ID,hostHalo,numSubStruct,Mvir,npart,Xc,Yc,Zc,VXc,VYc,VZc,Rvir,Rmax,r2,mbp_offset,com_offset,Vmax,v_esc,sigV,lambda,lambdaE,Lx,Ly,Lz,b,c,Eax,Eay,Eaz,Ebx,Eby,Ebz,Ecx,Ecy,Ecz,ovdens,nbins,fMhires,Ekin,Epot,SurfP,Phi0,cNFW
42000000000001,0,0,1155860000000.0,2225,498115.8626105,496085.62731031,484566.07616024,-86.69,128.05,434.99,252.73,130.64,14.5694,1.69853,13.88364,397.75,513.570927,423.7,0.034305,0.036868,-0.853,-0.1032,0.5116,0.696081,0.592773,0.24256,0.390833,0.887927,0.967933,-0.159152,-0.194362,0.065352,0.906598,-0.416904,199.04,17,1.0,1.03752e+17,-1.91784e+17,-2.70577e+16,941443.0,6.1438
42000000000002,0,0,689514000000.0,1314,507764.63135695,511939.54023249,493567.73845005,-95.9,-274.04,162.52,213.06,38.75,29.68474,1.68115,10.47968,395.58,432.016583,371.97,0.01569,0.017686,-0.9182,-0.09955,-0.3834,0.704581,0.681159,-0.596652,-0.153058,0.787768,0.721411,-0.5323,0.442971,0.351528,0.832604,0.428016,198.18,15,1.0,4.77012e+16,-8.85794e+16,-1.06919e+16,740600.0,13.5636
42000000000003,0,0,556668000000.0,1144,520177.31666565,496533.02878141,493036.74250841,-361.94,-40.19,253.21,198.74,76.74,6.94726,2.97131,6.96183,331.69,401.913708,327.13,0.01931,0.023403,-0.4991,0.866,0.0301,0.803635,0.565229,0.607641,0.650464,0.455708,0.260426,-0.705248,0.659396,0.750301,-0.281998,-0.597935,197.13,15,1.0,2.97858e+16,-6.28063e+16,-7477420000000000.0,701864.0,8.63372
42000000000004,0,0,694514000000.0,1079,509724.5301692,494064.72665404,502129.54294863,-252.38,54.42,56.9,213.29,71.9,109.83046,4.42466,7.35048,354.64,433.349167,367.16,0.036429,0.036093,-0.2752,0.9326,0.2335,0.680655,0.626041,0.793361,-0.466917,-0.390598,0.558193,0.301955,0.772815,0.242898,0.831151,-0.500189,198.98,15,1.0,4.68125e+16,-7.88197e+16,-1.41446e+16,515299.0,8.28527
42000000000005,0,1,645130000000.0,1078,497736.58482652,492031.54758403,494655.27597227,-16.15,306.85,235.89,209.03,95.31,52.69202,3.27011,17.27784,354.7,422.007154,373.69,0.020414,0.020268,-0.07253,0.9241,0.3753,0.767759,0.580124,-0.638564,0.14196,0.756362,0.744719,0.361734,0.560841,-0.193984,0.92141,-0.336711,196.35,15,1.0,4.50443e+16,-7.33402e+16,-8005160000000000.0,551713.0,9.42688
42000000000006,0,0,565548000000.0,1057,491437.60752949,506373.53922833,498584.07235958,115.06,-147.29,-44.54,200.07,65.94,135.39085,2.79114,5.58601,335.16,403.764115,331.72,0.016087,0.018804,-0.07056,0.04513,0.9965,0.786783,0.694906,0.26955,-0.663854,0.697596,-0.780957,0.273144,0.561692,0.563426,0.696197,0.444816,196.33,15,1.0,3.11165e+16,-6.2611e+16,-7770480000000000.0,647753.0,8.87771
42000000000007,0,1,575556000000.0,1010,495422.26873595,510825.06796409,489326.54610996,-115.01,-154.3,384.23,200.87,155.29,16.51754,2.64142,49.94308,298.02,409.453137,339.59,0.028007,0.021791,0.6211,-0.3513,0.7006,0.560916,0.405825,0.895906,0.367971,-0.248898,0.269742,-0.005422,0.962917,-0.352976,0.929821,0.104114,197.42,15,1.0,3.31877e+16,-4.75829e+16,-1.84653e+16,414773.0,4.13366
42000000000008,0,0,595494000000.0,960,511278.8687907,504462.87238544,508375.08097892,-257.15,-186.42,-45.71,204.69,98.46,87.43075,3.61562,10.84593,348.86,409.608983,359.39,0.014496,0.014861,0.7738,0.3782,0.5081,0.977131,0.769847,0.10507,0.843305,-0.527064,0.975103,0.016709,0.22112,-0.195278,0.537175,0.820554,193.02,14,1.0,3.84576e+16,-6.47068e+16,-6018980000000000.0,493053.0,9.99918
42000000000009,0,0,599502000000.0,960,511635.05762815,493271.87513312,500312.36012777,-364.71,73.14,97.07,203.13,123.82,42.74337,4.89228,23.75726,326.4,412.560935,348.29,0.040289,0.038581,-0.3427,-0.8123,0.4719,0.688192,0.53586,0.187473,0.672819,0.715659,0.964275,0.012759,-0.264595,0.187156,-0.739697,0.646391,198.84,14,1.0,3.63616e+16,-5.97551e+16,-8345360000000000.0,448799.0,6.94592
42000000000010,0,0,624507000000.0,958,511190.83489768,492551.13054185,502272.90985271,-377.82,164.48,-38.45,206.12,117.66,25.21948,6.11154,7.19647,335.25,418.015631,372.14,0.063176,0.062726,0.9699,-0.1629,0.1807,0.843286,0.667716,-0.380563,-0.241109,0.89277,0.841734,-0.49011,0.226444,0.382957,0.837651,0.389467,198.26,14,1.0,4.32438e+16,-7.01381e+16,-8657110000000000.0,504313.0,7.47494
