ID,hostHalo,numSubStruct,Mvir,npart,Xc,Yc,Zc,VXc,VYc,VZc,Rvir,Rmax,r2,mbp_offset,com_offset,Vmax,v_esc,sigV,lambda,lambdaE,Lx,Ly,Lz,b,c,Eax,Eay,Eaz,Ebx,Eby,Ebz,Ecx,Ecy,Ecz,ovdens,nbins,fMhires,Ekin,Epot,SurfP,Phi0,cNFW
36000000000001,0,1,756377000000.0,1297,498210.88159526,495966.08943409,484200.25794594,-92.75,125.03,393.34,219.4,51.47,21.18905,1.84188,3.80532,416.66,476.053068,410.95,0.024745,0.026256,-0.8011,-0.05455,0.596,0.790499,0.576263,0.173556,0.243067,0.954357,0.954587,-0.279806,-0.102334,0.242161,0.928777,-0.280591,199.57,15,1.0,6.3869e+16,-1.12118e+17,-1.88722e+16,798074.0,11.2669
36000000000002,0,0,410219000000.0,695,507818.89756521,512136.8200351,493452.54592406,-62.18,-228.8,148.23,179.27,106.74,7.16759,2.01517,10.2702,311.21,387.845391,328.98,0.012375,0.013494,-0.5503,0.3049,0.7773,0.814451,0.716011,-0.573106,-0.141395,0.807191,0.648395,0.524111,0.552169,-0.501131,0.83983,-0.208692,198.41,14,1.0,2.21979e+16,-4.05413e+16,-3037110000000000.0,508327.0,7.49509
36000000000003,0,0,387735000000.0,598,520508.16128331,496576.74893256,492839.85207158,-344.96,-33.82,227.3,178.41,49.39,57.19285,2.99379,11.99599,341.36,377.976324,350.98,0.029761,0.032387,-0.2862,0.9326,0.22,0.770974,0.487807,0.529968,0.196184,0.825012,0.300621,0.866227,-0.399097,0.792944,-0.459524,-0.400096,190.26,13,1.0,2.38821e+16,-4.02825e+16,-2580800000000000.0,498071.0,12.8338
36000000000004,0,0,350343000000.0,535,491346.67920616,506492.9183924,498618.96431671,112.97,-144.09,-34.71,171.6,121.73,13.01191,3.38516,8.33796,279.91,366.345361,288.44,0.017341,0.017797,0.5307,-0.5827,0.6155,0.685964,0.609793,-0.271583,0.741309,-0.613762,-0.771247,0.213838,0.599543,0.575692,0.636188,0.513657,193.2,13,1.0,1.45735e+16,-2.69547e+16,-4228140000000000.0,335678.0,5.64612
36000000000005,0,1,375332000000.0,508,509910.11771959,494021.68331687,502075.89643518,-213.74,50.92,64.96,173.77,80.52,31.13287,1.45614,3.09221,316.34,376.809871,331.32,0.041923,0.035967,0.6158,0.09417,0.7822,0.748256,0.604451,-0.668487,0.740658,0.067454,0.646455,0.623508,-0.439698,0.367724,0.250326,0.895609,199.32,13,1.0,2.06008e+16,-3.04069e+16,-5581340000000000.0,347502.0,9.36197
36000000000006,0,0,301156000000.0,451,507391.44533873,510788.19483519,492106.33710027,-103.17,-160.31,267.42,162.17,113.92,22.01088,7.79401,14.05235,270.93,349.39855,278.06,0.033339,0.033818,0.4378,0.5829,-0.6845,0.76575,0.569087,-0.181234,0.731116,0.657742,-0.905269,-0.38534,0.17889,0.384244,-0.563012,0.731693,196.78,12,1.0,1.1642e+16,-2.10992e+16,-2709770000000000.0,281615.0,6.18857
36000000000007,0,0,291504000000.0,390,498507.59130937,498514.45467384,523985.04261617,-136.41,-176.9,-175.11,161.63,92.26,51.84209,5.34601,19.26066,288.32,344.324284,301.45,0.060885,0.054908,-0.4992,-0.3435,-0.7955,0.925019,0.856447,-0.043939,0.415462,0.908549,0.798678,0.56093,-0.217877,0.600152,-0.716065,0.356467,192.38,12,1.0,1.32448e+16,-2.02717e+16,-2584270000000000.0,255803.0,9.25154
36000000000008,0,1,275170000000.0,384,497791.33133168,491768.54907342,494356.83635046,-43.22,280.97,280.04,157.42,64.17,59.72556,4.93519,9.70513,277.92,338.984676,284.82,0.035363,0.036039,0.7698,0.1495,0.6206,0.876744,0.615736,-0.660607,0.013346,0.750613,0.746356,0.119472,0.654736,-0.080939,0.992748,-0.088885,196.57,12,1.0,1.11616e+16,-1.93715e+16,-3201740000000000.0,318675.0,8.36063
36000000000009,0,0,257274000000.0,361,511985.01898864,493273.59773288,500323.79471253,-381.78,42.3,30.71,153.54,83.43,19.14789,3.94558,15.89211,267.34,331.887142,282.16,0.040577,0.041234,0.1409,-0.6392,-0.756,0.73047,0.549795,0.77594,0.627827,0.061247,-0.153617,0.093897,0.983659,-0.611816,0.772669,-0.169303,198.06,12,1.0,1.02414e+16,-1.75573e+16,-2848620000000000.0,281748.0,7.6473
36000000000010,0,1,254009000000.0,351,477982.96402801,498219.63906288,482444.14546273,237.86,156.64,225.65,152.96,59.15,28.46889,5.91936,8.40177,293.17,330.401357,286.87,0.020792,0.022393,0.7818,-0.02845,-0.6228,0.701041,0.64274,0.966843,-0.255309,-0.005682,-0.131181,-0.515622,0.846714,0.219103,0.817895,0.532017,197.79,12,1.0,1.04519e+16,-1.84929e+16,-1381180000000000.0,299780.0,11.9362
36000000000011,0,0,261084000000.0,348,505503.99386153,501374.88087829,508683.41265892,-69.2,-11.02,-193.92,154.85,80.21,17.34229,4.38401,11.55417,277.71,332.917248,291.88,0.017297,0.016276,0.4028,0.5273,0.7481,0.759578,0.647005,-0.457552,0.745028,0.485366,0.797255,0.102028,0.594957,0.393739,0.659184,-0.64066,195.93,12,1.0,1.11213e+16,-1.75269e+16,-2113190000000000.0,252872.0,9.08738
36000000000012,0,0,220016000000.0,337,505342.18549728,501592.32105528,509006.52366025,-35.51,-66.66,-396.07,145.47,20.73,13.16449,5.32085,8.00632,293.28,315.31469,256.57,0.015446,0.017053,-0.3918,-0.4687,0.7917,0.759011,0.503849,0.695402,-0.492421,-0.52339,0.484487,-0.216651,0.847546,0.530743,0.842961,-0.087912,199.16,12,1.0,7241870000000000.0,-1.39077e+16,-2073930000000000.0,278505.0,14.4254
36000000000013,0,0,217349000000.0,337,506181.18047714,501003.48843262,495114.34673332,-154.18,93.78,176.67,145.76,77.23,20.35139,4.96958,9.43113,259.04,313.088931,265.38,0.020558,0.02236,0.8542,0.493,0.1651,0.758082,0.721049,-0.525704,0.407733,0.746585,0.465772,-0.596432,0.653701,0.711823,0.691392,0.123636,195.58,12,1.0,7653740000000000.0,-1.39549e+16,-1635820000000000.0,268554.0,8.74042
36000000000014,0,1,251017000000.0,336,511527.17135847,504571.83085382,508450.39449632,-270.35,-134.05,-80.19,153.33,59.4,98.51725,5.00085,3.873,284.37,328.0565,284.42,0.043671,0.046973,0.539,0.299,0.7875,0.775647,0.510288,0.893913,0.389274,0.222226,0.111663,-0.673538,0.730669,-0.434109,0.628341,0.645552,194.06,12,1.0,1.01532e+16,-1.79666e+16,-2234110000000000.0,324697.0,10.8073
36000000000015,0,0,214456000000.0,330,512497.97096347,500285.58414761,509517.75111774,-328.81,148.84,-196.69,144.07,72.36,18.63882,3.68184,4.06271,255.6,312.809948,256.84,0.021227,0.024032,-0.3582,0.7498,0.5564,0.830482,0.599614,-0.682676,0.719821,0.125738,0.127913,-0.051697,0.990437,0.719438,0.692232,-0.056782,199.82,12,1.0,7073400000000000.0,-1.37977e+16,-1460830000000000.0,309882.0,8.22333
36000000000016,0,0,227629000000.0,319,495199.0984735,510879.610266,489017.26660274,52.81,-134.35,345.12,150.28,74.48,59.15246,2.25528,20.46535,266.12,315.55167,270.78,0.063283,0.060955,-0.8879,-0.3505,0.298,0.901364,0.629521,0.176249,-0.390792,0.903448,0.752825,0.644836,0.132063,0.634185,-0.656862,-0.40785,186.9,12,1.0,8344960000000000.0,-1.36023e+16,-1964520000000000.0,257103.0,9.56194
36000000000017,0,0,235573000000.0,313,498246.84897026,505265.54476131,477282.80123178,-118.25,-108.97,327.38,149.46,65.09,12.92489,3.45439,15.63386,273.0,321.887908,282.85,0.022092,0.02196,-0.09267,0.4489,0.8888,0.776108,0.547293,0.748498,-0.439869,-0.496252,0.147927,0.840236,-0.521652,0.646427,0.317046,0.693984,196.62,11,1.0,9423100000000000.0,-1.54523e+16,-1628430000000000.0,285445.0,9.81115
