ID,hostHalo,numSubStruct,Mvir,npart,Xc,Yc,Zc,VXc,VYc,VZc,Rvir,Rmax,r2,mbp_offset,com_offset,Vmax,v_esc,sigV,lambda,lambdaE,Lx,Ly,Lz,b,c,Eax,Eay,Eaz,Ebx,Eby,Ebz,Ecx,Ecy,Ecz,ovdens,nbins,fMhires,Ekin,Epot,SurfP,Phi0,cNFW
18000000000001,0,0,56908300000.0,66,507986.20922225,512562.53889629,493035.80607687,-68.5,-135.5,142.37,93.35,38.83,17.3542,6.9616,8.63168,222.12,244.19695,210.72,0.020011,0.020195,0.05463,-0.6885,0.7231,0.77268,0.637244,-0.501568,-0.10136,0.85916,0.789334,0.352862,0.502434,-0.354092,0.930169,-0.096977,195.65,7,1.0,1263450000000000.0,-2127510000000000.0,-153808000000000.0,126845.0,13.2084
18000000000002,0,0,39228300000.0,48,506457.36330434,500811.23490083,494766.30593601,-102.61,68.12,134.31,88.01,48.41,48.19514,5.88241,6.61763,174.92,208.806549,146.79,0.072935,0.074118,0.8778,-0.02393,0.4785,0.809625,0.711826,-0.021251,0.369033,0.929173,0.9727,0.222454,-0.066104,-0.231092,0.902402,-0.363686,160.94,6,1.0,422619000000000.0,-864202000000000.0,-78114200000000.0,84817.8,9.26944
18000000000003,0,0,29014400000.0,31,490029.19403406,486957.11275706,516772.66794902,27.26,78.66,-30.26,74.68,72.32,57.87457,21.09599,6.16594,136.98,194.937403,122.13,0.09884,0.077891,-0.877,-0.01297,0.4803,0.569505,0.412415,-0.20605,0.870469,-0.447021,0.857177,0.380913,0.34663,0.472006,-0.311753,-0.824633,194.78,5,1.0,216400000000000.0,-387579000000000.0,-216232000000000.0,35923.0,-1.0
18000000000004,0,0,23937900000.0,27,497850.57135991,491142.02601569,493763.4659665,-35.57,251.19,215.3,80.42,22.03,22.03478,8.18067,13.11425,145.92,170.636672,130.64,0.060375,0.063446,0.5363,-0.00347,0.844,0.687776,0.611335,-0.567007,0.658271,0.495159,0.079659,-0.554493,0.828367,0.819852,0.509134,0.261964,128.72,5,1.0,204259000000000.0,-396688000000000.0,-30409500000000.0,56048.1,10.1805
18000000000005,0,0,22905100000.0,27,498190.26098532,495828.09297477,483273.2673077,24.44,70.42,305.52,73.79,67.26,48.60386,17.39878,13.21807,127.71,174.253538,103.91,0.014092,0.012819,-0.7367,0.2941,0.6089,0.608133,0.452238,0.8014,-0.598033,-0.010724,0.03676,0.03135,0.998832,0.596999,0.800858,-0.047108,159.45,5,1.0,123664000000000.0,-267547000000000.0,-69592800000000.0,33012.0,4.12247
18000000000006,0,0,22905100000.0,27,495081.25334978,492929.82901846,500944.80386802,-34.93,183.9,44.44,76.73,37.05,28.24216,14.05267,7.30279,140.27,170.876831,113.66,0.010104,0.010105,-0.1443,0.6968,-0.7026,0.884718,0.500888,0.794708,0.378995,-0.474134,0.322281,-0.925381,-0.199513,0.514368,-0.00575,0.85755,141.79,5,1.0,147959000000000.0,-315178000000000.0,-25662800000000.0,39072.6,8.4136
18000000000007,0,0,23937900000.0,27,488387.27097762,490676.77165333,497215.80116372,16.21,246.75,173.81,71.58,30.37,27.75752,8.88975,4.43374,157.36,180.867423,137.85,0.0355,0.036555,-0.579,0.2368,-0.7802,0.682938,0.542202,0.568684,0.224107,0.791438,0.767054,0.202962,-0.608634,-0.297031,0.953196,-0.056481,182.55,5,1.0,227447000000000.0,-435027000000000.0,-78412700000000.0,64792.6,10.9804
18000000000008,0,0,21636000000.0,26,516527.71234512,517654.72441912,500289.12723064,-39.91,-167.03,-51.21,67.93,28.88,28.87896,1.83746,7.65999,147.46,176.510285,126.17,0.026919,0.030197,-0.6899,-0.5049,-0.5188,0.749299,0.52785,-0.180343,0.977511,-0.10931,-0.270773,0.0575,0.960924,0.9456,0.202894,0.254314,193.05,5,1.0,172209000000000.0,-384272000000000.0,-47624200000000.0,105573.0,9.1508
18000000000009,0,0,22668800000.0,26,488987.29961365,491035.56387126,498771.18971199,33.34,238.42,102.78,70.09,45.35,38.12703,17.87876,5.14701,133.99,177.864408,113.63,0.040871,0.036271,-0.4345,0.4098,-0.8021,0.698177,0.445157,0.611833,0.790585,-0.025225,0.785857,-0.611182,-0.094265,0.089941,-0.037852,0.995228,184.11,5,1.0,146350000000000.0,-287552000000000.0,-39376900000000.0,34456.5,5.12978
18000000000010,0,0,21399700000.0,25,491106.67237753,506809.35986434,498723.97735149,93.1,-164.65,-83.43,69.31,36.59,26.55439,13.59752,12.45664,129.79,180.400471,125.85,0.090934,0.079074,-0.7135,-0.5834,0.388,0.719853,0.419335,-0.512902,0.760301,-0.39859,-0.074326,0.42324,0.902964,0.855223,0.492757,-0.160571,179.71,5,1.0,169475000000000.0,-291643000000000.0,-154635000000000.0,40815.4,4.81714
18000000000011,0,0,21399700000.0,25,521339.12699563,496628.63995348,492512.32828413,-307.94,4.98,124.9,67.39,33.87,33.86739,9.12439,7.41395,149.02,176.241718,127.45,0.054802,0.054784,0.6267,0.6193,-0.473,0.681963,0.568013,0.679668,-0.432454,-0.592482,0.633304,-0.061587,0.771449,0.370105,0.89955,-0.232016,195.54,5,1.0,173798000000000.0,-339865000000000.0,-52933900000000.0,48603.9,9.6761
