ID,hostHalo,numSubStruct,Mvir,npart,Xc,Yc,Zc,VXc,VYc,VZc,Rvir,Rmax,r2,mbp_offset,com_offset,Vmax,v_esc,sigV,lambda,lambdaE,Lx,Ly,Lz,b,c,Eax,Eay,Eaz,Ebx,Eby,Ebz,Ecx,Ecy,Ecz,ovdens,nbins,fMhires,Ekin,Epot,SurfP,Phi0,cNFW
31000000000001,0,0,406264000000.0,582,498282.98676472,495883.87344892,483918.82559428,-87.81,101.83,376.48,178.5,96.34,17.13168,2.30652,13.48848,348.87,408.172822,371.36,0.031392,0.03258,-0.7751,-0.4412,0.4523,0.816404,0.700682,0.62832,-0.3251,0.70677,-0.586463,0.398984,0.704892,0.51115,0.857393,-0.060031,199.34,13,1.0,2.80141e+16,-4.62406e+16,-3872180000000000.0,494833.0,10.1589
31000000000002,0,0,279857000000.0,399,507870.00401506,512290.64036342,493339.49199001,-67.08,-215.55,158.82,157.61,95.07,6.25137,3.25497,8.35251,293.7,360.52436,300.89,0.027752,0.030026,0.8511,0.1842,0.4916,0.807052,0.645727,-0.588143,-0.106157,0.801759,0.625551,0.568634,0.534173,-0.512614,0.815712,-0.268032,199.47,12,1.0,1.26683e+16,-2.33132e+16,-2601880000000000.0,420361.0,8.10022
31000000000003,0,1,217987000000.0,284,520697.05440885,496611.39363334,492623.42566536,-320.12,-45.18,274.41,145.08,107.14,115.70372,5.3556,28.3838,244.14,332.603041,270.69,0.018087,0.014827,-0.5341,-0.07503,0.8421,0.598863,0.426928,0.620909,0.099039,0.777601,0.239997,0.920332,-0.308853,0.74624,-0.378391,-0.547674,199.21,11,1.0,7986070000000000.0,-1.20138e+16,-3555570000000000.0,218881.0,4.28662
31000000000004,0,0,204821000000.0,280,491280.58946358,506571.80682668,498649.04385693,93.7,-139.46,-38.04,142.2,52.6,49.28155,4.25084,7.44411,265.81,324.705853,260.73,0.031902,0.032108,-0.2715,-0.8203,0.5034,0.727135,0.607687,0.07952,-0.637811,0.766077,0.996319,0.026167,-0.081633,0.03202,0.769749,0.637544,198.76,11,1.0,6962100000000000.0,-1.24306e+16,-1891000000000000.0,250538.0,8.2987
31000000000005,0,0,173061000000.0,221,507448.97417906,510917.05880514,491959.48025075,-105.6,-145.69,227.07,134.72,61.93,61.92899,2.39264,8.98227,253.37,306.648111,247.62,0.058917,0.058481,0.6355,0.7479,-0.1916,0.626992,0.524036,-0.616519,0.325633,0.716845,0.642127,0.73481,0.218465,0.455605,-0.594994,0.662122,197.51,11,1.0,5305480000000000.0,-9313850000000000.0,-1084340000000000.0,213908.0,8.68371
31000000000006,0,0,163938000000.0,217,505359.90297794,501637.14587688,509274.18470383,-34.09,-54.01,-367.24,132.14,60.03,54.10344,9.05924,12.5877,254.31,301.355091,246.31,0.021912,0.021594,-0.98,-0.1602,0.1182,0.719875,0.483105,-0.355975,0.402607,0.843321,0.724372,-0.45126,0.5212,0.590395,0.796412,-0.131,198.27,10,1.0,4973120000000000.0,-8587960000000000.0,-960572000000000.0,240413.0,9.58954
31000000000007,0,1,151277000000.0,191,512247.59552214,493252.51413716,500300.79152849,-359.23,46.96,31.9,129.15,71.5,63.96424,2.61462,18.57679,230.98,292.815459,237.88,0.068596,0.055366,0.1721,-0.6869,-0.7061,0.706278,0.528635,0.758741,0.6447,0.093135,-0.302742,0.222411,0.926758,-0.576767,0.731365,-0.36393,195.96,10,1.0,4280170000000000.0,-6392670000000000.0,-1080430000000000.0,174625.0,6.83325
31000000000008,0,0,139530000000.0,188,506272.58270979,500944.98991966,495025.90000629,-135.26,84.29,140.75,126.39,36.44,75.78928,10.65857,1.26917,232.94,284.273642,204.26,0.026078,0.02713,0.4821,0.6882,0.5422,0.913903,0.725635,-0.397882,0.14821,0.905386,0.633224,-0.66974,0.387912,0.663866,0.727655,0.172627,192.85,10,1.0,2910750000000000.0,-5961680000000000.0,-1299830000000000.0,200503.0,8.33899
31000000000009,0,0,144931000000.0,185,497801.25462491,491567.32533289,494174.98837347,-12.99,267.81,245.18,126.83,87.16,87.00828,5.38725,17.71745,225.57,289.212473,220.49,0.018768,0.017531,0.9189,0.3819,-0.09905,0.851251,0.676147,-0.130151,0.200949,0.970917,0.990989,-0.00489,0.133853,0.031645,0.97959,-0.198502,198.21,10,1.0,3522950000000000.0,-6167350000000000.0,-951554000000000.0,204833.0,6.40645
31000000000010,0,0,133272000000.0,181,512718.74564035,500181.44505365,509644.30116472,-314.82,132.86,-175.57,124.1,34.64,51.58963,4.55048,10.32641,240.66,280.378698,225.06,0.020893,0.021929,-0.9039,-0.4223,-0.0678,0.910807,0.701839,-0.545556,0.837445,0.032466,-0.219058,-0.179884,0.958987,0.808939,0.516069,0.281586,194.6,10,1.0,3375100000000000.0,-6260460000000000.0,-1020670000000000.0,468778.0,10.3514
