ID,hostHalo,numSubStruct,Mvir,npart,Xc,Yc,Zc,VXc,VYc,VZc,Rvir,Rmax,r2,mbp_offset,com_offset,Vmax,v_esc,sigV,lambda,lambdaE,Lx,Ly,Lz,b,c,Eax,Eay,Eaz,Ebx,Eby,Ebz,Ecx,Ecy,Ecz,ovdens,nbins,fMhires,Ekin,Epot,SurfP,Phi0,cNFW
51000000000001,0,5,3364660000000.0,5950,495314.51074613,497029.69731556,482329.63681221,-0.57,6.35,456.39,359.81,137.03,31.65685,2.81961,28.4466,601.98,664.135357,697.58,0.034905,0.028952,0.5931,-0.1763,-0.7856,0.89686,0.695745,0.983593,-0.178797,0.02403,0.005344,0.162019,0.986773,0.180325,0.970454,-0.160316,199.56,19,1.0,8.18661e+17,-1.07393e+18,-8.12682e+16,1475380.0,13.0241
51000000000002,0,4,2751920000000.0,5051,500905.88670071,508766.04102246,498194.58347477,24.23,-330.82,-5.81,336.25,162.2,127.41197,1.58772,43.45553,492.62,621.672636,528.4,0.025092,0.021385,0.02331,0.6255,0.7799,0.728525,0.537214,-0.506883,0.263636,0.82071,0.860329,0.095203,0.500771,0.053887,0.959913,-0.27507,199.99,19,1.0,3.84182e+17,-5.77091e+17,-1.25764e+17,982480.0,7.02949
51000000000003,0,2,2380990000000.0,3949,498054.23963136,496253.33353301,485290.93280352,-103.55,69.6,397.28,320.53,250.08,180.85057,1.46903,40.68685,434.47,592.084848,474.66,0.021879,0.016477,0.385,0.7863,-0.4832,0.786067,0.596629,0.493337,0.38462,0.780183,0.818557,0.098135,-0.565981,-0.294251,0.917844,-0.26642,199.76,18,1.0,2.68223e+17,-3.86515e+17,-1.03396e+17,788678.0,4.17768
51000000000004,0,3,1837220000000.0,3666,505311.33452309,501386.37952715,508068.00784352,-90.46,-39.05,-337.78,293.91,81.8,33.89367,1.03662,3.47323,437.9,542.999071,450.33,0.019605,0.021276,-0.5346,-0.3787,-0.7555,0.742331,0.553837,0.888135,-0.442269,-0.124955,0.389922,0.581218,0.714246,0.243263,0.68307,-0.68865,199.94,18,1.0,1.86294e+17,-3.45799e+17,-5.42534e+16,1258170.0,7.69356
51000000000005,0,3,1800870000000.0,3607,505844.87610509,497807.96006257,502938.987126,-239.19,29.32,37.49,292.0,268.47,18.01316,2.64991,42.44141,385.18,540.634441,447.01,0.079688,0.067254,0.01312,0.2062,-0.9784,0.493159,0.430886,-0.686249,0.726894,0.026239,0.292489,0.242745,0.924946,0.665968,0.642418,-0.379192,199.84,18,1.0,1.7992e+17,-2.73206e+17,-1.15791e+17,916749.0,3.04054
51000000000006,0,2,2016730000000.0,3419,498251.67327415,497946.085423,523558.00745055,-47.31,-182.01,-274.69,303.17,66.72,62.19183,12.2514,10.73677,468.06,560.153237,467.41,0.01892,0.020254,-0.4474,-0.408,0.7958,0.980325,0.741469,0.205267,0.735974,-0.645142,0.626621,0.407527,0.66428,0.751805,-0.540614,-0.377525,199.97,18,0.875666,2.20302e+17,-4.01599e+17,-6.11466e+16,1337950.0,9.15976
51000000000007,0,1,1362910000000.0,2600,511068.14990568,493343.36813454,500457.73394577,-405.28,90.11,131.53,266.16,61.54,7.94525,1.48675,22.5243,381.69,492.075146,399.12,0.043383,0.040347,0.7412,0.02463,0.6709,0.676892,0.538099,-0.308362,0.506162,0.805427,0.537599,0.791239,-0.291424,0.784793,-0.343133,0.5161,199.71,17,1.0,1.08556e+17,-1.79738e+17,-6.33767e+16,758793.0,6.24826
51000000000008,0,3,1421680000000.0,2411,495888.18848133,498573.79198074,503514.68920708,115.05,251.41,-126.46,270.01,61.9,153.06011,2.02071,15.16907,437.57,498.57617,440.46,0.020245,0.021195,0.7085,-0.1389,-0.6919,0.932736,0.573641,0.814231,0.159367,0.558239,-0.569734,0.404034,0.715653,0.111496,0.900755,-0.419773,199.54,17,1.0,1.37906e+17,-2.34655e+17,-3.79669e+16,918042.0,11.4199
51000000000009,0,2,1281640000000.0,2318,502439.71978917,496964.88766109,484457.40166832,-72.99,113.03,393.93,260.83,180.51,148.74889,3.02796,39.03026,356.73,482.299158,407.14,0.077843,0.073081,-0.3721,0.807,-0.4586,0.685547,0.484554,0.905982,0.145489,-0.39753,0.123298,0.807675,0.576593,0.404962,-0.571397,0.7138,199.54,17,1.0,1.06222e+17,-1.71675e+17,-4.36951e+16,814493.0,4.52987
51000000000010,0,0,999199000000.0,2275,495231.97178935,510529.27720385,489933.16723773,-78.63,-187.2,444.22,240.23,58.57,7.33581,1.61129,11.83946,393.27,442.927985,379.32,0.021394,0.025979,-0.6746,-0.6322,0.3812,0.900336,0.703865,0.247733,-0.038267,0.968072,0.881739,0.422951,-0.208922,-0.401452,0.905344,0.13852,199.12,17,1.0,7.18827e+16,-1.44147e+17,-1.81426e+16,880160.0,11.9683
