ID,hostHalo,numSubStruct,Mvir,npart,Xc,Yc,Zc,VXc,VYc,VZc,Rvir,Rmax,r2,mbp_offset,com_offset,Vmax,v_esc,sigV,lambda,lambdaE,Lx,Ly,Lz,b,c,Eax,Eay,Eaz,Ebx,Eby,Ebz,Ecx,Ecy,Ecz,ovdens,nbins,fMhires,Ekin,Epot,SurfP,Phi0,cNFW
48000000000001,0,3,2030290000000.0,3512,498057.49547051,496214.13917427,485079.30902113,-83.97,75.79,382.25,304.47,142.23,149.93462,2.03774,14.50415,455.66,580.848567,514.17,0.034125,0.027037,0.4879,0.7195,-0.4942,0.823839,0.66243,0.237415,0.423468,0.874247,0.947997,0.095389,-0.303648,-0.211979,0.900875,-0.3788,199.26,18,1.0,2.6838e+17,-3.75879e+17,-6.25605e+16,879874.0,6.62358
48000000000002,0,3,1803100000000.0,3233,500836.02675588,508921.68567294,498098.77841901,57.82,-296.3,25.46,292.54,227.85,230.57697,2.10396,64.7952,414.41,558.976472,478.86,0.050052,0.035966,0.07757,0.5787,0.8119,0.631694,0.471713,0.351572,0.128298,0.927328,0.925584,0.100841,-0.364863,-0.140324,0.986595,-0.083298,199.5,18,1.0,2.06729e+17,-2.79311e+17,-1.07075e+17,815405.0,4.58434
48000000000003,0,0,1493650000000.0,2785,505357.52142177,501398.86997884,508246.45259022,-80.99,-27.04,-332.67,274.83,156.92,86.67305,1.31295,13.45982,423.14,524.374308,480.33,0.018821,0.020526,-0.8611,-0.5074,0.03216,0.79409,0.571496,0.876433,-0.456414,-0.153464,0.412334,0.546764,0.728718,0.248688,0.701951,-0.667397,199.3,17,1.0,1.72304e+17,-2.94421e+17,-3.12018e+16,1306730.0,7.71819
48000000000004,0,3,1710690000000.0,2737,495383.17593661,496957.0230354,482012.800195,-31.03,65.77,555.35,287.31,136.64,195.78466,2.69589,37.90229,411.34,553.360994,473.84,0.063686,0.049453,0.1446,-0.4589,-0.8767,0.82977,0.507436,0.975619,-0.154698,-0.155677,0.187055,0.215104,0.95851,0.114793,0.964261,-0.238796,199.81,17,1.0,1.92048e+17,-2.69732e+17,-9.72033e+16,802700.0,4.94249
48000000000005,0,2,1483900000000.0,2571,498230.43730524,498000.02654394,523663.53988647,-37.75,-161.2,-235.92,274.19,98.24,113.52819,209.30456,35.87692,439.86,523.277576,473.68,0.034723,0.029704,-0.1706,-0.672,0.7206,0.837426,0.712089,0.505195,0.861473,0.051409,0.175823,-0.161063,0.971157,0.844905,-0.481584,-0.232835,199.41,17,0.971286,1.66476e+17,-2.40811e+17,-4.12996e+16,678885.0,9.41793
48000000000006,0,0,1046100000000.0,2031,497713.54639012,492328.15616373,494861.09355222,-24.06,407.13,270.25,243.82,27.89,103.26541,2.59942,12.41102,436.79,465.909395,395.3,0.02498,0.027552,0.5347,0.7791,0.3272,0.718295,0.629069,-0.573256,0.107072,0.81235,0.472078,0.853499,0.220638,0.669716,-0.509975,0.53982,199.9,17,1.0,8.17345e+16,-1.50793e+17,-2.21392e+16,921148.0,14.8731
48000000000007,0,0,936301000000.0,1889,495288.36339485,510630.53450208,489708.07182577,-77.76,-179.33,414.53,235.33,138.96,42.0398,3.12519,4.75923,351.02,448.665698,368.93,0.018093,0.020811,0.09878,-0.8349,0.5414,0.869495,0.654129,0.7422,0.411158,-0.529233,0.551088,0.074945,0.831074,-0.381367,0.908478,0.17096,199.01,16,1.0,6.37207e+16,-1.26065e+17,-1.66907e+16,795652.0,6.52285
48000000000008,0,1,989850000000.0,1830,507670.37758121,511670.82985242,493717.58942251,-84.68,-307.59,190.96,240.32,135.48,169.87926,3.10141,10.49849,348.5,456.793563,381.28,0.023491,0.020646,-0.9131,-0.4034,-0.05876,0.786683,0.742575,-0.318426,-0.144246,0.936909,0.693617,-0.709139,0.12656,0.646143,0.690156,0.325859,197.56,16,1.0,7.1949e+16,-1.11785e+17,-2.0215e+16,560736.0,5.61478
48000000000009,0,0,970368000000.0,1809,511279.11912333,493332.65335253,500405.31099433,-395.56,48.13,110.37,239.9,55.59,209.00028,0.66848,7.33648,387.87,452.37834,384.75,0.023735,0.025634,-0.7804,-0.5091,0.3631,0.864683,0.633885,-0.170809,0.559561,0.810997,0.704975,0.644437,-0.296162,0.688357,-0.521145,0.504552,194.67,16,1.0,7.1823e+16,-1.2973e+17,-1.76721e+16,745084.0,10.3014
48000000000010,0,1,950973000000.0,1799,510805.76643283,492702.42788059,502231.34722545,-397.41,201.96,-26.49,236.93,109.48,10.21168,2.93804,10.12648,349.2,450.695689,369.84,0.034281,0.036987,0.8908,0.4489,-0.07028,0.884936,0.644864,-0.109544,-0.443381,0.889614,0.837738,-0.522882,-0.157447,0.534972,0.728016,0.428716,198.06,16,1.0,6.50383e+16,-1.21243e+17,-2.52049e+16,756916.0,6.16395
