ID,hostHalo,numSubStruct,Mvir,npart,Xc,Yc,Zc,VXc,VYc,VZc,Rvir,Rmax,r2,mbp_offset,com_offset,Vmax,v_esc,sigV,lambda,lambdaE,Lx,Ly,Lz,b,c,Eax,Eay,Eaz,Ebx,Eby,Ebz,Ecx,Ecy,Ecz,ovdens,nbins,fMhires,Ekin,Epot,SurfP,Phi0,cNFW
16000000000001,0,0,50177700000.0,55,508000.38625797,512590.04573027,492996.42567833,-57.8,-132.02,135.88,89.72,77.85,77.11385,12.02636,15.32619,172.02,239.421306,160.81,0.040371,0.035039,-0.3014,-0.8925,0.3355,0.727408,0.545791,-0.612622,-0.022399,0.790058,0.738635,0.339498,0.582373,-0.281268,0.94034,-0.19144,194.32,7,1.0,648807000000000.0,-1190500000000000.0,-450364000000000.0,73822.6,3.32483
16000000000002,0,0,34003200000.0,39,506472.52170663,500788.55690203,494739.7677522,-95.82,72.55,125.75,78.37,37.45,15.70241,7.36896,7.99263,151.99,210.879949,139.11,0.053978,0.04945,0.8016,-0.06551,0.5942,0.771971,0.432494,-0.407374,0.45405,0.792392,0.783075,-0.272802,0.558903,0.469936,0.848185,-0.244423,197.58,6,1.0,328988000000000.0,-646252000000000.0,-308981000000000.0,65953.0,3.46137
16000000000003,0,0,18861400000.0,23,516528.66363525,517699.32508469,500300.27866364,-40.26,-170.27,-49.29,72.53,33.3,23.49309,8.63,8.33843,136.63,163.259503,103.97,0.025742,0.027562,0.07594,-0.8018,-0.5927,0.741148,0.583701,-0.351809,0.888138,0.295704,-0.017538,-0.322097,0.946544,0.935907,0.327817,0.128893,138.26,4,1.0,101941000000000.0,-246033000000000.0,-8690510000000.0,42609.5,9.22766
16000000000004,0,0,16559500000.0,22,485936.64467335,482537.91729609,477844.44093704,69.39,143.57,140.04,72.33,25.53,20.33667,11.29717,6.96148,129.26,153.183491,98.91,0.046906,0.054643,0.3126,0.8127,0.4918,0.625436,0.449525,-0.061616,0.909646,0.41079,0.982859,-0.016353,0.183635,-0.17376,-0.415063,0.893045,122.39,4,1.0,80996800000000.0,-212830000000000.0,-23892800000000.0,38827.4,9.58507
16000000000005,0,0,19658000000.0,22,490030.02611366,486966.92811476,516775.22627083,7.6,49.49,-44.41,67.25,60.05,59.20773,19.01292,10.67697,128.74,173.093455,122.3,0.067149,0.038263,-0.8864,-0.1169,0.448,0.418745,0.269064,-0.365157,0.840855,-0.399529,0.167737,0.481567,0.860208,0.91571,0.247095,-0.31689,180.79,4,1.0,147013000000000.0,-194822000000000.0,-164115000000000.0,26499.1,4.66641
16000000000006,0,0,16323200000.0,21,511613.24977875,492835.27379686,500285.89367867,-142.08,93.47,100.73,70.84,49.66,29.7498,12.66922,4.71249,123.65,153.684057,92.86,0.028836,0.030327,0.3395,-0.9185,-0.2026,0.678882,0.504258,-0.449175,0.425743,0.785484,0.287022,0.901324,-0.324398,0.846085,-0.07974,0.527049,128.45,4,1.0,70376900000000.0,-176983000000000.0,-1065600000000.0,31736.5,7.60253
16000000000007,0,0,17356000000.0,21,476540.15176436,493909.59213762,499654.51920734,238.64,107.36,189.59,68.72,30.5,24.31195,13.5545,4.91797,142.25,160.896174,111.5,0.085315,0.101684,0.9681,0.197,0.1548,0.862452,0.494738,0.598993,-0.376405,-0.706772,0.777012,0.05988,0.626631,0.193546,0.924518,-0.328339,149.6,4,1.0,107892000000000.0,-267460000000000.0,-457670000000.0,42371.4,11.7564
16000000000008,0,0,17356000000.0,21,498202.31522123,495795.61750094,483208.77552032,6.86,72.88,299.85,71.63,36.48,28.86234,16.68545,7.49197,126.19,157.587911,95.23,0.048912,0.049239,-0.4029,0.9075,-0.1191,0.60732,0.444418,0.980606,-0.187663,0.056514,-0.056678,0.004494,0.998382,0.187613,0.982223,0.006229,132.07,4,1.0,78704400000000.0,-187906000000000.0,-31449800000000.0,30096.0,7.4145
16000000000009,0,0,16323200000.0,21,479907.46660666,495007.59352337,482337.06571839,181.98,210.36,193.66,65.97,12.65,26.77555,8.84631,14.58927,149.95,159.245516,109.61,0.03864,0.044781,-0.7142,-0.6628,-0.225,0.702514,0.640616,0.661391,0.455732,0.595709,-0.71974,0.609103,0.333119,-0.211035,-0.649078,0.730864,158.99,4,1.0,98048500000000.0,-237039000000000.0,-27868000000000.0,50257.5,15.1253
16000000000010,0,0,19421700000.0,21,513300.16305049,499970.74653705,509992.15245247,-279.93,95.25,-179.49,67.52,57.44,54.37292,8.64046,4.37471,122.73,171.702028,92.25,0.017723,0.015783,-0.4879,-0.2829,-0.8258,0.775211,0.391093,0.711626,-0.082017,-0.697754,0.572852,-0.50723,0.643862,0.406729,0.857899,0.313975,176.46,4,1.0,82631000000000.0,-196156000000000.0,-78120800000000.0,36311.5,3.08531
