ID,hostHalo,numSubStruct,Mvir,npart,Xc,Yc,Zc,VXc,VYc,VZc,Rvir,Rmax,r2,mbp_offset,com_offset,Vmax,v_esc,sigV,lambda,lambdaE,Lx,Ly,Lz,b,c,Eax,Eay,Eaz,Ebx,Eby,Ebz,Ecx,Ecy,Ecz,ovdens,nbins,fMhires,Ekin,Epot,SurfP,Phi0,cNFW
25000000000001,0,0,121168000000.0,150,507939.37921524,512452.09693909,493165.08173943,-74.4,-169.51,168.46,121.47,105.68,26.79828,4.38318,8.6913,208.07,289.846383,206.68,0.023271,0.022367,-0.6252,0.06796,0.7775,0.684931,0.594324,-0.501608,0.11315,0.857663,0.362486,0.927671,0.089616,0.785489,-0.355843,0.506342,188.88,9,1.0,2587960000000000.0,-4939030000000000.0,-1291980000000000.0,197780.0,3.28677
25000000000002,0,0,121965000000.0,149,498389.72464204,495829.32889462,483634.04348493,-152.62,57.2,343.49,120.08,46.15,39.94052,6.85796,14.65691,229.17,292.48446,237.55,0.011847,0.009397,-0.3336,-0.8795,0.3394,0.869475,0.659422,0.799468,-0.372452,0.471308,-0.264596,0.486038,0.83292,0.539296,0.790599,-0.290023,196.83,9,1.0,3441160000000000.0,-5082280000000000.0,-1322090000000000.0,152720.0,6.57806
25000000000003,0,0,103252000000.0,131,491206.08545267,506680.0736464,498687.82781638,85.53,-140.02,-32.49,113.65,53.93,52.47515,6.07806,9.99212,228.59,276.612723,220.27,0.022231,0.021489,-0.2646,-0.697,0.6665,0.858831,0.702771,0.159297,-0.545494,0.822837,-0.641667,0.576204,0.506214,0.750258,0.608626,0.258238,196.51,9,1.0,2504820000000000.0,-4350250000000000.0,-505890000000000.0,155608.0,8.68968
25000000000004,0,0,85038500000.0,102,512978.24581464,500086.29428016,509775.01935429,-301.85,106.52,-173.55,108.83,39.79,31.6218,3.14847,8.00795,214.45,256.537836,213.16,0.017819,0.017061,-0.9068,-0.3309,-0.2612,0.707399,0.552621,-0.388292,0.159091,0.9077,-0.229584,0.937229,-0.262477,0.89248,0.310311,0.327394,184.34,8,1.0,1931990000000000.0,-3214470000000000.0,-456425000000000.0,153131.0,9.17692
25000000000005,0,0,88933400000.0,101,507513.06421785,511019.28231228,491791.49679391,-66.13,-131.48,197.28,108.13,102.91,78.97013,6.28738,7.81178,189.14,263.191093,198.94,0.016629,0.011249,-0.09274,-0.5283,-0.844,0.444817,0.375933,0.74663,-0.140499,-0.650233,-0.15498,0.913811,-0.375407,0.646935,0.381063,0.660504,196.54,8,1.0,1759940000000000.0,-2464670000000000.0,-755340000000000.0,95130.3,3.33527
25000000000006,0,0,77423800000.0,96,506369.91683175,500874.65258206,494888.63436615,-106.76,85.64,148.92,105.21,24.34,53.16432,8.61222,3.85294,209.1,248.953401,185.73,0.035172,0.035795,0.8732,0.4783,-0.09312,0.967105,0.875377,0.359227,-0.714125,-0.600817,0.771112,-0.13551,0.622112,0.525682,0.686777,-0.501991,185.74,8,1.0,1335320000000000.0,-2577820000000000.0,-299936000000000.0,122345.0,9.38286
25000000000007,0,0,74413000000.0,92,505390.96693198,501658.91895692,509534.60484743,-32.03,-54.39,-315.87,103.31,18.38,14.86412,4.83157,23.21368,196.16,246.299986,180.17,0.0632,0.060303,-0.649,-0.717,0.2544,0.709857,0.517298,-0.541669,0.691245,0.478303,0.542771,-0.146873,0.826939,0.641868,0.707537,-0.295631,188.55,8,1.0,1207830000000000.0,-2235310000000000.0,-396939000000000.0,122470.0,7.20259
25000000000008,0,0,68627600000.0,85,490056.88334766,487019.90434998,516748.64166661,29.86,85.72,-46.4,99.35,62.15,61.63472,1.98496,10.34042,193.91,241.198698,185.14,0.029765,0.029422,-0.5018,-0.8648,0.0159,0.903194,0.666413,-0.590174,0.771906,-0.236338,0.780262,0.620534,0.078292,-0.207089,0.1382,0.968512,195.52,8,1.0,1176170000000000.0,-2151430000000000.0,-281470000000000.0,147092.0,7.5697
25000000000009,0,0,70220700000.0,83,520985.40663719,496651.09217167,492413.23173046,-341.36,-23.6,249.69,99.65,52.36,33.80679,5.67546,10.7029,206.54,243.620518,194.05,0.036882,0.035492,0.168,-0.93,-0.327,0.697879,0.627756,0.72849,-0.22291,0.647776,-0.68406,-0.287683,0.670299,-0.036938,0.931423,0.362058,198.29,8,1.0,1322040000000000.0,-2286890000000000.0,-173326000000000.0,116570.0,9.79474
25000000000010,0,0,66973500000.0,78,512663.29238812,491603.47009699,496377.67424186,-220.23,176.73,116.75,97.88,61.04,24.75536,4.72241,6.04684,192.14,240.059037,189.85,0.016321,0.015814,-0.3732,-0.7876,-0.4903,0.732574,0.445756,-0.090766,0.669026,0.737676,-0.616441,0.544024,-0.569244,0.782152,0.506402,-0.363036,199.55,8,1.0,1206960000000000.0,-2112870000000000.0,-177790000000000.0,115383.0,7.3951
25000000000011,0,0,65468100000.0,76,507712.21145988,495260.05797088,488526.16921067,-134.18,100.64,154.42,97.59,85.3,67.32779,13.18842,15.55738,167.4,245.224254,153.67,0.035918,0.031484,0.03879,0.4299,-0.9021,0.505136,0.434822,0.115769,0.99305,-0.021206,0.936152,-0.116222,-0.331832,0.33199,-0.018564,0.9431,196.83,8,1.0,772960000000000.0,-1483510000000000.0,-717526000000000.0,83794.6,-1.0
25000000000012,0,0,60391700000.0,72,483999.97634046,503742.69485474,508083.62049215,38.75,-110.36,-123.2,96.87,43.03,20.84202,9.5273,16.21787,203.16,229.144244,202.35,0.028867,0.027159,0.8103,-0.5688,0.1408,0.691826,0.506416,0.878459,0.457038,-0.139375,-0.477812,0.841599,-0.251807,0.002213,0.287797,0.957689,185.63,8,1.0,1236410000000000.0,-1938130000000000.0,-301191000000000.0,115929.0,11.8967
25000000000013,0,0,53573500000.0,65,498236.57075564,495875.83144506,483564.2238458,47.13,46.17,346.34,83.69,21.08,10.87006,3.72053,9.15677,173.4,232.192807,155.78,0.036675,0.033673,-0.1904,-0.8656,-0.4632,0.69754,0.518723,0.943591,-0.252958,0.213653,-0.046845,0.536784,0.842418,0.327782,0.804907,-0.494655,255.35,7,1.0,650021000000000.0,-1258720000000000.0,-473623000000000.0,103623.0,4.81415
25000000000014,0,0,55639200000.0,65,497811.26485151,491369.60331131,493969.70342187,-24.85,244.51,220.66,93.36,15.93,13.88728,3.37473,7.92539,187.59,224.033855,174.58,0.024687,0.024862,-0.9383,-0.146,0.3135,0.795421,0.494699,-0.143091,0.014433,0.989604,0.969585,-0.198567,0.143092,0.198568,0.979981,0.014419,191.01,7,1.0,847936000000000.0,-1556040000000000.0,-241337000000000.0,121833.0,9.25079
25000000000015,0,0,54370000000.0,64,500566.71782544,509912.40614339,497683.26157018,28.72,-249.2,76.67,93.28,35.75,57.31138,5.68305,8.96978,177.39,221.558641,178.06,0.026513,0.02724,-0.05462,0.257,0.9649,0.765326,0.580514,-0.432803,0.889394,-0.147173,0.440145,0.350952,0.826502,0.786736,0.292935,-0.543355,187.14,7,1.0,861884000000000.0,-1566230000000000.0,-218058000000000.0,133437.0,7.40853
25000000000016,0,0,53100900000.0,63,496420.34300736,511573.88942582,491473.40868201,-38.83,-192.22,151.05,91.79,41.32,41.11026,8.10841,11.08682,180.42,220.731371,169.45,0.04022,0.040078,-0.837,-0.3949,-0.3788,0.886038,0.50628,0.856358,-0.403989,0.321627,-0.001827,0.620471,0.784227,0.516379,0.672167,-0.530607,191.83,7,1.0,762314000000000.0,-1404570000000000.0,-210509000000000.0,95030.3,8.23602
25000000000017,0,0,49293600000.0,60,495909.00720972,511225.08626996,488533.19612416,-163.89,-174.7,294.17,89.6,55.07,33.56866,17.58613,11.61463,167.16,215.261015,143.35,0.055854,0.0528,-0.7364,-0.4299,-0.5223,0.605867,0.565796,0.563215,0.55765,-0.609767,0.678976,0.108247,0.726136,-0.470936,0.822988,0.317665,191.5,7,1.0,506504000000000.0,-1016800000000000.0,-257826000000000.0,57005.1,6.24379
25000000000018,0,0,48112100000.0,55,503059.75874265,498702.51317819,481957.79820283,-84.89,-84.94,257.9,87.82,48.23,38.5835,4.48227,6.41822,170.5,214.805452,157.23,0.044069,0.043085,-0.02765,-0.5706,-0.8208,0.679777,0.53057,-0.687123,0.720942,-0.090023,0.714383,0.647846,-0.264485,0.132358,0.246045,0.960179,198.48,7,1.0,594726000000000.0,-1125200000000000.0,-156608000000000.0,93165.9,7.07202
25000000000019,0,0,46046500000.0,55,476808.5539341,494042.87338257,499858.94362132,270.03,108.14,184.45,86.51,29.74,65.11007,7.27913,11.26113,172.75,211.729374,154.87,0.030767,0.03135,0.3808,0.148,-0.9127,0.655199,0.504954,0.715224,-0.301733,-0.630406,0.648197,-0.050898,0.75977,0.261334,0.952033,-0.159179,198.72,7,1.0,552213000000000.0,-1088010000000000.0,-219632000000000.0,90667.1,8.1614
25000000000020,0,0,49941400000.0,54,480107.18647171,495234.65423023,482548.59973403,186.51,243.87,219.93,91.73,57.22,57.2499,6.28984,12.12525,162.93,214.13612,160.68,0.026242,0.02509,-0.7869,-0.06934,-0.6132,0.932868,0.586998,0.930353,0.323437,0.172717,-0.135166,-0.135346,0.981535,-0.340841,0.93652,0.082202,180.79,7,1.0,644679000000000.0,-1168010000000000.0,-214321000000000.0,89626.7,5.49166
25000000000021,0,0,44541100000.0,53,506158.16425394,504418.22520009,470731.77055076,-79.77,-1.02,220.04,88.91,61.23,35.85391,5.99696,10.65053,157.5,205.405835,134.87,0.045776,0.04103,-0.4483,-0.38,-0.8091,0.627142,0.507765,-0.052506,-0.490702,0.869744,-0.912361,0.377669,0.157999,0.406006,0.785225,0.467527,177.05,7,1.0,405069000000000.0,-782514000000000.0,-179970000000000.0,60394.5,5.77669
25000000000022,0,0,46370400000.0,52,490998.13510732,503058.29687816,481092.51696889,-74.09,-62.54,380.88,88.3,47.04,28.47458,6.93099,3.87389,173.87,210.310094,166.97,0.018031,0.015858,0.9932,0.09208,0.0712,0.666388,0.45868,-0.163807,0.982931,-0.083744,0.769881,0.074299,-0.633847,0.616806,0.168302,0.768911,188.2,7,1.0,646377000000000.0,-1042990000000000.0,-150505000000000.0,73119.4,8.70834
