ID,numProgenitors,ProgenitorsID
69000000000001,4,"68000000000001,68000000008937,68000000020153,68000000022240"
69000000000002,2,"68000000000002,68000000013358"
69000000000003,1,68000000000005
69000000000004,2,"68000000000003,68000000001848"
69000000000005,1,68000000000004
69000000000006,1,68000000000008
69000000000007,3,"68000000000007,68000000013379,68000000019229"
69000000000008,1,68000000000006
69000000000009,1,68000000000009
69000000000010,2,"68000000000015,68000000015579"
69000000000011,2,"68000000000010,68000000016610"
69000000000012,4,"68000000000012,68000000010243,68000000016173,68000000016786"
69000000000013,1,68000000000011
69000000000014,2,"68000000000014,68000000002240"
69000000000015,1,68000000000013
69000000000016,6,"68000000000017,68000000000393,68000000010429,68000000008131,68000000009529,68000000019855"
69000000000017,2,"68000000000016,68000000006577"
69000000000018,2,"68000000000018,68000000008392"
69000000000019,1,68000000000020
69000000000020,1,68000000000021
69000000000021,1,68000000000025
69000000000022,1,68000000000048
69000000000023,1,68000000000022
69000000000024,3,"68000000000023,68000000008553,68000000009732"
69000000000025,1,68000000000024
69000000000026,1,68000000000026
69000000000027,1,68000000000027
69000000000028,1,68000000000034
69000000000029,2,"68000000000039,68000000016929"
69000000000030,2,"68000000000037,68000000004652"
69000000000031,1,68000000000028
69000000000032,1,68000000000033
69000000000033,1,68000000000031
69000000000034,2,"68000000000032,68000000014387"
69000000000035,1,68000000000036
69000000000036,2,"68000000000038,68000000001204"
69000000000037,2,"68000000000042,68000000009206"
69000000000038,1,68000000000030
69000000000039,2,"68000000000029,68000000000228"
69000000000040,2,"68000000000061,68000000006471"
69000000000041,2,"68000000000045,68000000012384"
69000000000042,3,"68000000000035,68000000006462,68000000007492"
69000000000043,2,"68000000000041,68000000004963"
69000000000044,1,68000000000046
69000000000045,3,"68000000000050,68000000004962,68000000022295"
69000000000046,1,68000000000054
69000000000047,2,"68000000000044,68000000005018"
69000000000048,2,"68000000000049,68000000003077"
69000000000049,1,68000000000053
69000000000050,2,"68000000000047,68000000004658"
69000000000051,1,68000000000051
69000000000052,1,68000000000052
69000000000053,2,"68000000000056,68000000008339"
69000000000054,1,68000000000063
69000000000055,1,68000000000065
69000000000057,3,"68000000000055,68000000005777,68000000014963"
69000000000058,1,68000000000058
69000000000059,1,68000000000079
69000000000061,1,68000000000057
69000000000062,1,68000000000067
69000000000063,1,68000000000062
69000000000064,1,68000000000068
69000000000065,2,"68000000000043,68000000000586"
69000000000066,1,68000000000070
69000000000067,1,68000000000073
69000000000068,1,68000000000066
69000000000069,2,"68000000000072,68000000006073"
69000000000070,1,68000000000069
69000000000071,1,68000000000059
69000000000072,1,68000000000076
69000000000073,1,68000000000083
69000000000074,1,68000000000071
69000000000075,1,68000000000080
69000000000076,1,68000000000074
69000000000077,1,68000000000040
69000000000078,1,68000000000132
69000000000079,1,68000000000064
69000000000080,1,68000000000092
69000000000081,2,"68000000000084,68000000002344"
69000000000082,1,68000000000082
69000000000083,1,68000000000081
69000000000084,2,"68000000000088,68000000000707"
69000000000085,1,68000000000060
69000000000086,1,68000000000100
69000000000087,1,68000000000078
69000000000088,1,68000000000075
69000000000089,1,68000000000089
69000000000090,1,68000000000101
69000000000091,2,"68000000000090,68000000003668"
69000000000092,1,68000000000102
69000000000093,1,68000000000085
69000000000095,1,68000000000086
69000000000096,1,68000000000094
69000000000098,3,"68000000000121,68000000005552,68000000005419"
69000000000099,1,68000000000108
69000000000100,1,68000000000087
69000000000101,1,68000000000077
