ID,numProgenitors,ProgenitorsID
88000000000001,9,"87000000000001,87000000004429,87000000013595,87000000015417,87000000019142,87000000019463,87000000022409,87000000023586,87000000023326"
88000000000002,5,"87000000000002,87000000023594,87000000023644,87000000005908,87000000005784"
88000000000003,1,87000000000003
88000000000004,4,"87000000000007,87000000016526,87000000019586,87000000008426"
88000000000005,1,87000000000004
88000000000006,2,"87000000000005,87000000017478"
88000000000007,2,"87000000000006,87000000008997"
88000000000008,1,87000000000008
88000000000009,3,"87000000000010,87000000020210,87000000021395"
88000000000010,1,87000000000009
88000000000011,2,"87000000000011,87000000004787"
88000000000012,2,"87000000000013,87000000019912"
88000000000013,3,"87000000000012,87000000008502,87000000019199"
88000000000014,1,87000000000016
88000000000015,1,87000000000017
88000000000016,2,"87000000000015,87000000020483"
88000000000017,3,"87000000000020,87000000017913,87000000021149"
88000000000018,1,87000000000018
88000000000019,2,"87000000000019,87000000006177"
88000000000020,1,87000000000024
88000000000021,3,"87000000000022,87000000007858,87000000015590"
88000000000022,1,87000000000021
88000000000023,1,87000000000023
88000000000024,1,87000000000031
88000000000025,2,"87000000000028,87000000015483"
88000000000026,3,"87000000000026,87000000006398,87000000023335"
88000000000027,1,87000000000025
88000000000028,2,"87000000000032,87000000007860"
88000000000029,2,"87000000000027,87000000005933"
88000000000030,3,"87000000000034,87000000021366,87000000016246"
88000000000031,1,87000000000043
88000000000032,3,"87000000000030,87000000011125,87000000005353"
88000000000033,1,87000000000033
88000000000034,1,87000000000037
88000000000035,1,87000000000036
88000000000036,2,"87000000000035,87000000017382"
88000000000037,1,87000000000038
88000000000038,1,87000000000039
88000000000039,1,87000000000040
88000000000040,2,"87000000000041,87000000019530"
88000000000041,1,87000000000042
88000000000042,1,87000000000029
88000000000043,2,"87000000000048,87000000018410"
88000000000044,2,"87000000000095,87000000022269"
88000000000046,1,87000000000045
88000000000047,1,87000000000047
88000000000048,1,87000000000056
88000000000049,2,"87000000000059,87000000017267"
88000000000050,1,87000000000046
88000000000051,2,"87000000000052,87000000010313"
88000000000052,1,87000000000061
88000000000053,2,"87000000000044,87000000011590"
88000000000054,1,87000000000065
88000000000055,1,87000000000049
88000000000056,1,87000000000051
88000000000057,1,87000000000055
88000000000058,1,87000000000057
88000000000059,1,87000000000053
88000000000060,2,"87000000000054,87000000012043"
88000000000061,1,87000000000050
88000000000062,1,87000000000058
88000000000064,3,"87000000000063,87000000006466,87000000006651"
88000000000065,1,87000000000060
88000000000066,1,87000000000067
88000000000067,3,"87000000000064,87000000017984,87000000010442"
88000000000068,1,87000000000069
88000000000069,2,"87000000000073,87000000005887"
88000000000070,1,87000000000098
88000000000071,1,87000000000066
88000000000072,2,"87000000000068,87000000008660"
88000000000073,1,87000000000078
88000000000074,1,87000000000074
88000000000075,1,87000000000071
88000000000076,1,87000000000070
88000000000077,1,87000000000103
88000000000078,1,87000000000076
88000000000079,1,87000000000080
88000000000080,1,87000000000077
88000000000081,1,87000000000083
88000000000082,1,87000000000079
88000000000083,1,87000000000110
88000000000084,1,87000000000082
88000000000085,1,87000000000091
88000000000086,2,"87000000000081,87000000005998"
88000000000087,1,87000000000097
88000000000088,1,87000000000084
88000000000089,2,"87000000000088,87000000022751"
88000000000090,2,"87000000000090,87000000010135"
88000000000091,1,87000000000086
88000000000092,2,"87000000000085,87000000001242"
88000000000093,1,87000000000126
88000000000095,2,"87000000000089,87000000023914"
88000000000096,1,87000000000072
88000000000097,1,87000000000096
88000000000098,2,"87000000000094,87000000022533"
88000000000099,1,87000000000115
88000000000100,1,87000000000062
88000000000101,2,"87000000000087,87000000008876"
88000000000102,2,"87000000000100,87000000000878"
88000000000103,1,87000000000134
88000000000104,2,"87000000000102,87000000005413"
88000000000105,2,"87000000000104,87000000008962"
88000000000106,1,87000000000101
88000000000107,1,87000000000105
88000000000108,1,87000000000112
88000000000109,1,87000000000107
88000000000110,1,87000000000129
88000000000111,1,87000000000099
88000000000112,1,87000000000093
88000000000113,1,87000000000114
88000000000114,2,"87000000000117,87000000019937"
88000000000115,2,"87000000000109,87000000009292"
88000000000116,1,87000000000118
88000000000117,4,"87000000000113,87000000011779,87000000016077,87000000020099"
88000000000118,2,"87000000000116,87000000011209"
88000000000119,2,"87000000000111,87000000014401"
88000000000120,1,87000000000125
88000000000121,1,87000000000143
88000000000122,1,87000000000106
88000000000123,2,"87000000000136,87000000008421"
88000000000124,1,87000000000121
88000000000125,2,"87000000000120,87000000005160"
88000000000126,1,87000000000122
88000000000127,2,"87000000000124,87000000005388"
88000000000128,1,87000000000127
88000000000129,1,87000000000135
88000000000130,1,87000000000123
88000000000131,1,87000000000137
88000000000132,2,"87000000000130,87000000007705"
88000000000133,3,"87000000000128,87000000001059,87000000009359"
88000000000134,1,87000000000138
88000000000135,1,87000000000166
88000000000136,1,87000000000133
88000000000137,2,"87000000000142,87000000004826"
88000000000138,1,87000000000146
88000000000139,1,87000000000141
88000000000140,1,87000000000108
88000000000141,1,87000000000131
88000000000142,1,87000000000150
88000000000143,1,87000000000144
88000000000144,2,"87000000000140,87000000005883"
88000000000145,1,87000000000148
88000000000146,1,87000000000145
88000000000147,1,87000000000119
88000000000148,1,87000000000154
88000000000149,1,87000000000075
88000000000150,2,"87000000000153,87000000000995"
88000000000151,1,87000000000152
88000000000152,1,87000000000176
88000000000153,1,87000000000155
88000000000154,1,87000000000164
