ID,numProgenitors,ProgenitorsID
98000000000001,20,"97000000000001,97000000009264,97000000013993,97000000014465,97000000016406,97000000018156,97000000018143,97000000003473,97000000018594,97000000020233,97000000020756,97000000020757,97000000021022,97000000022091,97000000021754,97000000021082,97000000022716,97000000023322,97000000023150,97000000023493"
98000000000002,9,"97000000000002,97000000013319,97000000015843,97000000019142,97000000019847,97000000021101,97000000021260,97000000021711,97000000023212"
98000000000003,2,"97000000000004,97000000014503"
98000000000004,7,"97000000000003,97000000013825,97000000016140,97000000017837,97000000021316,97000000022999,97000000005946"
98000000000005,3,"97000000000005,97000000020556,97000000022351"
98000000000006,3,"97000000000007,97000000014501,97000000020734"
98000000000007,4,"97000000000006,97000000015420,97000000021250,97000000004722"
98000000000008,1,97000000000008
98000000000009,2,"97000000000009,97000000010371"
98000000000010,1,97000000000010
98000000000011,1,97000000000013
98000000000012,3,"97000000000014,97000000013047,97000000014464"
98000000000013,1,97000000000011
98000000000014,1,97000000000012
98000000000016,1,97000000000015
98000000000017,2,"97000000000016,97000000023248"
98000000000018,1,97000000000017
98000000000019,1,97000000000018
98000000000020,3,"97000000000019,97000000003237,97000000007753"
98000000000021,1,97000000000020
98000000000022,3,"97000000000029,97000000021332,97000000005697"
98000000000023,3,"97000000000021,97000000009363,97000000013317"
98000000000024,1,97000000000022
98000000000025,2,"97000000000025,97000000006826"
98000000000026,2,"97000000000023,97000000009935"
98000000000027,1,97000000000024
98000000000028,1,97000000000026
98000000000029,1,97000000000027
98000000000030,2,"97000000000028,97000000008738"
98000000000031,1,97000000000032
98000000000032,1,97000000000030
98000000000033,1,97000000000038
98000000000034,3,"97000000000034,97000000007462,97000000020494"
98000000000035,6,"97000000000036,97000000000580,97000000010399,97000000016028,97000000005960,97000000018948"
98000000000036,1,97000000000041
98000000000037,1,97000000000040
98000000000038,1,97000000000039
98000000000039,1,97000000000037
98000000000040,2,"97000000000043,97000000002263"
98000000000041,1,97000000000042
98000000000042,2,"97000000000044,97000000007393"
98000000000043,1,97000000000046
98000000000044,1,97000000000051
98000000000045,1,97000000000045
98000000000046,2,"97000000000048,97000000021361"
98000000000047,2,"97000000000047,97000000001682"
98000000000048,1,97000000000049
98000000000049,2,"97000000000050,97000000004441"
98000000000050,1,97000000000053
98000000000051,2,"97000000000054,97000000020937"
98000000000052,1,97000000000052
98000000000053,1,97000000000055
98000000000054,2,"97000000000057,97000000000260"
98000000000055,2,"97000000000056,97000000009096"
98000000000056,1,97000000000058
98000000000058,1,97000000000059
98000000000059,1,97000000000061
98000000000060,1,97000000000064
98000000000061,2,"97000000000068,97000000006036"
98000000000062,1,97000000000060
98000000000063,1,97000000000062
98000000000064,1,97000000000067
98000000000065,1,97000000000063
98000000000066,1,97000000000035
98000000000067,1,97000000000065
98000000000068,1,97000000000033
98000000000069,1,97000000000066
98000000000070,1,97000000000080
98000000000071,1,97000000000070
98000000000072,1,97000000000069
98000000000073,2,"97000000000071,97000000001131"
98000000000074,1,97000000000072
98000000000075,1,97000000000076
98000000000076,1,97000000000073
98000000000077,1,97000000000075
98000000000078,1,97000000000082
98000000000079,1,97000000000084
98000000000080,3,"97000000000079,97000000017184,97000000023396"
98000000000081,3,"97000000000081,97000000019446,97000000019164"
