ID,numProgenitors,ProgenitorsID
29000000000001,1,28000000000002
29000000000002,1,28000000000001
29000000000003,1,28000000000003
29000000000004,1,28000000000006
29000000000005,1,28000000000005
29000000000006,1,28000000000004
29000000000007,1,28000000000008
29000000000008,1,28000000000007
29000000000009,1,28000000000009
29000000000010,1,28000000000010
29000000000011,2,"28000000000012,28000000000111"
29000000000012,1,28000000000015
29000000000013,1,28000000000014
29000000000014,1,28000000000011
29000000000015,1,28000000000017
29000000000016,1,28000000000021
29000000000017,1,28000000000016
29000000000018,1,28000000000019
29000000000019,1,28000000000013
29000000000020,1,28000000000018
29000000000021,1,28000000000025
29000000000022,1,28000000000020
29000000000023,1,28000000000023
29000000000024,1,28000000000022
29000000000025,1,28000000000038
29000000000026,1,28000000000024
29000000000027,1,28000000000026
29000000000028,1,28000000000027
29000000000029,1,28000000000028
29000000000031,1,28000000000037
29000000000032,1,28000000000030
29000000000033,1,28000000000035
29000000000034,1,28000000000048
29000000000035,1,28000000000055
29000000000036,1,28000000000029
29000000000037,1,28000000000031
29000000000038,1,28000000000032
29000000000039,1,28000000000041
29000000000040,1,28000000000033
29000000000041,1,28000000000034
29000000000042,1,28000000000040
29000000000043,1,28000000000039
29000000000044,1,28000000000036
29000000000045,1,28000000000042
29000000000046,1,28000000000049
29000000000047,1,28000000000044
29000000000048,1,28000000000077
29000000000050,1,28000000000043
29000000000051,1,28000000000045
29000000000052,1,28000000000054
29000000000053,1,28000000000047
29000000000054,1,28000000000046
29000000000055,1,28000000000051
29000000000056,2,"28000000000117,28000000000390"
29000000000057,1,28000000000061
29000000000058,1,28000000000062
29000000000059,1,28000000000050
29000000000061,1,28000000000052
29000000000062,1,28000000000057
29000000000063,1,28000000000132
29000000000064,1,28000000000069
29000000000065,1,28000000000064
29000000000066,1,28000000000053
29000000000067,1,28000000000099
29000000000068,1,28000000000067
29000000000069,1,28000000000058
29000000000070,1,28000000000083
29000000000071,1,28000000000092
29000000000072,1,28000000000080
29000000000073,1,28000000000063
29000000000074,1,28000000000056
29000000000075,1,28000000000071
29000000000076,1,28000000000085
29000000000077,1,28000000000060
29000000000078,1,28000000000059
29000000000079,1,28000000000146
29000000000080,1,28000000000073
29000000000081,1,28000000000070
29000000000083,1,28000000000072
29000000000084,1,28000000000086
29000000000085,1,28000000000078
29000000000086,1,28000000000074
29000000000087,1,28000000000081
29000000000088,1,28000000000076
29000000000089,1,28000000000065
29000000000090,1,28000000000075
29000000000091,1,28000000000066
29000000000092,1,28000000000089
29000000000093,1,28000000000079
29000000000094,1,28000000000109
29000000000095,1,28000000000090
29000000000096,1,28000000000068
29000000000097,1,28000000000093
29000000000098,1,28000000000095
29000000000099,1,28000000000084
29000000000100,1,28000000000082
29000000000101,1,28000000000100
29000000000102,2,"28000000000195,28000000000530"
29000000000103,1,28000000000098
29000000000104,1,28000000000094
29000000000105,1,28000000000091
29000000000106,1,28000000000087
29000000000107,1,28000000000194
29000000000108,1,28000000000115
29000000000109,1,28000000000097
29000000000110,1,28000000000107
29000000000111,1,28000000000101
29000000000112,1,28000000000121
29000000000113,1,28000000000105
29000000000114,1,28000000000104
29000000000115,1,28000000000179
29000000000116,1,28000000000106
29000000000117,1,28000000000102
29000000000118,1,28000000000103
29000000000119,1,28000000000333
29000000000120,1,28000000000130
29000000000121,1,28000000000108
29000000000122,1,28000000000135
29000000000123,1,28000000000110
29000000000124,1,28000000000125
29000000000125,1,28000000000112
29000000000126,1,28000000000113
29000000000127,1,28000000000128
29000000000128,1,28000000000175
29000000000129,1,28000000000138
29000000000130,1,28000000000148
29000000000131,1,28000000000136
29000000000132,1,28000000000127
29000000000134,1,28000000000114
29000000000135,1,28000000000133
29000000000136,1,28000000000134
29000000000137,1,28000000000122
29000000000138,1,28000000000123
29000000000139,1,28000000000118
29000000000140,1,28000000000182
29000000000141,1,28000000000116
29000000000142,1,28000000000142
29000000000143,1,28000000000129
