ID,numProgenitors,ProgenitorsID
33000000000001,1,32000000000001
33000000000002,1,32000000000002
33000000000003,1,32000000000003
33000000000004,1,32000000000005
33000000000005,1,32000000000006
33000000000006,1,32000000000007
33000000000007,1,32000000000008
33000000000009,1,32000000000004
33000000000010,2,"32000000000011,32000000000464"
33000000000011,1,32000000000010
33000000000012,1,32000000000009
33000000000013,1,32000000000013
33000000000014,1,32000000000014
33000000000015,1,32000000000012
33000000000016,1,32000000000019
33000000000017,1,32000000000015
33000000000018,2,"32000000000017,32000000000307"
33000000000019,1,32000000000020
33000000000020,2,"32000000000016,32000000000254"
33000000000021,2,"32000000000038,32000000000095"
33000000000022,2,"32000000000018,32000000000807"
33000000000023,1,32000000000021
33000000000024,1,32000000000022
33000000000025,1,32000000000023
33000000000026,1,32000000000024
33000000000027,1,32000000000028
33000000000028,1,32000000000027
33000000000029,1,32000000000026
33000000000030,1,32000000000036
33000000000031,1,32000000000025
33000000000032,1,32000000000033
33000000000033,1,32000000000030
33000000000034,1,32000000000031
33000000000035,1,32000000000035
33000000000036,1,32000000000032
33000000000037,1,32000000000029
33000000000038,1,32000000000040
33000000000039,1,32000000000034
33000000000040,1,32000000000049
33000000000041,1,32000000000037
33000000000042,1,32000000000043
33000000000043,1,32000000000042
33000000000044,1,32000000000041
33000000000045,1,32000000000045
33000000000046,1,32000000000039
33000000000047,1,32000000000046
33000000000048,1,32000000000044
33000000000049,1,32000000000076
33000000000050,1,32000000000063
33000000000051,1,32000000000050
33000000000052,1,32000000000047
33000000000054,1,32000000000051
33000000000055,1,32000000000052
33000000000056,1,32000000000060
33000000000057,1,32000000000053
33000000000058,1,32000000000059
33000000000059,1,32000000000058
33000000000060,1,32000000000074
33000000000061,1,32000000000054
33000000000062,1,32000000000078
33000000000063,1,32000000000064
33000000000064,1,32000000000062
33000000000065,1,32000000000055
33000000000066,1,32000000000068
33000000000067,1,32000000000066
33000000000068,1,32000000000077
33000000000069,1,32000000000061
33000000000070,1,32000000000057
33000000000071,1,32000000000070
33000000000072,1,32000000000067
33000000000073,1,32000000000089
33000000000074,1,32000000000065
33000000000075,1,32000000000079
33000000000076,1,32000000000083
33000000000077,1,32000000000069
33000000000078,1,32000000000072
33000000000079,1,32000000000085
33000000000080,1,32000000000081
33000000000081,1,32000000000113
33000000000082,1,32000000000080
33000000000083,1,32000000000073
33000000000084,1,32000000000075
33000000000085,1,32000000000093
33000000000086,1,32000000000084
33000000000087,1,32000000000071
33000000000088,1,32000000000082
33000000000089,1,32000000000092
33000000000090,1,32000000000090
33000000000091,1,32000000000087
33000000000092,1,32000000000091
33000000000093,2,"32000000000130,32000000000521"
33000000000094,1,32000000000109
33000000000095,1,32000000000088
33000000000096,1,32000000000086
33000000000097,1,32000000000094
33000000000098,1,32000000000100
33000000000099,1,32000000000111
33000000000100,1,32000000000114
33000000000101,1,32000000000096
33000000000102,1,32000000000118
33000000000103,1,32000000000106
33000000000104,1,32000000000116
33000000000105,1,32000000000104
33000000000106,1,32000000000102
33000000000107,1,32000000000099
33000000000108,1,32000000000101
33000000000109,1,32000000000110
33000000000110,1,32000000000119
33000000000111,1,32000000000105
33000000000112,1,32000000000128
33000000000113,1,32000000000098
33000000000115,1,32000000000107
33000000000116,1,32000000000103
33000000000117,1,32000000000122
33000000000118,1,32000000000129
33000000000119,1,32000000000108
33000000000120,1,32000000000132
33000000000121,1,32000000000115
33000000000122,1,32000000000125
33000000000123,1,32000000000120
33000000000124,1,32000000000143
33000000000125,1,32000000000165
33000000000126,1,32000000000127
33000000000127,1,32000000000117
33000000000128,1,32000000000123
33000000000129,1,32000000000226
33000000000130,1,32000000000146
33000000000131,1,32000000000112
33000000000132,1,32000000000140
33000000000133,1,32000000000135
33000000000134,1,32000000000145
33000000000135,1,32000000000126
33000000000136,1,32000000000124
33000000000137,1,32000000000121
33000000000138,1,32000000000183
33000000000139,1,32000000000134
33000000000140,1,32000000000260
33000000000141,1,32000000000131
33000000000142,2,"32000000000265,32000000000716"
33000000000143,1,32000000000137
33000000000144,1,32000000000192
33000000000145,1,32000000000141
33000000000146,1,32000000000213
33000000000147,1,32000000000289
33000000000148,1,32000000000160
33000000000149,1,32000000000142
33000000000150,1,32000000000241
33000000000151,1,32000000000184
33000000000152,1,32000000000154
33000000000153,1,32000000000138
33000000000154,1,32000000000136
33000000000155,1,32000000000167
33000000000156,1,32000000000151
33000000000157,1,32000000000149
33000000000158,1,32000000000237
33000000000159,1,32000000000172
33000000000160,1,32000000000236
33000000000161,1,32000000000200
33000000000162,1,32000000000207
33000000000163,1,32000000000215
33000000000164,1,32000000000162
33000000000165,1,32000000000133
33000000000166,1,32000000000056
33000000000167,1,32000000000097
33000000000168,1,32000000000144
33000000000169,1,32000000000157
33000000000170,1,32000000000153
33000000000171,1,32000000000224
33000000000172,1,32000000000152
33000000000173,1,32000000000257
33000000000174,1,32000000000272
33000000000175,1,32000000000179
33000000000176,1,32000000000150
33000000000177,1,32000000000266
33000000000178,1,32000000000158
33000000000179,1,32000000000239
33000000000180,1,32000000000173
33000000000181,1,32000000000187
33000000000182,1,32000000000168
33000000000183,1,32000000000188
33000000000185,1,32000000000203
33000000000186,1,32000000000169
33000000000187,1,32000000000163
33000000000188,1,32000000000147
33000000000189,1,32000000000175
33000000000190,1,32000000000191
33000000000191,1,32000000000159
33000000000192,1,32000000000216
33000000000193,1,32000000000171
33000000000194,1,32000000000190
33000000000195,1,32000000000205
33000000000196,1,32000000000176
33000000000197,1,32000000000214
33000000000198,1,32000000000174
33000000000200,1,32000000000193
33000000000201,1,32000000000170
33000000000202,1,32000000000212
33000000000203,1,32000000000199
33000000000204,1,32000000000177
33000000000205,1,32000000000201
33000000000206,1,32000000000259
33000000000207,1,32000000000211
33000000000208,1,32000000000161
33000000000209,1,32000000000197
33000000000210,1,32000000000178
33000000000211,1,32000000000196
33000000000212,1,32000000000156
33000000000213,1,32000000000194
33000000000214,1,32000000000181
33000000000215,1,32000000000195
33000000000216,1,32000000000209
33000000000217,1,32000000000185
33000000000218,1,32000000000221
33000000000219,1,32000000000182
33000000000220,1,32000000000227
33000000000221,1,32000000000180
33000000000223,1,32000000000198
33000000000224,1,32000000000164
33000000000225,1,32000000000494
33000000000226,1,32000000000437
33000000000227,1,32000000000166
33000000000228,1,32000000000222
33000000000229,1,32000000000155
33000000000230,1,32000000000252
33000000000231,1,32000000000208
33000000000232,1,32000000000233
33000000000233,1,32000000000620
33000000000234,1,32000000000206
33000000000235,1,32000000000210
33000000000236,1,32000000000235
33000000000237,1,32000000000246
33000000000238,1,32000000000204
33000000000239,1,32000000000219
33000000000240,1,32000000000243
33000000000241,1,32000000000223
33000000000242,1,32000000000245
33000000000243,1,32000000000255
33000000000244,1,32000000000280
33000000000245,1,32000000000217
33000000000246,1,32000000000229
33000000000247,1,32000000000317
33000000000248,1,32000000000311
33000000000249,1,32000000000475
33000000000250,1,32000000000247
33000000000251,1,32000000000225
33000000000252,1,32000000000242
33000000000253,1,32000000000251
33000000000254,1,32000000000256
33000000000255,1,32000000000244
33000000000256,1,32000000000232
33000000000257,1,32000000000278
33000000000258,1,32000000000264
33000000000259,1,32000000000279
33000000000260,1,32000000000378
33000000000261,1,32000000000230
33000000000262,1,32000000000321
33000000000263,1,32000000000218
33000000000264,1,32000000000228
33000000000266,1,32000000000231
33000000000267,1,32000000000316
33000000000268,1,32000000000220
33000000000269,1,32000000000249
33000000000270,1,32000000000267
33000000000271,1,32000000000284
33000000000272,1,32000000000274
33000000000273,1,32000000000240
33000000000274,1,32000000000411
33000000000275,1,32000000000258
33000000000276,1,32000000000238
33000000000277,1,32000000000263
33000000000278,1,32000000000269
33000000000279,1,32000000000343
33000000000280,1,32000000000298
33000000000281,1,32000000000324
33000000000282,1,32000000000315
33000000000283,1,32000000000308
33000000000284,1,32000000000304
33000000000285,1,32000000000271
33000000000286,1,32000000000323
33000000000287,1,32000000000268
33000000000288,1,32000000000293
33000000000289,1,32000000000261
33000000000290,1,32000000000314
33000000000291,1,32000000000290
33000000000292,1,32000000000276
33000000000293,1,32000000000452
33000000000294,1,32000000000262
33000000000295,1,32000000000310
33000000000296,1,32000000000292
33000000000297,1,32000000000342
33000000000298,1,32000000000287
33000000000299,1,32000000000406
33000000000300,1,32000000000319
33000000000301,1,32000000000275
33000000000302,1,32000000000356
33000000000303,1,32000000000444
33000000000304,1,32000000000838
33000000000305,1,32000000000300
33000000000306,1,32000000000277
33000000000307,1,32000000000299
33000000000308,1,32000000000358
33000000000309,1,32000000000302
33000000000310,1,32000000000344
33000000000311,1,32000000000537
33000000000312,1,32000000000291
33000000000313,1,32000000000340
33000000000314,1,32000000000282
33000000000315,1,32000000000297
33000000000316,1,32000000000313
33000000000317,1,32000000000585
33000000000318,1,32000000000336
33000000000319,1,32000000000281
33000000000320,1,32000000000295
33000000000321,1,32000000000273
33000000000322,1,32000000000305
33000000000323,1,32000000000326
33000000000324,1,32000000000294
33000000000325,1,32000000000303
33000000000326,1,32000000000296
33000000000327,1,32000000000339
33000000000329,1,32000000000529
33000000000330,1,32000000000253
33000000000331,1,32000000000318
33000000000332,1,32000000000400
33000000000333,1,32000000000288
33000000000334,1,32000000000419
33000000000335,1,32000000000301
33000000000336,1,32000000000285
33000000000337,1,32000000000327
33000000000338,1,32000000000325
33000000000339,1,32000000000417
33000000000340,1,32000000000331
33000000000341,1,32000000000320
33000000000342,1,32000000000627
33000000000343,1,32000000000329
33000000000344,1,32000000000446
33000000000345,1,32000000000270
33000000000347,1,32000000000330
33000000000348,1,32000000000622
33000000000349,1,32000000000404
33000000000350,1,32000000000352
33000000000351,1,32000000000335
33000000000352,1,32000000000334
33000000000353,1,32000000000362
33000000000356,1,32000000000234
33000000000357,1,32000000000374
33000000000358,1,32000000000386
33000000000359,1,32000000000353
33000000000360,1,32000000000394
33000000000361,1,32000000000477
33000000000362,1,32000000000388
33000000000363,1,32000000000703
33000000000364,1,32000000000405
33000000000365,1,32000000000361
33000000000366,1,32000000000333
33000000000367,1,32000000000395
33000000000368,1,32000000000376
33000000000369,1,32000000000403
33000000000370,1,32000000000346
33000000000371,1,32000000000306
33000000000372,1,32000000000322
33000000000373,1,32000000000410
33000000000374,1,32000000000345
33000000000375,1,32000000000460
33000000000376,1,32000000000348
33000000000377,1,32000000000421
33000000000378,1,32000000000312
33000000000379,1,32000000000347
33000000000380,1,32000000000380
33000000000381,1,32000000000415
33000000000382,1,32000000000492
33000000000383,1,32000000000341
33000000000384,1,32000000000656
33000000000385,1,32000000000539
33000000000386,1,32000000000370
33000000000387,1,32000000000423
33000000000388,1,32000000000509
33000000000389,1,32000000000337
33000000000390,1,32000000000360
33000000000391,1,32000000000434
33000000000392,1,32000000000382
33000000000393,1,32000000000438
33000000000394,1,32000000000409
33000000000395,1,32000000000429
33000000000396,1,32000000000354
33000000000397,1,32000000000332
33000000000398,1,32000000000363
33000000000399,1,32000000000357
33000000000401,1,32000000000364
33000000000402,1,32000000000565
33000000000403,1,32000000000338
33000000000405,1,32000000000424
33000000000406,1,32000000000535
33000000000407,1,32000000000470
33000000000408,1,32000000000387
33000000000409,1,32000000000392
33000000000410,1,32000000000350
33000000000411,1,32000000000384
33000000000412,1,32000000000602
33000000000413,1,32000000000571
33000000000414,1,32000000000328
33000000000415,1,32000000000402
33000000000416,1,32000000000433
33000000000417,1,32000000000416
33000000000418,1,32000000000413
33000000000419,1,32000000000365
33000000000420,1,32000000000559
33000000000421,1,32000000000391
33000000000422,1,32000000000461
33000000000423,1,32000000000359
33000000000424,1,32000000000495
33000000000425,1,32000000000401
33000000000426,1,32000000000367
33000000000427,1,32000000000507
33000000000428,1,32000000000574
33000000000429,1,32000000000608
33000000000430,1,32000000000368
33000000000431,1,32000000000371
33000000000432,1,32000000000425
33000000000433,1,32000000000480
33000000000434,1,32000000000390
33000000000435,1,32000000000441
33000000000436,1,32000000000377
33000000000437,1,32000000000373
33000000000438,1,32000000000587
33000000000439,1,32000000000372
33000000000440,1,32000000000435
33000000000441,1,32000000000412
33000000000442,1,32000000000397
33000000000444,1,32000000000505
33000000000445,1,32000000000431
33000000000446,1,32000000000398
33000000000447,1,32000000000420
33000000000448,1,32000000000428
33000000000449,1,32000000000451
33000000000450,1,32000000000375
33000000000451,1,32000000000432
33000000000452,1,32000000000379
33000000000453,1,32000000000349
33000000000454,1,32000000000439
33000000000455,1,32000000000478
33000000000456,1,32000000000389
33000000000457,1,32000000000414
33000000000458,1,32000000000385
33000000000459,1,32000000000399
33000000000460,1,32000000000436
33000000000461,1,32000000000448
33000000000462,1,32000000000483
33000000000464,1,32000000000430
33000000000465,1,32000000000447
33000000000466,1,32000000000381
33000000000467,1,32000000000481
33000000000468,1,32000000000454
33000000000469,1,32000000000484
33000000000470,1,32000000000491
33000000000471,1,32000000000453
33000000000472,1,32000000000366
33000000000473,1,32000000000542
33000000000474,1,32000000000426
33000000000475,1,32000000000408
33000000000476,1,32000000000655
33000000000477,1,32000000000427
33000000000479,1,32000000000659
33000000000481,1,32000000000833
33000000000482,1,32000000000826
33000000000483,1,32000000000422
33000000000484,1,32000000000875
33000000000485,1,32000000000450
33000000000486,1,32000000000472
33000000000487,1,32000000000383
33000000000488,1,32000000000510
33000000000489,1,32000000000558
33000000000490,1,32000000000393
33000000000491,1,32000000000485
33000000000492,1,32000000000443
33000000000493,1,32000000000612
33000000000494,1,32000000000466
33000000000495,1,32000000000459
33000000000496,1,32000000000518
33000000000497,1,32000000000751
33000000000498,1,32000000000465
33000000000499,1,32000000000355
33000000000500,1,32000000000440
33000000000501,1,32000000000418
33000000000502,1,32000000000884
33000000000503,1,32000000000469
33000000000504,1,32000000000632
33000000000505,1,32000000000455
33000000000506,1,32000000000618
33000000000507,1,32000000000819
33000000000508,1,32000000000407
33000000000509,1,32000000000524
33000000000510,1,32000000000476
33000000000511,1,32000000000445
33000000000512,1,32000000000442
33000000000513,1,32000000000549
33000000000514,1,32000000000641
33000000000515,1,32000000000862
33000000000516,1,32000000000567
33000000000517,1,32000000000467
33000000000518,1,32000000000449
33000000000519,1,32000000000530
33000000000521,1,32000000000479
33000000000522,1,32000000000456
33000000000523,1,32000000000650
33000000000524,1,32000000000806
33000000000525,1,32000000000594
33000000000526,1,32000000000497
33000000000527,1,32000000000463
33000000000528,1,32000000000462
33000000000529,1,32000000000458
33000000000530,1,32000000000526
33000000000531,1,32000000000596
33000000000532,1,32000000000651
33000000000533,1,32000000000519
33000000000534,1,32000000000490
33000000000535,1,32000000000506
33000000000536,1,32000000000534
33000000000537,1,32000000000592
33000000000538,1,32000000000589
33000000000539,1,32000000000590
33000000000540,1,32000000000561
33000000000541,1,32000000000629
33000000000542,1,32000000000836
33000000000543,1,32000000000499
33000000000544,1,32000000000498
33000000000545,1,32000000000457
33000000000546,1,32000000000580
33000000000547,1,32000000000482
33000000000548,1,32000000000512
33000000000549,1,32000000000536
33000000000550,1,32000000000671
33000000000551,1,32000000000515
33000000000552,1,32000000000471
33000000000553,1,32000000000496
33000000000554,1,32000000000516
33000000000555,1,32000000000489
33000000000557,1,32000000000486
33000000000558,1,32000000000958
33000000000559,1,32000000000636
33000000000560,1,32000000000812
33000000000561,1,32000000000488
33000000000562,1,32000000000525
33000000000563,1,32000000000552
33000000000564,1,32000000000474
33000000000565,1,32000000000517
33000000000566,1,32000000000599
33000000000567,1,32000000000544
33000000000568,1,32000000000508
33000000000569,1,32000000000513
33000000000570,1,32000000000468
33000000000571,1,32000000000511
33000000000572,1,32000000000493
33000000000573,1,32000000000557
33000000000574,1,32000000000502
33000000000575,1,32000000000598
33000000000576,1,32000000000547
33000000000577,1,32000000000487
33000000000578,1,32000000000546
33000000000579,1,32000000000695
33000000000580,1,32000000001265
33000000000581,1,32000000000616
33000000000582,1,32000000000554
33000000000584,1,32000000000577
33000000000585,1,32000000000504
33000000000586,1,32000000000649
33000000000587,1,32000000000753
33000000000588,1,32000000000550
33000000000589,1,32000000000664
33000000000590,1,32000000000631
33000000000591,1,32000000000562
33000000000592,1,32000000000522
33000000000593,1,32000000000548
33000000000594,1,32000000000570
33000000000595,1,32000000000503
33000000000596,1,32000000000582
