ID,numProgenitors,ProgenitorsID
95000000000001,14,"94000000000001,94000000010596,94000000015607,94000000016025,94000000016484,94000000017214,94000000020452,94000000020398,94000000008370,94000000020463,94000000020611,94000000018045,94000000023398,94000000023557"
95000000000002,7,"94000000000002,94000000016570,94000000018256,94000000019875,94000000022373,94000000022452,94000000005163"
95000000000003,4,"94000000000003,94000000011070,94000000019654,94000000005685"
95000000000004,5,"94000000000004,94000000018006,94000000022363,94000000022567,94000000021489"
95000000000005,5,"94000000000005,94000000017539,94000000019348,94000000019618,94000000006935"
95000000000006,3,"94000000000006,94000000016425,94000000018647"
95000000000007,2,"94000000000008,94000000023289"
95000000000008,2,"94000000000007,94000000023185"
95000000000009,2,"94000000000009,94000000018179"
95000000000010,2,"94000000000011,94000000020866"
95000000000011,1,94000000000010
95000000000012,3,"94000000000012,94000000012785,94000000006880"
95000000000013,2,"94000000000013,94000000005365"
95000000000014,4,"94000000000014,94000000021600,94000000022865,94000000005678"
95000000000015,1,94000000000016
95000000000016,2,"94000000000017,94000000016323"
95000000000017,3,"94000000000018,94000000011741,94000000004890"
95000000000018,2,"94000000000019,94000000005724"
95000000000019,2,"94000000000021,94000000005263"
95000000000020,1,94000000000022
95000000000021,1,94000000000015
95000000000022,1,94000000000023
95000000000023,3,"94000000000026,94000000011730,94000000006500"
95000000000024,4,"94000000000025,94000000013654,94000000018500,94000000020181"
95000000000025,1,94000000000024
95000000000026,1,94000000000027
95000000000027,1,94000000000029
95000000000028,1,94000000000020
95000000000029,2,"94000000000033,94000000016895"
95000000000030,2,"94000000000030,94000000020774"
95000000000031,2,"94000000000031,94000000005587"
95000000000032,3,"94000000000032,94000000016372,94000000021014"
95000000000033,1,94000000000038
95000000000034,3,"94000000000034,94000000015622,94000000020730"
95000000000035,1,94000000000035
95000000000037,1,94000000000036
95000000000038,1,94000000000039
95000000000039,2,"94000000000037,94000000022604"
95000000000040,2,"94000000000042,94000000005931"
95000000000041,4,"94000000000046,94000000006925,94000000020166,94000000019507"
95000000000042,1,94000000000040
95000000000043,1,94000000000043
95000000000044,1,94000000000041
95000000000045,2,"94000000000045,94000000018923"
95000000000046,2,"94000000000048,94000000006634"
95000000000047,2,"94000000000047,94000000011982"
95000000000048,3,"94000000000055,94000000006945,94000000005504"
95000000000049,1,94000000000049
95000000000050,1,94000000000062
95000000000051,2,"94000000000056,94000000020698"
95000000000052,1,94000000000050
95000000000053,2,"94000000000054,94000000023566"
95000000000054,1,94000000000052
95000000000055,1,94000000000053
95000000000056,1,94000000000051
95000000000057,1,94000000000058
95000000000058,2,"94000000000059,94000000008033"
95000000000059,1,94000000000060
95000000000060,1,94000000000065
95000000000061,4,"94000000000061,94000000009249,94000000009776,94000000006963"
95000000000062,2,"94000000000057,94000000000784"
95000000000063,1,94000000000066
95000000000064,1,94000000000064
95000000000065,1,94000000000069
95000000000066,1,94000000000068
95000000000067,1,94000000000067
95000000000069,2,"94000000000070,94000000009295"
95000000000070,1,94000000000072
95000000000071,2,"94000000000073,94000000019663"
95000000000072,2,"94000000000074,94000000011581"
95000000000073,1,94000000000083
95000000000074,1,94000000000076
95000000000075,1,94000000000079
95000000000076,1,94000000000075
95000000000077,1,94000000000071
95000000000078,1,94000000000078
95000000000079,1,94000000000077
95000000000080,1,94000000000080
95000000000081,1,94000000000085
95000000000083,1,94000000000081
95000000000084,1,94000000000082
95000000000085,1,94000000000084
95000000000086,2,"94000000000086,94000000022106"
95000000000087,2,"94000000000087,94000000002562"
95000000000088,1,94000000000136
95000000000089,1,94000000000088
95000000000090,1,94000000000063
95000000000091,1,94000000000096
95000000000092,1,94000000000091
95000000000093,1,94000000000106
95000000000094,1,94000000000090
95000000000095,1,94000000000100
95000000000096,1,94000000000093
95000000000097,1,94000000000094
95000000000098,1,94000000000097
95000000000099,2,"94000000000092,94000000018293"
95000000000100,2,"94000000000044,94000000000539"
95000000000101,2,"94000000000099,94000000000816"
95000000000102,1,94000000000101
95000000000103,1,94000000000102
95000000000104,1,94000000000104
95000000000105,1,94000000000103
95000000000106,1,94000000000138
95000000000107,2,"94000000000114,94000000000575"
95000000000108,1,94000000000105
95000000000109,1,94000000000108
95000000000110,1,94000000000110
95000000000111,3,"94000000000107,94000000001950,94000000018778"
95000000000112,1,94000000000112
95000000000113,1,94000000000118
95000000000114,1,94000000000111
95000000000115,1,94000000000116
95000000000116,2,"94000000000113,94000000011521"
95000000000117,1,94000000000115
95000000000118,2,"94000000000089,94000000006575"
95000000000119,1,94000000000127
95000000000120,1,94000000000109
95000000000121,1,94000000000117
95000000000122,1,94000000000121
95000000000123,1,94000000000119
95000000000124,1,94000000000122
95000000000125,1,94000000000171
95000000000126,1,94000000000120
95000000000127,1,94000000000124
95000000000128,1,94000000000123
95000000000129,1,94000000000129
95000000000130,2,"94000000000126,94000000007436"
95000000000131,1,94000000000134
95000000000132,2,"94000000000098,94000000001266"
95000000000133,1,94000000000145
95000000000134,1,94000000000132
95000000000135,1,94000000000095
95000000000136,2,"94000000000128,94000000022456"
95000000000137,1,94000000000131
95000000000138,1,94000000000125
95000000000139,2,"94000000000133,94000000008217"
95000000000140,3,"94000000000140,94000000007384,94000000006194"
95000000000141,1,94000000000130
95000000000142,1,94000000000143
95000000000143,1,94000000000139
95000000000144,2,"94000000000141,94000000006435"
95000000000145,1,94000000000144
95000000000146,3,"94000000000148,94000000000439,94000000016393"
95000000000147,1,94000000000156
95000000000148,1,94000000000146
95000000000149,1,94000000000151
95000000000150,2,"94000000000147,94000000004395"
95000000000151,2,"94000000000137,94000000005612"
95000000000152,1,94000000000153
95000000000153,1,94000000000149
95000000000154,1,94000000000142
95000000000155,1,94000000000154
95000000000156,1,94000000000170
95000000000157,2,"94000000000159,94000000004947"
95000000000158,1,94000000000152
95000000000159,1,94000000000157
95000000000160,3,"94000000000187,94000000010915,94000000011505"
95000000000161,1,94000000000158
95000000000162,2,"94000000000182,94000000016379"
95000000000163,1,94000000000164
95000000000164,1,94000000000166
95000000000165,1,94000000000162
95000000000166,2,"94000000000167,94000000022603"
95000000000167,2,"94000000000135,94000000006664"
95000000000168,1,94000000000168
95000000000169,1,94000000000172
95000000000170,1,94000000000160
95000000000171,1,94000000000169
95000000000172,2,"94000000000198,94000000008356"
95000000000173,1,94000000000173
95000000000174,1,94000000000176
95000000000175,2,"94000000000174,94000000007730"
95000000000176,2,"94000000000179,94000000015615"
95000000000177,1,94000000000180
95000000000178,1,94000000000264
95000000000179,2,"94000000000178,94000000006607"
95000000000180,2,"94000000000165,94000000005524"
95000000000181,1,94000000000181
