ID,numProgenitors,ProgenitorsID
35000000000001,2,"34000000000001,34000000000179"
35000000000002,2,"34000000000002,34000000000581"
35000000000003,1,34000000000003
35000000000004,1,34000000000004
35000000000005,2,"34000000000007,34000000000852"
35000000000006,1,34000000000006
35000000000007,1,34000000000005
35000000000008,1,34000000000008
35000000000009,1,34000000000010
35000000000010,1,34000000000009
35000000000011,1,34000000000011
35000000000012,1,34000000000014
35000000000013,1,34000000000012
35000000000014,1,34000000000013
35000000000015,1,34000000000015
35000000000016,1,34000000000021
35000000000017,2,"34000000000023,34000000000760"
35000000000018,1,34000000000017
35000000000019,1,34000000000019
35000000000020,1,34000000000018
35000000000021,1,34000000000022
35000000000022,1,34000000000025
35000000000023,1,34000000000020
35000000000024,1,34000000000024
35000000000025,1,34000000000026
35000000000026,1,34000000000016
35000000000027,1,34000000000031
35000000000028,2,"34000000000034,34000000000352"
35000000000029,1,34000000000030
35000000000030,1,34000000000027
35000000000031,2,"34000000000033,34000000000376"
35000000000032,1,34000000000029
35000000000033,2,"34000000000028,34000000001388"
35000000000034,2,"34000000000032,34000000001069"
35000000000035,1,34000000000045
35000000000036,1,34000000000044
35000000000037,1,34000000000108
35000000000038,1,34000000000038
35000000000039,1,34000000000035
35000000000040,1,34000000000036
35000000000041,1,34000000000037
35000000000042,1,34000000000040
35000000000043,1,34000000000041
35000000000044,1,34000000000039
35000000000045,1,34000000000042
35000000000046,1,34000000000057
35000000000047,1,34000000000043
35000000000048,2,"34000000000047,34000000000584"
35000000000049,1,34000000000052
35000000000050,1,34000000000062
35000000000051,1,34000000000051
35000000000052,1,34000000000049
35000000000053,1,34000000000046
35000000000054,1,34000000000053
35000000000055,1,34000000000067
35000000000056,1,34000000000072
35000000000057,1,34000000000058
35000000000058,1,34000000000054
35000000000059,1,34000000000048
35000000000060,1,34000000000060
35000000000061,1,34000000000063
35000000000062,1,34000000000077
35000000000063,1,34000000000056
35000000000064,1,34000000000098
35000000000065,2,"34000000000091,34000000000698"
35000000000066,1,34000000000074
35000000000067,1,34000000000059
35000000000068,1,34000000000061
35000000000069,1,34000000000069
35000000000070,1,34000000000055
35000000000071,1,34000000000066
35000000000072,1,34000000000153
35000000000073,1,34000000000064
35000000000074,1,34000000000099
35000000000075,1,34000000000071
35000000000076,1,34000000000079
35000000000077,1,34000000000075
35000000000078,1,34000000000068
35000000000079,1,34000000000073
35000000000080,1,34000000000050
35000000000081,1,34000000000078
35000000000082,1,34000000000082
35000000000084,1,34000000000065
35000000000085,1,34000000000093
35000000000086,1,34000000000087
35000000000087,1,34000000000070
35000000000088,1,34000000000120
35000000000089,1,34000000000086
35000000000090,1,34000000000100
35000000000091,1,34000000000081
35000000000092,1,34000000000105
35000000000093,1,34000000000096
35000000000094,1,34000000000095
35000000000095,1,34000000000119
35000000000096,1,34000000000088
35000000000097,1,34000000000089
35000000000098,1,34000000000076
35000000000099,1,34000000000094
35000000000100,1,34000000000106
35000000000101,1,34000000000092
35000000000102,1,34000000000101
35000000000104,1,34000000000103
35000000000105,1,34000000000097
35000000000106,1,34000000000213
35000000000107,1,34000000000111
35000000000108,1,34000000000110
35000000000109,1,34000000000109
35000000000110,1,34000000000102
35000000000111,1,34000000000115
35000000000112,1,34000000000123
35000000000113,1,34000000000090
35000000000114,1,34000000000126
35000000000115,1,34000000000125
35000000000116,1,34000000000117
35000000000117,1,34000000000133
35000000000118,1,34000000000114
35000000000119,1,34000000000107
35000000000120,1,34000000000121
35000000000121,1,34000000000118
