ID,numProgenitors,ProgenitorsID
60000000000001,2,"59000000000001,59000000006291"
60000000000002,1,59000000000002
60000000000003,5,"59000000000003,59000000006803,59000000008618,59000000010926,59000000009108"
60000000000004,1,59000000000006
60000000000005,1,59000000000004
60000000000006,1,59000000000008
60000000000007,1,59000000000005
60000000000008,1,59000000000007
60000000000009,2,"59000000000009,59000000010461"
60000000000010,1,59000000000010
60000000000011,1,59000000000022
60000000000012,2,"59000000000024,59000000008321"
60000000000013,1,59000000000013
60000000000014,2,"59000000000012,59000000014634"
60000000000015,1,59000000000014
60000000000016,1,59000000000011
60000000000017,3,"59000000000015,59000000005927,59000000009348"
60000000000018,1,59000000000017
60000000000019,1,59000000000018
60000000000020,2,"59000000000019,59000000008520"
60000000000021,2,"59000000000016,59000000014202"
60000000000022,2,"59000000000023,59000000003693"
60000000000023,1,59000000000044
60000000000024,2,"59000000000072,59000000001220"
60000000000025,2,"59000000000021,59000000006744"
60000000000026,1,59000000000039
60000000000027,2,"59000000000028,59000000002414"
60000000000028,1,59000000000020
60000000000029,3,"59000000000026,59000000002527,59000000010209"
60000000000030,1,59000000000027
60000000000031,1,59000000000025
60000000000032,2,"59000000000033,59000000006902"
60000000000033,1,59000000000029
60000000000034,1,59000000000037
60000000000035,1,59000000000031
60000000000036,1,59000000000034
60000000000037,2,"59000000000030,59000000002176"
60000000000038,1,59000000000032
60000000000039,1,59000000000035
60000000000040,1,59000000000038
60000000000041,1,59000000000036
60000000000042,1,59000000000040
60000000000043,1,59000000000041
60000000000044,2,"59000000000042,59000000000552"
60000000000045,1,59000000000048
60000000000046,2,"59000000000051,59000000004219"
60000000000047,1,59000000000046
60000000000048,1,59000000000043
60000000000049,1,59000000000047
60000000000050,1,59000000000053
60000000000051,1,59000000000049
60000000000052,1,59000000000056
60000000000053,1,59000000000100
60000000000055,1,59000000000052
60000000000056,1,59000000000045
60000000000057,2,"59000000000060,59000000011205"
60000000000058,1,59000000000064
60000000000059,1,59000000000057
60000000000060,1,59000000000059
60000000000061,2,"59000000000055,59000000010993"
60000000000062,1,59000000000058
60000000000063,3,"59000000000050,59000000002688,59000000015666"
60000000000064,1,59000000000065
60000000000065,1,59000000000069
60000000000066,1,59000000000054
60000000000067,1,59000000000062
60000000000068,1,59000000000068
60000000000069,1,59000000000067
60000000000070,1,59000000000071
60000000000071,1,59000000000073
60000000000072,1,59000000000061
60000000000073,1,59000000000076
60000000000074,1,59000000000063
60000000000075,2,"59000000000078,59000000015010"
60000000000076,1,59000000000150
60000000000077,2,"59000000000080,59000000008075"
60000000000078,2,"59000000000153,59000000000715"
60000000000079,2,"59000000000084,59000000008728"
60000000000080,1,59000000000079
60000000000081,2,"59000000000094,59000000008070"
60000000000082,1,59000000000077
60000000000083,1,59000000000082
60000000000084,1,59000000000083
60000000000085,1,59000000000066
60000000000086,2,"59000000000075,59000000003503"
60000000000087,1,59000000000142
60000000000088,1,59000000000074
60000000000089,1,59000000000085
60000000000090,1,59000000000097
60000000000091,2,"59000000000087,59000000009862"
60000000000092,2,"59000000000088,59000000011713"
60000000000093,1,59000000000081
60000000000094,1,59000000000096
60000000000095,1,59000000000091
60000000000096,2,"59000000000095,59000000006789"
60000000000097,2,"59000000000086,59000000014325"
60000000000098,1,59000000000099
60000000000099,1,59000000000106
60000000000100,1,59000000000103
60000000000101,1,59000000000107
60000000000102,1,59000000000092
60000000000103,2,"59000000000130,59000000004822"
60000000000104,1,59000000000121
60000000000105,1,59000000000114
60000000000106,1,59000000000129
60000000000107,2,"59000000000105,59000000006081"
60000000000108,1,59000000000089
60000000000109,1,59000000000104
60000000000110,1,59000000000098
60000000000111,1,59000000000111
60000000000112,1,59000000000090
60000000000113,1,59000000000117
60000000000114,1,59000000000113
60000000000115,2,"59000000000109,59000000004324"
60000000000116,1,59000000000124
60000000000117,1,59000000000112
60000000000118,1,59000000000110
60000000000119,1,59000000000122
60000000000120,1,59000000000108
60000000000121,1,59000000000145
60000000000122,1,59000000000101
60000000000123,1,59000000000120
60000000000124,2,"59000000000118,59000000001247"
60000000000125,1,59000000000102
60000000000126,1,59000000000115
60000000000127,1,59000000000135
60000000000128,1,59000000000126
60000000000129,1,59000000000116
60000000000130,2,"59000000000127,59000000006343"
60000000000131,1,59000000000134
60000000000132,1,59000000000177
60000000000133,1,59000000000132
60000000000134,1,59000000000123
60000000000135,1,59000000000138
60000000000136,1,59000000000133
60000000000137,1,59000000000119
60000000000138,1,59000000000137
60000000000139,1,59000000000188
60000000000140,1,59000000000149
60000000000141,1,59000000000131
60000000000142,1,59000000000147
60000000000143,1,59000000000139
60000000000144,1,59000000000141
60000000000145,1,59000000000125
60000000000146,1,59000000000154
60000000000147,1,59000000000148
60000000000148,1,59000000000144
60000000000149,1,59000000000146
60000000000150,3,"59000000000140,59000000003050,59000000010834"
60000000000151,2,"59000000000128,59000000000143"
60000000000152,1,59000000000164
60000000000153,2,"59000000000151,59000000003076"
60000000000154,1,59000000000155
60000000000155,2,"59000000000136,59000000001007"
60000000000156,1,59000000000157
60000000000157,1,59000000000165
60000000000158,1,59000000000163
60000000000159,1,59000000000168
60000000000160,1,59000000000156
60000000000161,1,59000000000161
60000000000162,1,59000000000159
60000000000163,1,59000000000167
60000000000164,2,"59000000000239,59000000000431"
60000000000165,3,"59000000000284,59000000001168,59000000003439"
60000000000166,2,"59000000000158,59000000006596"
60000000000167,1,59000000000070
60000000000168,1,59000000000260
60000000000169,1,59000000000186
60000000000170,1,59000000000184
60000000000171,1,59000000000171
60000000000172,1,59000000000180
60000000000173,2,"59000000000221,59000000000882"
60000000000174,3,"59000000000220,59000000000426,59000000003109"
60000000000175,3,"59000000000173,59000000004067,59000000007096"
60000000000176,1,59000000000166
60000000000177,1,59000000000185
60000000000178,1,59000000000182
60000000000179,1,59000000000176
60000000000180,2,"59000000000189,59000000000687"
60000000000181,1,59000000000160
60000000000182,3,"59000000000172,59000000001565,59000000006904"
60000000000183,1,59000000000175
60000000000184,1,59000000000347
60000000000185,1,59000000000299
60000000000186,1,59000000000178
60000000000187,1,59000000000187
60000000000188,1,59000000000181
60000000000189,1,59000000000226
60000000000190,1,59000000000152
60000000000191,1,59000000000206
60000000000192,1,59000000000196
60000000000193,1,59000000000170
60000000000194,1,59000000000190
60000000000195,1,59000000000183
60000000000196,2,"59000000000236,59000000000955"
60000000000197,1,59000000000200
60000000000198,4,"59000000000199,59000000005573,59000000005934,59000000007381"
60000000000199,1,59000000000162
60000000000200,1,59000000000194
60000000000201,1,59000000000192
60000000000202,1,59000000000191
60000000000203,1,59000000000210
60000000000204,1,59000000000202
60000000000205,1,59000000000195
60000000000206,2,"59000000000217,59000000006845"
60000000000207,1,59000000000209
60000000000208,1,59000000000198
60000000000209,1,59000000000197
60000000000210,2,"59000000000203,59000000002877"
60000000000211,1,59000000000207
60000000000212,1,59000000000201
60000000000213,1,59000000000205
60000000000214,1,59000000000235
60000000000215,1,59000000000211
60000000000216,1,59000000000208
60000000000217,1,59000000000224
60000000000218,1,59000000000222
60000000000219,1,59000000000223
60000000000220,1,59000000000179
60000000000221,1,59000000000231
60000000000222,1,59000000000212
60000000000223,1,59000000000237
60000000000224,1,59000000000216
60000000000225,1,59000000000204
60000000000226,1,59000000000193
60000000000227,1,59000000000256
60000000000228,2,"59000000000232,59000000011490"
60000000000229,1,59000000000213
60000000000230,1,59000000000218
60000000000231,1,59000000000229
60000000000232,1,59000000000228
60000000000233,1,59000000000225
60000000000235,1,59000000000214
60000000000236,1,59000000000233
60000000000237,1,59000000000227
60000000000238,1,59000000000252
60000000000239,1,59000000000240
60000000000240,1,59000000000246
60000000000241,1,59000000000242
60000000000242,1,59000000000234
60000000000243,1,59000000000238
60000000000244,1,59000000000251
60000000000245,1,59000000000241
60000000000246,1,59000000000215
60000000000247,1,59000000000250
60000000000248,1,59000000000253
60000000000249,1,59000000000254
60000000000250,1,59000000000244
60000000000251,1,59000000000245
60000000000252,1,59000000000274
60000000000253,1,59000000000255
60000000000254,1,59000000000259
60000000000255,1,59000000000267
60000000000256,1,59000000000265
60000000000257,1,59000000000264
60000000000258,1,59000000000258
60000000000259,1,59000000000287
60000000000260,1,59000000000329
60000000000261,1,59000000000277
60000000000262,1,59000000000261
60000000000263,1,59000000000275
60000000000264,1,59000000000270
60000000000265,1,59000000000248
60000000000266,1,59000000000266
60000000000267,1,59000000000262
60000000000268,1,59000000000271
60000000000269,1,59000000000247
60000000000270,1,59000000000263
60000000000271,2,"59000000000257,59000000004365"
60000000000272,1,59000000000269
60000000000273,1,59000000000298
60000000000274,1,59000000000272
60000000000275,1,59000000000276
60000000000276,1,59000000000273
60000000000277,1,59000000000278
60000000000278,1,59000000000318
60000000000279,1,59000000000279
60000000000280,1,59000000000295
60000000000281,1,59000000000282
60000000000282,1,59000000000294
60000000000283,1,59000000000289
60000000000284,1,59000000000249
60000000000285,2,"59000000000355,59000000000093"
60000000000286,3,"59000000000291,59000000003986,59000000012417"
60000000000287,2,"59000000000316,59000000010808"
60000000000288,1,59000000000290
60000000000289,1,59000000000280
60000000000290,1,59000000000306
60000000000291,1,59000000000283
60000000000292,1,59000000000293
60000000000293,1,59000000000338
60000000000294,2,"59000000000302,59000000012558"
60000000000295,1,59000000000311
60000000000296,1,59000000000430
60000000000297,1,59000000000310
60000000000298,1,59000000000300
60000000000299,1,59000000000309
60000000000300,1,59000000000292
60000000000301,1,59000000000304
60000000000302,1,59000000000301
60000000000303,1,59000000000285
60000000000304,1,59000000000332
60000000000305,2,"59000000000339,59000000007657"
60000000000306,1,59000000000219
60000000000307,1,59000000000312
60000000000308,1,59000000000297
60000000000309,2,"59000000000314,59000000001491"
60000000000310,1,59000000000345
60000000000311,1,59000000000327
60000000000312,1,59000000000323
60000000000313,1,59000000000395
60000000000314,1,59000000000315
60000000000315,1,59000000000307
60000000000316,1,59000000000268
60000000000317,1,59000000000325
60000000000318,1,59000000000308
60000000000319,1,59000000000321
60000000000320,1,59000000000578
60000000000321,1,59000000000303
60000000000322,1,59000000000320
60000000000323,1,59000000000286
60000000000324,1,59000000000342
60000000000325,1,59000000000334
60000000000326,2,"59000000000370,59000000012446"
60000000000327,1,59000000000385
60000000000328,1,59000000000330
60000000000329,1,59000000000335
60000000000330,1,59000000000336
60000000000331,2,"59000000000340,59000000003587"
60000000000332,1,59000000000357
60000000000333,1,59000000000328
60000000000334,1,59000000000337
60000000000335,2,"59000000000319,59000000005909"
60000000000336,1,59000000000574
60000000000337,2,"59000000000393,59000000011794"
60000000000338,1,59000000000388
60000000000339,1,59000000000344
60000000000340,1,59000000000348
