ID,numProgenitors,ProgenitorsID
92000000000001,9,"91000000000001,91000000002808,91000000012845,91000000017439,91000000017447,91000000018345,91000000019144,91000000019947,91000000020497"
92000000000002,4,"91000000000005,91000000016524,91000000020360,91000000020408"
92000000000003,2,"91000000000002,91000000013863"
92000000000004,2,"91000000000003,91000000019649"
92000000000005,5,"91000000000004,91000000011182,91000000010813,91000000022283,91000000014072"
92000000000006,3,"91000000000006,91000000017606,91000000017754"
92000000000007,1,91000000000007
92000000000008,5,"91000000000008,91000000004507,91000000019604,91000000016975,91000000015992"
92000000000009,4,"91000000000010,91000000004246,91000000022025,91000000006046"
92000000000010,3,"91000000000009,91000000020339,91000000006594"
92000000000011,1,91000000000012
92000000000012,2,"91000000000011,91000000004819"
92000000000013,3,"91000000000013,91000000016669,91000000019844"
92000000000014,1,91000000000015
92000000000015,2,"91000000000014,91000000020049"
92000000000016,1,91000000000020
92000000000017,2,"91000000000016,91000000013989"
92000000000018,2,"91000000000017,91000000018381"
92000000000019,1,91000000000018
92000000000020,2,"91000000000021,91000000019883"
92000000000021,3,"91000000000029,91000000019973,91000000021068"
92000000000022,2,"91000000000019,91000000012364"
92000000000023,1,91000000000023
92000000000024,2,"91000000000022,91000000018044"
92000000000025,1,91000000000024
92000000000026,1,91000000000027
92000000000027,2,"91000000000026,91000000006356"
92000000000028,1,91000000000028
92000000000029,1,91000000000030
92000000000030,1,91000000000031
92000000000031,1,91000000000025
92000000000032,1,91000000000032
92000000000033,2,"91000000000033,91000000022258"
92000000000034,2,"91000000000046,91000000019032"
92000000000035,1,91000000000034
92000000000036,2,"91000000000035,91000000021327"
92000000000037,1,91000000000044
92000000000038,1,91000000000039
92000000000039,1,91000000000040
92000000000040,2,"91000000000036,91000000020588"
92000000000041,1,91000000000038
92000000000042,1,91000000000037
92000000000043,1,91000000000041
92000000000044,1,91000000000042
92000000000045,1,91000000000043
92000000000046,2,"91000000000047,91000000017727"
92000000000047,1,91000000000045
92000000000048,1,91000000000048
92000000000049,3,"91000000000050,91000000007585,91000000014423"
92000000000050,1,91000000000051
92000000000051,2,"91000000000049,91000000009365"
92000000000052,1,91000000000056
92000000000053,2,"91000000000052,91000000010409"
92000000000054,1,91000000000054
92000000000055,1,91000000000053
92000000000056,2,"91000000000055,91000000002386"
92000000000057,2,"91000000000061,91000000019964"
92000000000058,1,91000000000091
92000000000059,1,91000000000058
92000000000060,1,91000000000062
92000000000061,1,91000000000060
92000000000062,1,91000000000057
92000000000063,2,"91000000000066,91000000020020"
92000000000064,1,91000000000075
92000000000065,1,91000000000067
92000000000066,1,91000000000063
92000000000067,3,"91000000000064,91000000005105,91000000016172"
92000000000068,3,"91000000000074,91000000022012,91000000007535"
92000000000069,2,"91000000000106,91000000021377"
92000000000070,1,91000000000104
92000000000071,1,91000000000065
92000000000072,2,"91000000000068,91000000004783"
92000000000073,1,91000000000071
92000000000074,2,"91000000000073,91000000016385"
92000000000075,2,"91000000000072,91000000006534"
92000000000076,1,91000000000077
92000000000077,2,"91000000000078,91000000022216"
92000000000078,2,"91000000000080,91000000019814"
92000000000079,2,"91000000000083,91000000012125"
92000000000080,1,91000000000069
92000000000081,1,91000000000082
92000000000082,1,91000000000086
92000000000083,2,"91000000000081,91000000004974"
92000000000084,1,91000000000085
92000000000085,1,91000000000087
92000000000086,1,91000000000084
92000000000087,1,91000000000116
92000000000088,1,91000000000093
92000000000089,1,91000000000088
92000000000090,2,"91000000000097,91000000010035"
92000000000091,1,91000000000094
92000000000092,1,91000000000092
92000000000093,1,91000000000112
92000000000094,1,91000000000095
92000000000095,2,"91000000000099,91000000012612"
92000000000096,1,91000000000101
92000000000097,1,91000000000096
92000000000098,2,"91000000000098,91000000010939"
92000000000099,1,91000000000059
92000000000100,1,91000000000103
92000000000101,1,91000000000100
92000000000102,1,91000000000076
92000000000103,1,91000000000102
92000000000104,1,91000000000108
92000000000105,1,91000000000105
92000000000106,1,91000000000107
92000000000107,2,"91000000000109,91000000011399"
92000000000108,2,"91000000000123,91000000021790"
92000000000109,1,91000000000110
92000000000110,1,91000000000090
92000000000111,1,91000000000113
92000000000112,1,91000000000079
92000000000113,1,91000000000111
92000000000114,1,91000000000114
92000000000115,1,91000000000117
92000000000116,1,91000000000115
92000000000117,1,91000000000131
92000000000118,1,91000000000126
92000000000119,1,91000000000118
92000000000120,1,91000000000089
92000000000121,2,"91000000000120,91000000004501"
92000000000122,1,91000000000121
92000000000123,1,91000000000128
92000000000124,1,91000000000138
92000000000125,1,91000000000125
92000000000126,2,"91000000000130,91000000006719"
92000000000127,2,"91000000000119,91000000020038"
92000000000128,1,91000000000122
92000000000129,1,91000000000145
92000000000130,1,91000000000129
92000000000131,1,91000000000127
92000000000132,1,91000000000137
92000000000133,2,"91000000000139,91000000013422"
92000000000135,1,91000000000134
92000000000136,1,91000000000124
92000000000137,1,91000000000140
92000000000138,1,91000000000132
92000000000139,2,"91000000000141,91000000001634"
92000000000140,1,91000000000135
