ID,numProgenitors,ProgenitorsID
111000000000001,9,"110000000000001,110000000012501,110000000018608,110000000019764,110000000020642,110000000021202,110000000023549,110000000004994,110000000023394"
111000000000002,9,"110000000000002,110000000002770,110000000014854,110000000015360,110000000015524,110000000017551,110000000020920,110000000021331,110000000022523"
111000000000003,5,"110000000000003,110000000017597,110000000019341,110000000021487,110000000018081"
111000000000004,4,"110000000000004,110000000010675,110000000022741,110000000017146"
111000000000005,2,"110000000000005,110000000017373"
111000000000006,2,"110000000000006,110000000015148"
111000000000007,4,"110000000000008,110000000019453,110000000020355,110000000004473"
111000000000008,3,"110000000000007,110000000013488,110000000021633"
111000000000009,4,"110000000000009,110000000015474,110000000022390,110000000022379"
111000000000010,1,110000000000011
111000000000011,2,"110000000000010,110000000011398"
111000000000012,2,"110000000000015,110000000004007"
111000000000013,3,"110000000000016,110000000007031,110000000017938"
111000000000014,2,"110000000000014,110000000003887"
111000000000015,2,"110000000000019,110000000005980"
111000000000016,2,"110000000000017,110000000015616"
111000000000017,1,110000000000018
111000000000018,2,"110000000000012,110000000003169"
111000000000019,3,"110000000000020,110000000004901,110000000005256"
111000000000020,3,"110000000000023,110000000015682,110000000004986"
111000000000021,2,"110000000000021,110000000022618"
111000000000022,1,110000000000024
111000000000023,1,110000000000025
111000000000024,1,110000000000026
111000000000025,3,"110000000000027,110000000014623,110000000019882"
111000000000026,1,110000000000029
111000000000027,2,"110000000000013,110000000012019"
111000000000028,1,110000000000028
111000000000029,1,110000000000030
111000000000030,1,110000000000032
111000000000031,2,"110000000000031,110000000009683"
111000000000032,2,"110000000000033,110000000023650"
111000000000033,1,110000000000034
111000000000034,2,"110000000000035,110000000005397"
111000000000035,1,110000000000036
111000000000036,4,"110000000000038,110000000006317,110000000014233,110000000014195"
111000000000037,1,110000000000022
111000000000038,2,"110000000000039,110000000019825"
111000000000039,1,110000000000037
111000000000040,2,"110000000000040,110000000010355"
111000000000041,1,110000000000041
111000000000042,1,110000000000042
111000000000043,2,"110000000000044,110000000010004"
111000000000044,1,110000000000045
111000000000045,1,110000000000043
111000000000046,1,110000000000046
111000000000047,1,110000000000047
111000000000048,1,110000000000048
111000000000049,2,"110000000000049,110000000005528"
111000000000050,1,110000000000055
111000000000051,1,110000000000053
111000000000052,1,110000000000052
111000000000053,2,"110000000000061,110000000018798"
111000000000054,2,"110000000000051,110000000019175"
111000000000055,2,"110000000000056,110000000022890"
111000000000056,2,"110000000000057,110000000008628"
111000000000057,1,110000000000060
111000000000058,1,110000000000063
111000000000059,1,110000000000054
111000000000060,1,110000000000062
111000000000061,1,110000000000065
111000000000062,1,110000000000064
111000000000063,1,110000000000112
111000000000064,2,"110000000000050,110000000019685"
111000000000065,1,110000000000066
111000000000066,1,110000000000059
111000000000067,1,110000000000071
111000000000068,2,"110000000000068,110000000012897"
111000000000069,1,110000000000070
111000000000070,3,"110000000000072,110000000014529,110000000018695"
111000000000071,2,"110000000000069,110000000003173"
111000000000072,2,"110000000000067,110000000022637"
111000000000073,1,110000000000077
111000000000074,1,110000000000074
111000000000075,2,"110000000000073,110000000019596"
111000000000076,2,"110000000000075,110000000020705"
111000000000077,1,110000000000058
111000000000078,2,"110000000000080,110000000017405"
111000000000079,2,"110000000000076,110000000021016"
111000000000080,3,"110000000000078,110000000022743,110000000022519"
111000000000081,1,110000000000079
111000000000082,1,110000000000084
111000000000083,1,110000000000086
111000000000084,2,"110000000000089,110000000017710"
111000000000085,1,110000000000085
111000000000086,1,110000000000082
111000000000087,3,"110000000000094,110000000003744,110000000008634"
111000000000088,1,110000000000088
111000000000089,1,110000000000090
111000000000090,1,110000000000087
111000000000091,1,110000000000092
111000000000092,2,"110000000000095,110000000021613"
111000000000093,1,110000000000096
111000000000094,1,110000000000083
111000000000095,1,110000000000093
111000000000096,1,110000000000100
111000000000097,1,110000000000098
111000000000098,2,"110000000000099,110000000004425"
111000000000099,1,110000000000108
111000000000100,1,110000000000101
111000000000101,1,110000000000097
111000000000102,1,110000000000107
111000000000103,1,110000000000102
111000000000104,1,110000000000103
111000000000105,1,110000000000106
111000000000106,1,110000000000081
111000000000107,2,"110000000000104,110000000014777"
111000000000108,2,"110000000000110,110000000011574"
111000000000109,1,110000000000105
111000000000110,1,110000000000091
111000000000111,1,110000000000120
111000000000112,2,"110000000000114,110000000015528"
111000000000113,1,110000000000113
111000000000114,1,110000000000115
111000000000115,1,110000000000117
111000000000116,1,110000000000116
111000000000117,1,110000000000118
111000000000118,1,110000000000119
111000000000119,1,110000000000122
111000000000120,1,110000000000124
111000000000121,1,110000000000134
111000000000122,1,110000000000127
111000000000123,2,"110000000000128,110000000006992"
111000000000124,1,110000000000121
111000000000125,1,110000000000130
111000000000126,1,110000000000140
111000000000127,2,"110000000000131,110000000013323"
111000000000128,1,110000000000129
111000000000129,1,110000000000123
111000000000130,2,"110000000000132,110000000001730"
111000000000131,1,110000000000137
111000000000132,1,110000000000111
111000000000133,1,110000000000142
111000000000134,1,110000000000133
111000000000135,1,110000000000138
111000000000136,1,110000000000135
111000000000137,2,"110000000000150,110000000004704"
111000000000138,1,110000000000143
111000000000139,1,110000000000145
111000000000140,1,110000000000147
111000000000141,1,110000000000125
111000000000142,1,110000000000148
111000000000143,2,"110000000000153,110000000004676"
111000000000144,2,"110000000000141,110000000004296"
111000000000145,2,"110000000000139,110000000013425"
111000000000146,1,110000000000151
111000000000147,1,110000000000156
111000000000148,1,110000000000146
111000000000149,1,110000000000152
111000000000150,1,110000000000196
111000000000151,1,110000000000158
111000000000152,1,110000000000144
111000000000153,1,110000000000154
111000000000154,1,110000000000157
111000000000155,1,110000000000162
111000000000156,1,110000000000172
111000000000157,2,"110000000000109,110000000004374"
111000000000158,1,110000000000161
111000000000159,1,110000000000160
111000000000160,1,110000000000164
111000000000161,1,110000000000180
111000000000162,1,110000000000167
111000000000163,1,110000000000159
111000000000164,3,"110000000000166,110000000008673,110000000015539"
111000000000165,1,110000000000126
111000000000166,1,110000000000175
111000000000167,2,"110000000000178,110000000013916"
111000000000168,1,110000000000186
111000000000169,1,110000000000170
111000000000170,2,"110000000000169,110000000021013"
111000000000171,1,110000000000174
111000000000172,1,110000000000184
111000000000173,3,"110000000000179,110000000021864,110000000021215"
111000000000174,1,110000000000183
111000000000175,1,110000000000171
111000000000176,1,110000000000181
111000000000177,2,"110000000000189,110000000012249"
111000000000178,1,110000000000155
111000000000179,1,110000000000188
111000000000180,1,110000000000185
111000000000181,1,110000000000215
111000000000182,1,110000000000173
111000000000183,1,110000000000182
111000000000184,1,110000000000194
111000000000185,1,110000000000187
