ID,numProgenitors,ProgenitorsID
106000000000001,3,"105000000000001,105000000015767,105000000018012"
106000000000002,9,"105000000000002,105000000012398,105000000013613,105000000014377,105000000018117,105000000020491,105000000020472,105000000021877,105000000022018"
106000000000003,8,"105000000000003,105000000002142,105000000013524,105000000014064,105000000021018,105000000004682,105000000005401,105000000005064"
106000000000004,3,"105000000000004,105000000018320,105000000005659"
106000000000005,2,"105000000000005,105000000007084"
106000000000006,5,"105000000000006,105000000015375,105000000018179,105000000021364,105000000022271"
106000000000007,4,"105000000000009,105000000016450,105000000021175,105000000022714"
106000000000008,3,"105000000000008,105000000006958,105000000007369"
106000000000009,5,"105000000000010,105000000013091,105000000014507,105000000022906,105000000020319"
106000000000010,6,"105000000000007,105000000014881,105000000019902,105000000021241,105000000022029,105000000021947"
106000000000011,2,"105000000000011,105000000022513"
106000000000012,4,"105000000000012,105000000005561,105000000022708,105000000005062"
106000000000013,1,105000000000013
106000000000014,5,"105000000000014,105000000007860,105000000017239,105000000019586,105000000004278"
106000000000015,1,105000000000015
106000000000016,1,105000000000016
106000000000017,3,"105000000000018,105000000017390,105000000017250"
106000000000018,1,105000000000024
106000000000019,2,"105000000000017,105000000004273"
106000000000020,2,"105000000000019,105000000007327"
106000000000021,1,105000000000020
106000000000022,1,105000000000021
106000000000023,1,105000000000022
106000000000024,5,"105000000000023,105000000017360,105000000019705,105000000017367,105000000010511"
106000000000025,1,105000000000025
106000000000026,2,"105000000000026,105000000011478"
106000000000027,2,"105000000000027,105000000019359"
106000000000028,1,105000000000029
106000000000029,2,"105000000000030,105000000022053"
106000000000030,1,105000000000031
106000000000031,1,105000000000032
106000000000032,1,105000000000040
106000000000033,2,"105000000000034,105000000005742"
106000000000034,2,"105000000000036,105000000006163"
106000000000035,1,105000000000035
106000000000036,1,105000000000037
106000000000037,1,105000000000039
106000000000038,1,105000000000042
106000000000039,2,"105000000000038,105000000004886"
106000000000040,1,105000000000041
106000000000041,2,"105000000000045,105000000008210"
106000000000042,1,105000000000044
106000000000043,2,"105000000000047,105000000022317"
106000000000044,2,"105000000000033,105000000008445"
106000000000045,1,105000000000028
106000000000046,1,105000000000049
106000000000047,1,105000000000043
106000000000048,2,"105000000000046,105000000002529"
106000000000049,3,"105000000000050,105000000011314,105000000020079"
106000000000050,1,105000000000055
106000000000051,1,105000000000051
106000000000052,2,"105000000000052,105000000005539"
106000000000053,2,"105000000000054,105000000011462"
106000000000054,1,105000000000071
106000000000055,2,"105000000000062,105000000013047"
