ID,numProgenitors,ProgenitorsID
57000000000001,3,"56000000000001,56000000003418,56000000009223"
57000000000002,2,"56000000000002,56000000011174"
57000000000003,1,56000000000004
57000000000004,2,"56000000000003,56000000002376"
57000000000005,2,"56000000000005,56000000007366"
57000000000006,2,"56000000000006,56000000008210"
57000000000007,1,56000000000007
57000000000008,2,"56000000000008,56000000002755"
57000000000009,2,"56000000000010,56000000009573"
57000000000010,2,"56000000000011,56000000006530"
57000000000011,3,"56000000000014,56000000005241,56000000011767"
57000000000012,2,"56000000000009,56000000003272"
57000000000013,1,56000000000013
57000000000014,2,"56000000000012,56000000004914"
57000000000015,1,56000000000039
57000000000016,1,56000000000034
57000000000017,1,56000000000015
57000000000018,1,56000000000017
57000000000019,1,56000000000022
57000000000020,1,56000000000016
57000000000021,1,56000000000021
57000000000022,2,"56000000000049,56000000000090"
57000000000023,1,56000000000019
57000000000024,1,56000000000018
57000000000025,2,"56000000000020,56000000007385"
57000000000027,2,"56000000000023,56000000003029"
57000000000028,1,56000000000036
57000000000029,1,56000000000075
57000000000030,1,56000000000069
57000000000031,1,56000000000025
57000000000032,2,"56000000000033,56000000002184"
57000000000033,1,56000000000027
57000000000034,1,56000000000030
57000000000035,2,"56000000000028,56000000006702"
57000000000036,1,56000000000026
57000000000037,1,56000000000029
57000000000038,1,56000000000024
57000000000039,1,56000000000058
57000000000040,2,"56000000000031,56000000002836"
57000000000041,1,56000000000032
57000000000042,1,56000000000038
57000000000043,2,"56000000000037,56000000006126"
57000000000044,1,56000000000035
57000000000045,2,"56000000000041,56000000007198"
57000000000046,1,56000000000044
57000000000047,1,56000000000048
57000000000048,2,"56000000000047,56000000000292"
57000000000049,2,"56000000000040,56000000008140"
57000000000050,2,"56000000000043,56000000008534"
57000000000051,1,56000000000046
57000000000052,1,56000000000065
57000000000053,1,56000000000042
57000000000054,2,"56000000000050,56000000009782"
57000000000055,1,56000000000057
57000000000056,1,56000000000063
57000000000057,2,"56000000000051,56000000006856"
57000000000058,3,"56000000000059,56000000000207,56000000004131"
57000000000059,1,56000000000054
57000000000060,1,56000000000056
57000000000061,2,"56000000000060,56000000002534"
57000000000062,2,"56000000000066,56000000011948"
57000000000063,1,56000000000052
57000000000064,1,56000000000062
57000000000065,2,"56000000000068,56000000001124"
57000000000066,2,"56000000000067,56000000000413"
57000000000067,3,"56000000000053,56000000007937,56000000009338"
57000000000068,2,"56000000000088,56000000001813"
57000000000069,1,56000000000074
57000000000070,2,"56000000000064,56000000001817"
57000000000071,2,"56000000000055,56000000011462"
57000000000072,1,56000000000094
57000000000073,2,"56000000000079,56000000006748"
57000000000074,1,56000000000080
57000000000075,1,56000000000072
57000000000076,1,56000000000071
57000000000077,2,"56000000000091,56000000006656"
57000000000078,1,56000000000107
57000000000079,1,56000000000077
57000000000080,1,56000000000073
57000000000082,2,"56000000000076,56000000007316"
57000000000083,1,56000000000070
57000000000084,2,"56000000000092,56000000002875"
57000000000085,1,56000000000118
57000000000086,2,"56000000000086,56000000005793"
57000000000087,1,56000000000097
57000000000088,1,56000000000082
57000000000089,2,"56000000000078,56000000013907"
57000000000090,1,56000000000087
57000000000091,1,56000000000084
57000000000092,2,"56000000000083,56000000003321"
57000000000093,1,56000000000081
57000000000094,1,56000000000104
57000000000095,1,56000000000095
57000000000096,1,56000000000085
57000000000097,1,56000000000093
57000000000098,2,"56000000000102,56000000008442"
57000000000099,1,56000000000096
57000000000100,1,56000000000100
57000000000101,1,56000000000106
57000000000102,2,"56000000000101,56000000008618"
57000000000103,2,"56000000000105,56000000002517"
57000000000104,1,56000000000108
57000000000105,2,"56000000000045,56000000005952"
57000000000106,2,"56000000000089,56000000007388"
57000000000107,2,"56000000000112,56000000000535"
57000000000108,1,56000000000125
57000000000109,1,56000000000109
57000000000110,1,56000000000114
57000000000111,1,56000000000129
57000000000112,2,"56000000000110,56000000000406"
57000000000113,1,56000000000113
57000000000114,1,56000000000120
57000000000115,1,56000000000103
57000000000116,1,56000000000130
57000000000117,1,56000000000138
57000000000118,1,56000000000111
57000000000119,1,56000000000121
57000000000120,1,56000000000122
57000000000121,1,56000000000124
57000000000122,2,"56000000000173,56000000007674"
57000000000123,2,"56000000000133,56000000008475"
57000000000124,1,56000000000098
57000000000125,1,56000000000128
57000000000126,1,56000000000126
57000000000127,1,56000000000127
57000000000128,1,56000000000219
57000000000129,2,"56000000000119,56000000002987"
57000000000130,1,56000000000134
57000000000131,1,56000000000131
57000000000132,1,56000000000195
57000000000133,1,56000000000132
57000000000134,1,56000000000117
57000000000135,2,"56000000000135,56000000010439"
57000000000136,2,"56000000000141,56000000000833"
57000000000137,1,56000000000136
57000000000138,1,56000000000137
57000000000139,1,56000000000099
57000000000141,1,56000000000139
57000000000142,1,56000000000144
57000000000143,1,56000000000116
57000000000144,1,56000000000147
57000000000145,1,56000000000145
57000000000146,1,56000000000146
57000000000147,2,"56000000000142,56000000009630"
57000000000148,1,56000000000156
57000000000149,2,"56000000000162,56000000004033"
57000000000150,3,"56000000000149,56000000001842,56000000006129"
57000000000151,1,56000000000115
57000000000152,1,56000000000148
57000000000153,1,56000000000152
57000000000154,2,"56000000000150,56000000003220"
57000000000155,1,56000000000151
57000000000156,1,56000000000166
57000000000157,1,56000000000153
57000000000158,1,56000000000154
57000000000159,1,56000000000167
57000000000160,1,56000000000143
57000000000161,2,"56000000000155,56000000002942"
57000000000162,1,56000000000157
57000000000163,1,56000000000163
57000000000164,2,"56000000000172,56000000004626"
57000000000165,1,56000000000164
57000000000166,1,56000000000158
57000000000167,1,56000000000159
57000000000168,2,"56000000000178,56000000003561"
57000000000169,4,"56000000000179,56000000002320,56000000004330,56000000006471"
57000000000170,1,56000000000208
57000000000171,1,56000000000160
57000000000172,1,56000000000169
57000000000173,1,56000000000061
57000000000174,1,56000000000171
57000000000175,1,56000000000170
57000000000176,1,56000000000181
57000000000177,2,"56000000000201,56000000006998"
57000000000178,1,56000000000191
57000000000179,1,56000000000161
57000000000180,1,56000000000175
57000000000181,1,56000000000184
57000000000182,1,56000000000186
57000000000183,1,56000000000185
57000000000184,1,56000000000168
57000000000185,2,"56000000000140,56000000000759"
57000000000186,1,56000000000182
57000000000187,1,56000000000183
57000000000188,1,56000000000187
57000000000189,2,"56000000000200,56000000001425"
57000000000190,2,"56000000000202,56000000011165"
