ID,hostHalo,numSubStruct,Mvir,npart,Xc,Yc,Zc,VXc,VYc,VZc,Rvir,Rmax,r2,mbp_offset,com_offset,Vmax,v_esc,sigV,lambda,lambdaE,Lx,Ly,Lz,b,c,Eax,Eay,Eaz,Ebx,Eby,Ebz,Ecx,Ecy,Ecz,ovdens,nbins,fMhires,Ekin,Epot,SurfP,Phi0,cNFW,numProgenitors,ProgenitorsID,redshift,snapshot
30000000000001,0,0,371289000000.0,505,498292.98598426,495865.21897997,483857.66829763,-87.25,99.64,366.88,177.31,61.26,24.11937,4.21149,8.3944,343.49,397.042544,353.98,0.030752,0.031476,-0.7187,-0.6,0.3515,0.788837,0.629651,0.657235,-0.355368,0.664647,-0.430513,0.546823,0.718083,0.618628,0.758089,-0.206401,185.92,13,1.0,2.3261e+16,-3.85909e+16,-5587780000000000.0,454302.0,10.7155,2,"[29000000000001, 29000000000230]",7.752,30
30000000000002,0,0,245084000000.0,324,507884.73231452,512334.18158122,493302.05151013,-68.14,-203.51,165.91,152.19,85.66,30.48217,2.91173,6.75242,295.64,348.190446,301.96,0.027569,0.028506,0.9659,0.07143,0.2488,0.784606,0.714963,-0.27974,-0.032663,0.95952,0.785261,0.567221,0.248245,-0.552368,0.822918,-0.133026,194.09,12,1.0,1.11734e+16,-1.91152e+16,-1532300000000000.0,379711.0,9.8604,1,[29000000000002],7.752,30
30000000000003,0,0,181296000000.0,241,491253.18626563,506600.51902135,498656.24904633,101.98,-141.81,-36.22,136.57,38.46,50.00612,5.92217,8.03024,251.0,316.123348,239.6,0.048329,0.046126,-0.7091,-0.4931,0.504,0.750199,0.521479,0.513531,-0.63545,0.576618,-0.828581,-0.19257,0.525709,0.223023,0.747743,0.625413,198.65,11,1.0,5204000000000000.0,-9329820000000000.0,-2178880000000000.0,214333.0,7.0847,1,[29000000000003],7.752,30
30000000000004,0,1,164562000000.0,220,520765.27807448,496616.58042007,492574.02949863,-305.58,-41.74,288.94,131.97,40.81,27.03899,6.82367,11.59406,237.06,308.944655,233.41,0.038579,0.036405,-0.5639,-0.7542,0.3364,0.546348,0.430065,0.561423,0.05654,0.825595,0.337259,0.895416,-0.290665,0.755686,-0.441626,-0.483638,199.85,11,1.0,4482750000000000.0,-7921780000000000.0,-1766010000000000.0,198337.0,6.10724,1,[29000000000004],7.752,30
30000000000005,0,0,156974000000.0,201,507456.3638584,510931.58931346,491922.27745378,-93.27,-142.26,222.19,131.89,41.3,28.2172,5.58194,11.65558,248.92,299.337574,239.66,0.046631,0.045596,0.7911,0.5427,-0.2823,0.755514,0.570705,0.665898,-0.53267,-0.522344,0.571612,0.81421,-0.101599,0.479416,-0.230924,0.846661,191.0,10,1.0,4508070000000000.0,-7869930000000000.0,-1525020000000000.0,192523.0,8.95382,1,[29000000000006],7.752,30
30000000000006,0,0,147942000000.0,190,505350.89629037,501655.64105624,509336.49426415,-32.48,-62.94,-352.86,129.8,56.68,33.52239,3.66659,24.77292,238.95,292.929105,241.19,0.024959,0.023709,-0.9123,-0.4053,0.05904,0.631407,0.489933,-0.502034,0.548978,0.668271,0.573996,-0.366481,0.732271,0.646909,0.751209,-0.131125,188.85,10,1.0,4302930000000000.0,-7166770000000000.0,-1246420000000000.0,211361.0,8.15394,1,[29000000000005],7.752,30
30000000000007,0,0,126306000000.0,165,506296.14656036,500938.68777559,494992.28516141,-130.1,83.61,139.09,120.9,26.67,9.14842,7.27737,10.82553,228.49,280.444384,206.16,0.02453,0.025532,0.3657,-0.1294,0.9217,0.868394,0.74225,-0.263801,0.050003,0.96328,-0.06743,0.995256,-0.070129,0.962217,0.083454,0.259178,199.51,10,1.0,2684180000000000.0,-5374580000000000.0,-1013880000000000.0,235268.0,8.10395,1,[29000000000007],7.752,30
30000000000008,0,0,132266000000.0,162,497800.70080477,491530.94782549,494138.14439493,-19.28,264.38,229.56,123.89,107.54,52.56986,2.74232,8.14796,205.74,283.494869,204.39,0.022904,0.021251,0.6466,0.762,0.03452,0.838256,0.495948,0.34642,0.236392,0.907806,0.935745,-0.155305,-0.31664,0.066135,0.959166,-0.275003,194.13,10,1.0,2762780000000000.0,-5050740000000000.0,-1162600000000000.0,215571.0,3.74268,1,[29000000000010],7.752,30
30000000000009,0,0,120993000000.0,158,512767.77870953,500160.34021974,509672.95281589,-317.63,137.73,-172.99,119.16,46.83,32.63148,5.20442,4.5143,223.15,276.476545,207.99,0.018131,0.019293,-0.6646,-0.03691,-0.7463,0.830889,0.6401,-0.5048,0.469452,0.724425,-0.329981,0.670524,-0.664462,0.797677,0.574467,0.18357,199.6,10,1.0,2617100000000000.0,-5235090000000000.0,-833361000000000.0,237807.0,7.72714,1,[29000000000008],7.752,30
30000000000010,0,0,129019000000.0,157,512281.63493883,493226.23260524,500300.79620694,-341.8,58.92,36.8,122.25,96.77,66.03618,17.91293,5.14993,212.01,281.87433,201.0,0.05485,0.043277,0.144,-0.7929,-0.5921,0.654545,0.489607,0.70646,0.7053,0.058872,-0.333052,0.257896,0.906954,-0.624492,0.660335,-0.417095,197.13,10,1.0,2606300000000000.0,-4201640000000000.0,-888457000000000.0,90517.7,5.07382,1,[29000000000011],7.752,30
30000000000011,0,0,114499000000.0,148,507634.34502814,495350.11914041,488636.6824309,-154.03,90.24,168.16,120.09,51.17,21.62868,6.89525,12.99517,242.31,267.911076,235.05,0.030047,0.031789,0.6215,0.3745,-0.6882,0.754175,0.575817,0.29904,0.953944,0.023798,0.949472,-0.294963,-0.107235,0.095277,-0.054663,0.993949,184.53,9,1.0,3163070000000000.0,-5462790000000000.0,-387854000000000.0,186816.0,12.9099,1,[29000000000009],7.752,30
30000000000012,0,0,115619000000.0,144,512503.29944823,491728.44158279,496434.57598156,-250.27,186.23,147.59,117.31,91.58,56.54224,5.34856,18.82954,200.0,272.389167,200.67,0.020646,0.019285,0.05059,-0.7224,0.6896,0.739696,0.428354,-0.232151,0.8997,0.369656,0.398765,-0.258601,0.879836,0.887182,0.351661,-0.298734,199.89,9,1.0,2327970000000000.0,-4199190000000000.0,-930144000000000.0,166240.0,4.19037,1,[29000000000015],7.752,30
