ID,hostHalo,numSubStruct,Mvir,npart,Xc,Yc,Zc,VXc,VYc,VZc,Rvir,Rmax,r2,mbp_offset,com_offset,Vmax,v_esc,sigV,lambda,lambdaE,Lx,Ly,Lz,b,c,Eax,Eay,Eaz,Ebx,Eby,Ebz,Ecx,Ecy,Ecz,ovdens,nbins,fMhires,Ekin,Epot,SurfP,Phi0,cNFW,numProgenitors,ProgenitorsID,redshift,snapshot
33000000000001,0,1,508430000000.0,789,498260.66034386,495910.95236889,484015.24587329,-93.22,115.23,377.73,192.75,50.67,46.57365,3.93393,9.65861,378.65,431.269818,376.02,0.030608,0.033705,-0.7551,-0.4841,0.4421,0.848715,0.614904,0.400323,0.080834,0.912802,0.879017,-0.315386,-0.357577,0.258981,0.945514,-0.197311,198.02,14,1.0,3.59429e+16,-6.46099e+16,-9092450000000000.0,625018.0,11.4176,1,[32000000000001],7.198,33
33000000000002,0,0,324053000000.0,495,507863.90722307,512245.64028601,493368.97766488,-63.72,-222.91,157.3,165.86,125.66,93.31138,3.5042,11.15681,286.17,371.167484,293.04,0.027452,0.028296,0.7707,0.2447,0.5884,0.819797,0.62258,0.723299,0.415323,-0.551675,0.187721,0.650561,0.735888,-0.664529,0.635828,-0.392586,198.09,13,1.0,1.3914e+16,-2.57715e+16,-4290850000000000.0,383978.0,5.97666,1,[32000000000002],7.198,33
33000000000003,0,0,291744000000.0,393,520647.19586305,496604.95154455,492705.1558461,-339.8,-36.15,241.01,160.79,42.68,71.71753,3.14636,14.2208,318.84,357.691509,328.23,0.02683,0.027242,-0.5635,0.7072,0.427,0.698714,0.481838,0.538844,0.119012,0.833957,0.357093,0.864357,-0.354079,-0.762976,0.488593,0.423255,195.76,12,1.0,1.57151e+16,-2.53349e+16,-2750610000000000.0,381201.0,12.1653,2,"[32000000000003, 32000000000166]",7.198,33
33000000000004,0,0,233807000000.0,336,491307.67554629,506545.75696179,498645.87830562,89.14,-134.24,-36.87,148.32,44.45,10.86045,5.51798,1.5535,288.46,333.392226,271.64,0.024199,0.02536,-0.01128,-0.6304,0.7762,0.727864,0.658132,0.177308,0.754324,-0.632105,0.938273,-0.32339,-0.122729,0.296994,0.571326,0.765102,199.85,12,1.0,8626030000000000.0,-1.57611e+16,-1923280000000000.0,268451.0,10.7207,1,[32000000000004],7.198,33
33000000000005,0,0,229470000000.0,305,507429.44636766,510885.88816278,492004.61235117,-103.91,-159.18,263.61,149.54,54.72,4.79075,4.51269,13.74133,275.29,328.936522,277.75,0.017813,0.017571,0.03224,0.761,-0.648,0.698826,0.586188,-0.47696,0.349756,0.806337,0.840821,0.448768,0.3027,0.255988,-0.822361,0.508127,191.38,11,1.0,8851040000000000.0,-1.48908e+16,-2206700000000000.0,267636.0,9.22766,1,[32000000000005],7.198,33
33000000000006,0,1,221733000000.0,274,498568.3764282,498548.0135993,524046.92612196,-127.31,-158.65,-173.14,148.66,28.98,28.98034,1.70331,26.96795,233.63,324.308155,259.58,0.083653,0.062122,-0.2207,-0.2852,-0.9327,0.812608,0.448561,0.332289,0.860626,-0.385885,0.141698,0.358937,0.922543,0.932473,-0.36123,-0.002678,188.27,11,1.0,7470240000000000.0,-1.06855e+16,-4456800000000000.0,230943.0,3.43899,2,"[32000000000024, 32000000000662]",7.198,33
33000000000007,0,0,194372000000.0,253,497790.60979684,491640.3790315,494229.81838385,-31.73,263.64,251.46,141.66,48.73,48.73285,4.18053,15.75424,253.38,311.050705,252.18,0.016645,0.016111,0.9338,-0.2,0.2968,0.867664,0.526062,0.108181,0.023969,0.993842,0.993933,-0.022594,-0.107646,0.019874,0.999457,-0.026268,190.72,11,1.0,6180740000000000.0,-1.05856e+16,-1975290000000000.0,282342.0,8.09723,1,[32000000000009],7.198,33
33000000000008,0,2,196997000000.0,251,477892.44468396,498158.62912398,482356.06917968,221.19,138.27,220.19,140.08,92.53,80.57178,8.39185,18.97259,234.03,314.900223,230.86,0.024922,0.019902,0.7931,0.1089,-0.5992,0.592045,0.541632,0.928865,-0.349264,0.123391,0.319953,0.92435,0.207863,-0.186656,-0.153597,0.970344,199.89,11,1.0,5249520000000000.0,-8363960000000000.0,-2525100000000000.0,161366.0,4.63881,1,[32000000000012],7.198,33
33000000000009,0,0,186841000000.0,250,505366.19675787,501601.47641834,509176.26995789,-39.49,-59.09,-369.54,138.14,72.58,66.02247,3.24998,16.88535,249.6,308.826863,237.3,0.019883,0.020191,-0.638,-0.3904,0.6637,0.790093,0.559018,-0.525268,0.67013,0.524423,0.478789,-0.276729,0.833176,0.70346,0.688728,-0.175494,197.71,11,1.0,5260750000000000.0,-9854810000000000.0,-1464020000000000.0,243561.0,7.78086,1,[32000000000006],7.198,33
33000000000010,0,0,193191000000.0,248,512134.38510895,493245.12481689,500292.27733612,-365.04,54.66,44.42,140.04,50.24,39.41761,3.42021,16.09862,268.87,311.888916,274.16,0.063056,0.055113,0.1414,-0.7232,-0.676,0.744038,0.571147,0.590126,0.676967,0.439848,-0.277686,-0.341377,0.897971,0.758051,-0.652056,-0.013471,196.21,11,1.0,7260680000000000.0,-1.08498e+16,-1593170000000000.0,220762.0,10.5513,1,[32000000000007],7.198,33
