ID,hostHalo,numSubStruct,Mvir,npart,Xc,Yc,Zc,VXc,VYc,VZc,Rvir,Rmax,r2,mbp_offset,com_offset,Vmax,v_esc,sigV,lambda,lambdaE,Lx,Ly,Lz,b,c,Eax,Eay,Eaz,Ebx,Eby,Ebz,Ecx,Ecy,Ecz,ovdens,nbins,fMhires,Ekin,Epot,SurfP,Phi0,cNFW,numProgenitors,ProgenitorsID,redshift,snapshot
44000000000001,0,1,1228790000000.0,2366,498087.45748467,496129.54590056,484710.09896861,-88.26,134.93,449.92,257.58,49.17,92.82183,2.3362,10.66618,432.09,514.443562,428.95,0.032468,0.030951,-0.8821,-0.0876,0.4628,0.675346,0.605685,0.090806,0.386271,0.917905,0.908463,0.345473,-0.235253,0.407982,-0.855244,0.319542,199.68,17,1.0,1.13047e+17,-1.86685e+17,-3.66855e+16,797929.0,9.45524,1,[43000000000001],5.429,44
44000000000002,0,2,1043130000000.0,1822,505427.55768849,501399.49740944,508458.07004761,-91.8,-23.19,-310.73,244.33,158.49,113.35114,2.2507,27.16873,369.34,485.869506,419.43,0.026949,0.022733,-0.6991,-0.5948,0.3969,0.588871,0.406837,0.756827,-0.574658,-0.311418,0.599179,0.419618,0.681839,0.261148,0.70263,-0.661901,198.6,16,1.0,9.1754e+16,-1.35563e+17,-2.92667e+16,676141.0,5.45883,3,"[43000000000002, 43000000002160, 43000000002018]",5.429,44
44000000000003,0,2,821970000000.0,1594,507740.18388045,511871.27171304,493591.03895369,-100.1,-285.33,177.18,225.63,128.16,82.07129,1.80487,10.80115,345.31,448.821819,365.6,0.026541,0.029641,-0.6495,-0.6816,-0.3369,0.663151,0.564956,-0.45607,-0.095793,0.884773,0.610618,-0.756935,0.2328,0.647415,0.646431,0.403708,198.73,16,1.0,5.49335e+16,-1.06564e+17,-1.62011e+16,784304.0,5.89981,1,[43000000000003],5.429,44
44000000000004,0,3,837697000000.0,1385,500892.32880494,509092.46981438,498037.79542153,13.24,-215.55,91.74,226.63,107.82,13.38522,4.18313,31.26273,329.61,452.562825,383.26,0.08503,0.067863,-0.6357,0.04612,0.7705,0.841905,0.524287,0.870082,-0.11526,0.479242,-0.467106,0.11764,0.876341,0.157386,0.986345,-0.048518,199.87,15,1.0,6.15234e+16,-8.87883e+16,-2.63865e+16,521980.0,3.9225,1,[43000000000018],5.429,44
44000000000005,0,2,804119000000.0,1376,497721.20515505,492110.90604464,494703.73392105,-21.35,344.33,248.43,223.76,139.66,5.96267,3.2986,12.65529,340.39,445.771245,370.0,0.033579,0.034055,0.3714,0.8082,0.457,0.690353,0.584353,-0.599029,0.251199,0.760305,0.47071,0.8786,0.08058,0.647763,-0.406153,0.644549,199.33,15,1.0,5.5043e+16,-9.61292e+16,-1.84488e+16,680626.0,5.62299,1,[43000000000005],5.429,44
44000000000006,0,0,615369000000.0,1352,520071.87920458,496515.34627466,493118.55768456,-378.24,-45.48,255.18,204.54,33.31,11.2917,2.20793,3.28808,402.45,407.872698,361.08,0.025601,0.03292,-0.6728,0.7183,-0.1771,0.819086,0.611321,0.52097,0.808622,0.273351,0.400288,-0.51429,0.758469,0.753897,-0.28572,-0.591611,199.72,15,1.0,4.01155e+16,-8.24351e+16,-7918340000000000.0,877912.0,18.0054,1,[43000000000004],5.429,44
44000000000007,0,1,742030000000.0,1318,495331.18629778,510749.75272557,489449.86054489,-69.26,-164.73,393.33,217.95,40.8,156.09438,2.61152,8.57637,431.33,433.880005,438.49,0.026939,0.027235,0.5498,-0.2399,0.8001,0.950529,0.694135,0.769069,0.052122,0.637037,-0.585529,-0.342201,0.734884,-0.256298,0.93818,0.232657,199.03,15,1.0,7.13358e+16,-1.07028e+17,-9344610000000000.0,661064.0,18.4994,1,[43000000000006],5.429,44
44000000000008,0,0,768213000000.0,1284,509645.04174697,494082.94451542,502162.46721072,-254.54,62.47,54.79,221.25,147.3,29.32104,2.66679,9.23459,336.49,438.165538,360.26,0.040075,0.041315,-0.2285,0.8955,0.382,0.762808,0.741372,0.719248,-0.554509,-0.418571,0.522918,0.035407,0.851647,0.457426,0.831424,-0.31543,196.97,15,1.0,4.98533e+16,-8.90419e+16,-1.38437e+16,564867.0,5.83191,1,[43000000000007],5.429,44
44000000000009,0,0,628200000000.0,1259,491479.57848332,506338.85016429,498558.30087218,116.14,-152.02,-39.42,206.26,125.97,124.25737,2.08766,8.91668,322.95,410.381183,334.11,0.01801,0.021344,-0.1116,0.446,0.8881,0.911279,0.764039,0.32834,-0.603133,0.726927,-0.8406,0.164415,0.5161,0.430795,0.780511,0.45301,198.82,15,1.0,3.50638e+16,-7.22111e+16,-8349700000000000.0,687141.0,6.74296,1,[43000000000008],5.429,44
44000000000010,0,1,757846000000.0,1243,511530.85303718,493316.4557335,500364.54149361,-375.89,62.02,90.05,219.99,92.86,67.67464,0.87269,8.36068,353.6,436.446792,374.21,0.034339,0.034867,-0.5516,-0.5741,0.6051,0.849603,0.557521,-0.054252,0.580826,0.812218,0.861602,0.438347,-0.255917,0.504676,-0.685925,0.524222,197.68,15,1.0,5.30609e+16,-9.02703e+16,-1.45282e+16,612950.0,7.87786,2,"[43000000000009, 43000000001115]",5.429,44
