ID,hostHalo,numSubStruct,Mvir,npart,Xc,Yc,Zc,VXc,VYc,VZc,Rvir,Rmax,r2,mbp_offset,com_offset,Vmax,v_esc,sigV,lambda,lambdaE,Lx,Ly,Lz,b,c,Eax,Eay,Eaz,Ebx,Eby,Ebz,Ecx,Ecy,Ecz,ovdens,nbins,fMhires,Ekin,Epot,SurfP,Phi0,cNFW,numProgenitors,ProgenitorsID,redshift,snapshot
23000000000001,0,0,92801800000.0,113,507946.09955379,512492.1223947,493133.30011708,-79.97,-163.8,151.58,109.53,97.14,59.23292,5.24914,13.79505,197.35,272.176956,179.95,0.009637,0.009031,0.5067,-0.5815,0.6365,0.793373,0.721921,-0.238735,0.486098,0.840663,0.691124,0.693185,-0.204553,0.682168,-0.532168,0.501441,197.39,9,1.0,1502630000000000.0,-3012040000000000.0,-874952000000000.0,128574.0,3.70611,1,[22000000000001],9.165,23
23000000000002,0,0,85598700000.0,100,491185.98390903,506708.67519719,498705.17637048,82.05,-130.02,-39.93,106.8,53.35,64.53459,8.14004,1.55579,207.83,264.717683,194.97,0.04747,0.043995,-0.652,-0.7155,0.2508,0.754109,0.658611,-0.426319,0.722202,-0.54468,0.449769,0.69167,0.565067,0.784831,-0.004081,-0.619697,196.38,8,1.0,1627000000000000.0,-2915070000000000.0,-470439000000000.0,107025.0,6.65417,1,[22000000000002],9.165,23
23000000000003,0,0,81170100000.0,90,498429.43225877,495812.2074604,483541.00574881,-155.72,57.35,359.47,104.67,99.53,84.95006,9.17532,7.68766,184.72,260.392007,187.34,0.030855,0.021759,-0.8588,-0.2441,-0.4504,0.876454,0.530914,0.221115,0.041689,0.974356,0.730244,-0.669293,-0.137081,0.646415,0.741828,-0.178434,197.83,8,1.0,1424380000000000.0,-2108630000000000.0,-1463320000000000.0,85524.6,2.6503,1,[22000000000007],9.165,23
23000000000004,0,0,69424100000.0,84,506394.73460615,500857.03283548,494858.49123448,-104.28,81.53,139.66,100.27,35.75,62.90792,9.86159,3.59999,196.6,246.039589,184.02,0.0524,0.050577,0.9356,0.2326,-0.2656,0.881954,0.730433,0.96007,-0.278638,-0.025043,-0.019116,-0.154643,0.987785,0.279107,0.947864,0.153794,192.46,8,1.0,1175470000000000.0,-2154260000000000.0,-602271000000000.0,117253.0,7.33168,1,[22000000000003],9.165,23
23000000000005,0,0,63166200000.0,75,505379.98886669,501689.61870904,509622.37400167,-25.9,-53.57,-322.53,96.55,82.88,52.01739,16.22664,2.95201,176.37,239.166982,156.93,0.026431,0.022882,-0.7201,-0.665,0.198,0.607925,0.450778,-0.450407,0.513922,0.730081,-0.526027,0.507975,-0.682097,0.721408,0.691264,-0.041541,196.14,8,1.0,777845000000000.0,-1454880000000000.0,-417227000000000.0,65241.0,4.35303,1,[22000000000006],9.165,23
23000000000006,0,0,60479300000.0,68,521047.26930459,496659.99412537,492345.07977962,-320.26,-24.27,248.17,96.4,46.03,69.86848,5.65668,12.85993,188.54,234.204002,188.94,0.041935,0.039143,0.695,-0.3472,-0.6296,0.662794,0.497928,0.851635,-0.134863,0.506488,0.340283,0.877251,-0.338583,-0.398655,0.460698,0.792989,188.66,7,1.0,1079470000000000.0,-1802040000000000.0,-232763000000000.0,120555.0,7.62343,1,[22000000000005],9.165,23
23000000000007,0,0,58177400000.0,67,513047.12078788,500058.32946662,509818.17100987,-300.61,104.89,-163.49,95.82,58.71,91.69093,3.51867,7.48809,177.22,230.396721,170.6,0.018449,0.017309,0.006378,0.6394,-0.7688,0.65222,0.389512,-0.438626,0.197167,0.876774,0.56171,-0.701418,0.438741,0.70149,0.684936,0.19691,184.79,7,1.0,846634000000000.0,-1526240000000000.0,-286354000000000.0,110958.0,5.89085,1,[22000000000013],9.165,23
23000000000008,0,0,60243000000.0,67,507523.53668213,511040.05469995,491758.62354391,-60.4,-107.14,176.48,97.04,88.51,75.36998,15.13427,25.61252,166.96,232.979832,161.05,0.035519,0.027884,-0.1121,0.4632,-0.8791,0.695501,0.462231,0.834126,-0.009096,-0.551499,0.167188,0.956995,0.237084,0.525626,-0.289962,0.799775,184.26,7,1.0,781312000000000.0,-1285110000000000.0,-446973000000000.0,62391.7,3.20694,0,[-1],9.165,23
23000000000009,0,0,57704800000.0,65,490050.80395275,487003.43039301,516758.20218192,29.95,80.72,-41.51,98.85,39.12,31.83702,8.58932,10.29884,196.52,225.915979,179.79,0.028177,0.028054,-0.8472,-0.4405,-0.297,0.798727,0.768668,0.940988,-0.192928,0.278065,-0.336565,-0.447091,0.828754,0.03557,0.873435,0.48564,166.95,7,1.0,932587000000000.0,-1662470000000000.0,-104883000000000.0,90059.5,10.9744,1,[22000000000004],9.165,23
23000000000010,0,0,49853800000.0,58,483989.7409958,503774.09072483,508109.09972471,32.72,-117.97,-108.54,91.04,14.28,26.47604,5.37805,9.39068,219.28,218.806855,184.81,0.020496,0.021866,0.5251,-0.308,0.7933,0.958441,0.628796,0.35286,0.646518,-0.67639,0.88548,0.002857,0.464669,-0.302349,0.762893,0.571471,184.63,7,1.0,851343000000000.0,-1530480000000000.0,-296605000000000.0,120386.0,19.0418,1,[22000000000014],9.165,23
23000000000011,0,0,50886600000.0,58,512708.98030354,491569.75975403,496344.99962513,-216.77,166.05,121.09,90.03,42.03,36.12167,3.62508,7.82599,190.25,222.306395,173.82,0.0194,0.019637,-0.899,-0.431,0.07733,0.69571,0.466814,-0.459161,0.855304,0.240052,0.436832,-0.01791,0.899365,0.77353,0.517816,-0.365401,194.91,7,1.0,768719000000000.0,-1412890000000000.0,-257023000000000.0,110839.0,10.2163,1,[22000000000009],9.165,23
23000000000012,0,0,47551900000.0,57,500560.90865816,509973.30631529,497663.96709851,29.71,-241.8,84.01,88.28,39.89,15.2465,10.47655,5.54334,185.26,217.019471,169.98,0.034133,0.033964,0.1307,0.1566,0.979,0.705324,0.592387,-0.269803,0.930112,-0.249195,-0.345071,0.148211,0.926801,0.898962,0.336044,0.280966,193.19,7,1.0,686948000000000.0,-1241310000000000.0,-17033400000000.0,76132.8,10.1036,1,[22000000000010],9.165,23
23000000000013,0,0,46843000000.0,54,496424.09218682,511617.33600828,491441.72668457,-44.88,-190.71,149.47,93.32,37.65,33.98593,5.91651,3.72912,179.48,209.491031,162.62,0.043846,0.046387,-0.9342,-0.2094,-0.2889,0.892422,0.659127,0.596469,0.092549,0.797282,0.660355,-0.621222,-0.421918,0.456241,0.77815,-0.431655,161.08,7,1.0,619396000000000.0,-1194640000000000.0,-110248000000000.0,92458.1,10.2663,1,[22000000000008],9.165,23
23000000000014,0,0,46606700000.0,53,497815.16070167,491311.50171161,493910.95712781,-14.16,243.23,224.72,89.63,45.17,78.7412,7.77823,12.28579,164.57,213.224314,154.36,0.019972,0.018555,0.226,0.9086,0.3512,0.788471,0.581301,0.06207,0.255302,0.964867,0.966506,-0.256581,0.005715,0.249026,0.932195,-0.262677,180.9,7,1.0,555274000000000.0,-1012520000000000.0,-250994000000000.0,71299.8,6.01621,1,[22000000000011],9.165,23
23000000000015,0,0,43123300000.0,47,498227.12689638,495861.712311,483494.27325385,32.75,75.72,332.68,84.77,73.81,39.00482,8.28103,7.24345,157.0,210.896306,151.99,0.027477,0.024806,0.09042,0.4819,-0.8716,0.594257,0.399537,0.959366,-0.120019,0.255368,-0.012527,0.88602,0.463477,-0.281888,-0.447843,0.848514,197.84,6,1.0,498102000000000.0,-888927000000000.0,-338198000000000.0,74938.4,4.70074,1,[22000000000012],9.165,23
23000000000016,0,0,37486600000.0,45,495949.18776442,511273.5496627,488461.61475888,-158.43,-184.73,299.2,83.33,37.1,16.52079,10.84486,13.03613,156.14,198.324757,149.69,0.033934,0.031674,-0.1909,-0.8842,-0.4262,0.719372,0.601554,0.403467,0.787525,-0.465853,0.564788,0.186216,0.803952,0.719881,-0.587476,-0.369652,181.06,6,1.0,419963000000000.0,-741101000000000.0,-119301000000000.0,64379.9,6.76012,1,[22000000000015],9.165,23
23000000000017,0,0,39079600000.0,43,480066.94231715,495187.99143178,482497.68785068,186.32,237.3,212.74,82.02,31.6,22.04747,6.64525,7.95809,178.01,204.105556,150.5,0.047046,0.046727,-0.8313,0.3066,-0.4636,0.91521,0.730391,-0.580106,-0.044022,0.81335,0.771408,0.290936,0.565938,-0.261546,0.955729,-0.134815,197.95,6,1.0,442598000000000.0,-844098000000000.0,-134923000000000.0,73896.1,11.096,1,[22000000000021],9.165,23
