ID,hostHalo,numSubStruct,Mvir,npart,Xc,Yc,Zc,VXc,VYc,VZc,Rvir,Rmax,r2,mbp_offset,com_offset,Vmax,v_esc,sigV,lambda,lambdaE,Lx,Ly,Lz,b,c,Eax,Eay,Eaz,Ebx,Eby,Ebz,Ecx,Ecy,Ecz,ovdens,nbins,fMhires,Ekin,Epot,SurfP,Phi0,cNFW,numProgenitors,ProgenitorsID,redshift,snapshot
50000000000001,0,7,3120740000000.0,5336,495302.69235573,497005.55425362,482215.38770919,3.32,10.76,461.0,351.05,168.88,13.35497,2.96136,41.65985,539.94,656.136281,608.78,0.04583,0.035236,0.6119,0.08492,-0.7864,0.903534,0.579723,0.298713,0.207577,0.931495,0.953075,-0.115187,-0.279965,0.049182,0.971413,-0.232244,199.49,19,1.0,5.78298e+17,-7.76244e+17,-1.2455e+17,1186730.0,8.57701,1,[49000000000001],4.614,50
50000000000002,0,5,2309130000000.0,4081,500886.16042332,508838.01342386,498212.04345909,49.71,-332.52,-30.09,317.26,124.24,197.54814,3.00918,33.28006,496.83,592.865674,563.12,0.034064,0.027258,0.1411,0.4397,0.887,0.942423,0.702244,0.751056,0.195768,0.630547,-0.655138,0.102493,0.748525,-0.08191,0.975279,-0.205234,199.96,18,1.0,3.66121e+17,-4.96026e+17,-7.14209e+16,999128.0,9.28959,2,"[49000000000002, 49000000004893]",4.614,50
50000000000003,0,3,2238600000000.0,3765,498086.53992943,496239.42473267,485232.48856581,-98.78,70.4,389.64,313.99,213.78,4.98008,1.93472,52.80793,438.17,587.055572,491.55,0.028323,0.019748,0.4828,0.7817,-0.3948,0.803131,0.591124,0.482498,0.385387,0.786557,0.84712,0.022972,-0.530905,-0.222672,0.922469,-0.315385,199.99,18,1.0,2.70452e+17,-3.64112e+17,-8.66868e+16,773590.0,4.81565,2,"[49000000000003, 49000000001669]",4.614,50
50000000000004,0,3,1700180000000.0,3336,505317.71559464,501393.88536152,508124.59274342,-86.93,-35.2,-339.02,286.54,82.44,75.53155,1.30184,10.53188,448.98,535.249858,457.79,0.019589,0.02149,-0.55,-0.5772,-0.6036,0.695757,0.535677,0.902904,-0.411233,-0.125105,0.367907,0.588845,0.719657,0.222279,0.695808,-0.682966,199.85,18,1.0,1.78151e+17,-3.24702e+17,-4.38347e+16,1274370.0,9.3269,1,[49000000000004],4.614,50
50000000000005,0,2,1843540000000.0,3130,498252.36325119,497985.16949788,523588.24493482,-52.19,-183.44,-257.14,294.97,50.44,38.9202,25.13767,14.26308,469.08,549.371654,461.78,0.019625,0.019857,-0.3583,-0.6438,0.6761,0.982817,0.745554,0.384602,0.863289,-0.326824,0.523912,0.087357,0.847281,0.759998,-0.497093,-0.41869,198.64,18,0.908892,1.96558e+17,-3.38939e+17,-5.65561e+16,972322.0,10.1156,3,"[49000000000005, 49000000000066, 49000000002201]",4.614,50
50000000000006,0,2,1300110000000.0,2273,505898.52627501,497811.58665218,502923.12542358,-298.93,28.0,35.03,261.98,103.98,78.89191,1.74549,14.60594,377.3,490.544939,421.62,0.034775,0.032935,0.146,0.7767,-0.6127,0.706657,0.528497,-0.664812,0.74701,0.001121,0.168738,0.148709,0.974378,0.727704,0.647967,-0.224913,199.95,17,1.0,1.15556e+17,-1.85412e+17,-4.05115e+16,845186.0,5.96696,1,[49000000000009],4.614,50
50000000000007,0,0,1160710000000.0,2250,497682.04987049,492481.90782964,494959.30038393,-40.02,426.39,286.46,252.49,60.76,239.63398,0.82638,17.57569,376.87,471.224415,389.69,0.019672,0.018684,0.7172,0.6562,0.2344,0.677077,0.62729,-0.608946,0.021307,0.792925,0.529966,0.754708,0.38672,0.590187,-0.655715,0.470869,199.41,17,1.0,8.81316e+16,-1.46231e+17,-3.25164e+16,754357.0,7.37421,1,[49000000000006],4.614,50
50000000000008,0,1,969664000000.0,2155,495249.85750516,510563.25804327,489858.38275595,-79.02,-188.54,438.2,238.29,27.4,10.86397,2.54516,12.35232,446.79,443.26115,382.57,0.019565,0.023482,-0.6528,-0.7153,0.2495,0.986533,0.761429,-0.471413,-0.313146,0.824445,0.804416,0.23052,0.547518,-0.361505,0.921303,0.14323,198.19,17,1.0,7.09616e+16,-1.39569e+17,-1.76229e+16,821551.0,19.4388,1,[49000000000007],4.614,50
50000000000009,0,1,1085140000000.0,2118,511140.12219232,493340.43402712,500438.94218493,-405.56,45.02,122.47,247.05,42.71,59.77675,1.96237,5.59383,403.15,460.525353,386.16,0.017445,0.018779,-0.4554,-0.08786,0.8859,0.809306,0.631821,-0.438633,0.355016,0.825569,0.500942,0.859287,-0.10336,0.746096,-0.368225,0.554754,199.02,17,1.0,8.09097e+16,-1.47576e+17,-2.38351e+16,773735.0,11.2766,1,[49000000000008],4.614,50
50000000000010,0,0,1245640000000.0,2053,495867.89917063,498531.20081955,503536.48522754,107.48,262.37,-118.93,258.39,69.94,121.43886,3.05461,16.49083,423.62,482.461251,441.05,0.023681,0.024661,0.5954,0.1073,-0.7962,0.945776,0.606736,-0.115058,0.329619,0.937077,0.985992,-0.076776,0.148071,0.120752,0.940987,-0.316168,199.68,17,1.0,1.21153e+17,-1.9976e+17,-2.34418e+16,808521.0,11.4206,3,"[49000000000013, 49000000000811, 49000000002929]",4.614,50
50000000000011,0,0,976140000000.0,2014,510664.40241251,492768.08837023,502219.38920879,-397.17,220.05,-12.34,238.21,58.45,7.38263,2.79765,19.48277,377.18,445.238597,373.65,0.035429,0.039467,0.7377,0.5183,-0.4325,0.898818,0.837993,-0.227412,-0.434588,0.871445,0.961824,-0.240152,0.131234,0.152246,0.868021,0.472611,199.72,16,1.0,6.81401e+16,-1.28058e+17,-2.91903e+16,824323.0,9.80145,1,[49000000000010],4.614,50
50000000000012,0,0,885996000000.0,1985,510916.4932879,504193.99185878,508309.44921912,-294.43,-245.4,-46.83,230.57,22.32,3.60033,3.33273,3.44292,454.88,430.741871,365.77,0.016955,0.021503,-0.7391,0.3392,-0.5819,0.826354,0.68599,0.483791,0.846416,-0.222546,0.847551,-0.516509,-0.121968,0.218182,0.129612,0.967263,199.89,16,1.0,5.92676e+16,-1.25369e+17,-1.46366e+16,947654.0,22.8651,2,"[49000000000011, 49000000001787]",4.614,50
50000000000013,0,2,1138060000000.0,1982,485045.36869851,498725.94349312,484859.86143351,130.21,297.17,335.94,250.62,109.07,179.95753,1.79321,16.47949,347.37,469.165029,372.36,0.073929,0.062373,0.3762,0.02569,-0.9262,0.675896,0.519028,0.340333,0.937808,0.06848,0.700381,-0.301415,0.647005,-0.627407,0.172235,0.759404,199.92,16,1.0,7.88949e+16,-1.23298e+17,-3.68156e+16,515321.0,4.57315,1,[49000000000020],4.614,50
