ID,hostHalo,numSubStruct,Mvir,npart,Xc,Yc,Zc,VXc,VYc,VZc,Rvir,Rmax,r2,mbp_offset,com_offset,Vmax,v_esc,sigV,lambda,lambdaE,Lx,Ly,Lz,b,c,Eax,Eay,Eaz,Ebx,Eby,Ebz,Ecx,Ecy,Ecz,ovdens,nbins,fMhires,Ekin,Epot,SurfP,Phi0,cNFW,numProgenitors,ProgenitorsID,redshift,snapshot
37000000000001,0,2,816247000000.0,1418,498192.85001779,495979.24855089,484248.03793739,-87.86,123.16,401.9,224.9,84.23,69.74337,2.89462,3.30001,397.39,483.909695,423.43,0.020393,0.021467,-0.7971,-0.04475,0.6022,0.759581,0.547073,0.304401,0.278912,0.910795,0.914592,-0.352793,-0.197634,0.2662,0.893166,-0.362481,199.9,16,1.0,7.31722e+16,-1.26121e+17,-1.54067e+16,803697.0,8.42853,2,"[36000000000001, 36000000001095]",6.501,37
37000000000002,0,0,445258000000.0,768,507815.40870667,512108.70504379,493475.12602806,-66.51,-235.48,149.95,184.3,71.12,144.66609,1.82832,13.1191,329.7,394.805795,335.55,0.007704,0.008293,-0.1415,0.1458,0.9791,0.793285,0.699441,-0.523825,-0.191192,0.830092,0.82327,0.136573,0.550976,-0.218711,0.972005,0.085862,198.13,14,1.0,2.50667e+16,-4.51686e+16,-5253930000000000.0,501396.0,9.13439,1,[36000000000002],6.501,37
37000000000003,0,1,406080000000.0,654,520460.45660973,496568.06023497,492867.9100777,-345.18,-37.34,228.31,178.7,31.28,38.73431,2.73459,12.17406,373.21,382.902611,348.88,0.028631,0.032145,-0.345,0.885,0.3125,0.786222,0.502554,0.606023,0.129296,0.784869,0.211138,0.925161,-0.315434,0.766914,-0.356876,-0.533369,198.24,13,1.0,2.47128e+16,-4.34745e+16,-3499930000000000.0,517842.0,17.2167,1,[36000000000003],6.501,37
37000000000004,0,1,421657000000.0,587,509897.57478237,494023.55030179,502089.4780755,-226.71,48.14,61.66,181.27,42.31,10.61202,5.37016,6.39178,357.96,388.013621,362.74,0.034084,0.030715,0.5817,0.6634,0.4707,0.695128,0.548794,0.89908,-0.377114,-0.222351,-0.128951,-0.713494,0.688692,0.418362,0.590517,0.690118,197.23,13,1.0,2.77409e+16,-4.05888e+16,-6227970000000000.0,379606.0,14.0583,1,[36000000000005],6.501,37
37000000000005,0,0,377200000000.0,582,491354.3584894,506478.10150365,498617.52400633,108.11,-135.39,-36.03,174.27,40.15,14.90178,3.64026,7.46535,321.18,373.694555,307.36,0.020132,0.02129,-0.1025,-0.9326,0.3461,0.709519,0.59414,-0.238768,0.675232,-0.697891,-0.401983,0.585483,0.704003,0.883968,0.448634,0.131637,198.54,13,1.0,1.78167e+16,-3.25444e+16,-4871700000000000.0,398422.0,10.4126,1,[36000000000004],6.501,37
37000000000006,0,0,323486000000.0,495,507372.19546215,510769.24513622,492146.30924075,-96.55,-168.43,272.47,166.36,108.48,4.22288,3.96922,8.62717,278.74,354.200658,285.93,0.039226,0.041006,0.4715,0.7268,-0.4995,0.70532,0.569229,-0.049366,0.656255,0.752923,0.815793,0.461413,-0.348684,0.576234,-0.597016,0.558146,195.73,13,1.0,1.32231e+16,-2.43108e+16,-3275080000000000.0,353364.0,6.74296,1,[36000000000006],6.501,37
37000000000007,0,1,311036000000.0,459,497786.37378963,491792.38525789,494393.2188091,-36.81,281.42,281.33,163.34,93.39,133.07203,1.703,16.70493,276.7,350.50881,288.99,0.032935,0.032656,0.6918,0.3601,0.6259,0.711674,0.474969,0.709237,0.040301,-0.703818,0.701311,0.061265,0.710218,-0.071742,0.997308,-0.015188,198.82,13,1.0,1.29885e+16,-2.23803e+16,-3794960000000000.0,355467.0,6.86309,1,[36000000000008],6.501,37
37000000000008,0,1,324470000000.0,436,498495.83786361,498495.9625468,523951.79928566,-131.44,-188.56,-162.97,165.99,85.61,109.28818,2.16902,13.13801,288.7,355.130747,294.38,0.063593,0.06012,-0.2097,-0.4871,-0.8478,0.823572,0.712465,0.244243,0.670822,-0.700245,0.295077,0.636458,0.712637,0.923729,-0.380683,-0.042493,197.63,12,1.0,1.40588e+16,-2.32022e+16,-3556830000000000.0,324962.0,8.01516,1,[36000000000007],6.501,37
37000000000009,0,1,287993000000.0,421,511938.86143821,493276.31507601,500333.743436,-385.12,51.33,29.39,159.08,42.14,82.66267,2.04451,23.57009,290.12,341.763745,285.71,0.040015,0.039174,0.3283,-0.4696,-0.8196,0.703765,0.490721,0.732371,0.615566,0.291053,-0.358798,-0.014406,0.933304,-0.578703,0.787954,-0.210313,199.28,12,1.0,1.17546e+16,-1.98145e+16,-4196590000000000.0,313009.0,9.85144,1,[36000000000009],6.501,37
37000000000010,0,1,298149000000.0,420,511494.3688991,504559.61391038,508437.50378665,-267.64,-136.05,-82.73,160.93,41.42,51.03472,3.18139,5.62673,301.99,345.731366,292.96,0.040105,0.0415,0.4928,0.7524,0.4371,0.775182,0.513602,0.905005,0.334215,0.263184,0.04397,-0.688852,0.723568,-0.423122,0.64326,0.63811,199.27,12,1.0,1.27944e+16,-2.23345e+16,-4195650000000000.0,361846.0,11.1699,1,[36000000000014],6.501,37
