ID,hostHalo,numSubStruct,Mvir,npart,Xc,Yc,Zc,VXc,VYc,VZc,Rvir,Rmax,r2,mbp_offset,com_offset,Vmax,v_esc,sigV,lambda,lambdaE,Lx,Ly,Lz,b,c,Eax,Eay,Eaz,Ebx,Eby,Ebz,Ecx,Ecy,Ecz,ovdens,nbins,fMhires,Ekin,Epot,SurfP,Phi0,cNFW,numProgenitors,ProgenitorsID,redshift,snapshot
35000000000001,0,2,650309000000.0,1094,498228.9113897,495948.51377163,484137.38037678,-99.2,125.39,387.14,208.62,73.11,27.0994,0.89244,5.89208,385.56,457.999075,386.92,0.021714,0.023733,-0.6778,-0.3574,0.6425,0.887281,0.622827,-0.1068,0.333895,0.93654,0.93698,-0.281345,0.207155,0.332659,0.899644,-0.282806,199.66,15,1.0,4.8677e+16,-8.94179e+16,-1.23515e+16,815026.0,9.48284,2,"[34000000000001, 34000000000592]",6.823,35
35000000000002,0,0,398823000000.0,647,507833.87215241,512173.76926671,493418.73630233,-62.05,-225.69,150.66,177.71,83.16,71.58982,3.58218,10.15269,302.23,388.613481,314.63,0.016987,0.018081,-0.3687,0.6969,0.6151,0.77373,0.639455,0.721879,0.372411,-0.583267,0.380797,0.489998,0.784152,-0.577827,0.78817,-0.211906,198.1,13,1.0,1.97404e+16,-3.67996e+16,-6227410000000000.0,469425.0,6.299,1,[34000000000002],6.823,35
35000000000003,0,0,363994000000.0,539,520562.11106321,496588.20350119,492799.39557644,-339.44,-27.63,230.16,172.76,56.35,132.87023,1.30169,14.86667,339.52,376.532801,343.25,0.024373,0.024393,-0.3602,0.902,0.238,0.745454,0.508663,0.480667,0.073685,0.873802,0.448187,0.835837,-0.317025,-0.753716,0.54401,0.368734,196.77,13,1.0,2.14428e+16,-3.43655e+16,-3303370000000000.0,423991.0,12.7525,1,[34000000000003],6.823,35
35000000000004,0,0,315019000000.0,468,491327.73280144,506507.18578926,498622.67306218,103.35,-147.63,-35.09,164.55,113.75,131.36357,4.23695,11.01885,270.0,358.921151,276.37,0.016674,0.01689,0.5092,-0.1884,0.8398,0.662158,0.617906,-0.294158,0.745071,-0.598616,0.928109,0.073124,-0.365056,0.22822,0.662965,0.713017,197.08,13,1.0,1.20308e+16,-2.24409e+16,-4243760000000000.0,317941.0,5.07904,1,[34000000000004],6.823,35
35000000000005,0,1,324806000000.0,424,509917.38730289,494023.70224608,502052.04461483,-203.03,53.44,71.74,166.24,110.88,108.47453,7.11288,24.95926,266.77,362.600371,285.96,0.054641,0.043343,0.6849,0.0219,0.7283,0.621982,0.504662,-0.523213,0.845701,-0.105064,0.841629,0.53214,0.092126,-0.13382,0.040223,0.990189,197.08,12,1.0,1.328e+16,-1.99976e+16,-5677030000000000.0,244452.0,4.26573,1,[34000000000008],6.823,35
35000000000006,0,0,272882000000.0,391,507408.50965182,510819.76926688,492062.00783903,-103.1,-159.2,268.52,156.67,41.53,134.31704,4.14377,14.64862,313.58,342.356052,307.14,0.023839,0.024631,0.2267,0.8526,-0.4708,0.720649,0.639761,0.613887,-0.433359,-0.659805,0.766321,0.527764,0.366356,0.189458,-0.730524,0.65608,197.81,12,1.0,1.28714e+16,-2.14075e+16,-2502070000000000.0,350227.0,13.5807,1,[34000000000005],6.823,35
35000000000007,0,0,270527000000.0,350,498525.51221848,498530.47132492,524010.07413864,-133.05,-169.43,-175.76,156.63,71.64,44.61203,4.62368,14.05815,290.14,340.914193,302.84,0.06089,0.054315,-0.3192,-0.3425,-0.8836,0.803181,0.672385,0.624769,0.445109,-0.641516,0.37885,0.545604,0.747522,-0.682742,0.710066,-0.172247,196.24,12,1.0,1.24056e+16,-1.86601e+16,-2132990000000000.0,279654.0,9.96635,1,[34000000000006],6.823,35
35000000000008,0,0,241267000000.0,329,497796.63341386,491734.45786749,494307.67553193,-48.61,278.1,270.29,151.57,71.65,99.40535,6.04435,15.42319,268.97,327.287174,276.39,0.030467,0.029809,0.7644,-0.1958,0.6143,0.910616,0.658011,-0.244307,0.131619,0.960724,0.962855,-0.084567,0.256435,0.114997,0.987687,-0.106069,193.16,12,1.0,9215420000000000.0,-1.54003e+16,-2110510000000000.0,287218.0,8.45987,1,[34000000000010],6.823,35
35000000000009,0,1,236509000000.0,318,477931.85710907,498193.36405822,482411.24195712,232.47,151.06,222.15,155.25,40.78,65.80555,4.88187,10.95881,292.68,320.177539,287.72,0.026272,0.026861,0.7984,0.217,-0.5617,0.722097,0.712804,0.964302,-0.264779,0.003638,0.226055,0.815962,-0.532076,0.137914,0.513904,0.846689,176.19,12,1.0,9789190000000000.0,-1.61256e+16,-1676730000000000.0,316608.0,13.4733,3,"[34000000000007, 34000000000581, 34000000000485]",6.823,35
35000000000010,0,0,208651000000.0,310,506201.68096879,500987.64545777,495097.71781809,-147.42,89.27,175.11,142.89,26.44,26.07594,7.01553,6.3158,303.74,313.465839,265.69,0.012268,0.013571,0.811,0.3014,0.5014,0.850661,0.769111,-0.439308,0.606353,0.662831,0.245336,-0.628814,0.737837,0.864187,0.486754,0.127483,199.36,11,1.0,7364540000000000.0,-1.36372e+16,-1950880000000000.0,383695.0,16.8459,1,[34000000000009],6.823,35
