ID,hostHalo,numSubStruct,Mvir,npart,Xc,Yc,Zc,VXc,VYc,VZc,Rvir,Rmax,r2,mbp_offset,com_offset,Vmax,v_esc,sigV,lambda,lambdaE,Lx,Ly,Lz,b,c,Eax,Eay,Eaz,Ebx,Eby,Ebz,Ecx,Ecy,Ecz,ovdens,nbins,fMhires,Ekin,Epot,SurfP,Phi0,cNFW,numProgenitors,ProgenitorsID,redshift,snapshot
17000000000001,0,0,52628300000.0,61,507990.52913984,512585.40153503,493017.35642884,-61.04,-134.79,133.8,92.91,52.01,21.78216,6.46554,10.11083,194.61,238.704755,177.16,0.025013,0.0237,-0.03426,-0.9251,0.3781,0.765573,0.590763,0.838063,0.163543,-0.520485,0.486292,0.208564,0.848541,-0.247327,0.964238,-0.09526,183.5,7,1.0,825879000000000.0,-1498930000000000.0,-132823000000000.0,92286.8,8.1323,0,[-1],10.695,17
17000000000002,0,0,35744900000.0,42,506458.77683864,500804.06665802,494753.20647745,-93.75,67.6,127.59,81.71,64.28,57.95628,3.86811,11.64156,160.83,209.782544,142.29,0.047367,0.046129,0.7936,-0.009039,0.6084,0.832174,0.456517,0.679775,-0.505636,-0.531261,0.553548,-0.121478,0.82391,0.481135,0.854152,-0.197316,183.27,6,1.0,361846000000000.0,-734838000000000.0,-286494000000000.0,89111.2,5.77072,0,[-1],10.695,17
17000000000003,0,0,20130600000.0,24,516529.24077851,517682.62897219,500291.70513153,-38.06,-167.55,-43.17,68.58,16.39,16.19142,10.99682,4.91943,155.23,171.833589,120.28,0.029239,0.032318,-0.8144,-0.4002,-0.4203,0.555397,0.504562,-0.205472,0.94729,0.245811,0.573024,-0.087162,0.814891,0.793363,0.308293,-0.52491,174.52,5,1.0,145624000000000.0,-327162000000000.0,-39593300000000.0,51178.0,12.848,0,[-1],10.695,17
17000000000004,0,0,19894300000.0,23,513271.73984968,499978.14802023,509970.17209346,-281.59,97.4,-181.28,70.79,58.1,37.0087,12.48256,1.04593,125.36,168.135676,98.17,0.015665,0.015063,-0.1131,-0.5253,-0.8433,0.727481,0.301525,0.744016,-0.152159,-0.650606,0.514143,-0.491503,0.70291,0.426729,0.85748,0.287455,156.82,4,1.0,95859400000000.0,-225869000000000.0,-28904400000000.0,34264.2,4.7567,0,[-1],10.695,17
17000000000005,0,0,19894300000.0,23,488379.82173319,490639.52763875,497181.64404233,27.92,233.5,167.32,69.39,47.59,38.55451,18.54835,10.35778,132.65,169.831924,115.39,0.038999,0.035952,-0.7746,0.3889,-0.4987,0.722614,0.552236,0.620665,0.199521,0.758265,0.217064,0.885561,-0.410689,-0.753431,0.419493,0.506328,166.56,4,1.0,132450000000000.0,-254366000000000.0,-18681600000000.0,34380.4,6.45942,0,[-1],10.695,17
17000000000006,0,0,19658000000.0,22,496465.31211005,511774.7982343,491357.76802346,-46.81,-194.27,124.67,67.22,50.09,42.14099,14.18504,7.96057,126.16,171.517915,121.22,0.022996,0.018591,0.07081,-0.7547,0.6522,0.690004,0.394167,0.807039,-0.170404,0.565376,-0.443278,0.457726,0.770709,0.390119,0.872611,-0.293866,181.0,4,1.0,144431000000000.0,-238918000000000.0,-62635900000000.0,35846.3,4.25603,0,[-1],10.695,17
17000000000007,0,0,16559500000.0,22,485948.61477613,482543.99746656,477864.71247673,70.02,144.58,141.89,63.22,16.3,14.27564,5.43238,12.3717,136.3,162.325925,107.41,0.027926,0.031716,-0.005627,0.4323,0.9017,0.752089,0.407824,-0.281868,0.918213,0.278271,0.947296,0.220311,0.232578,-0.15225,-0.329162,0.931919,183.29,4,1.0,95518300000000.0,-236219000000000.0,-38371200000000.0,53543.3,9.36943,0,[-1],10.695,17
17000000000008,0,0,16323200000.0,21,479927.79438694,495019.50542132,482348.1241862,183.63,211.34,195.49,61.83,34.08,34.08424,8.91317,5.337,137.65,162.969582,107.66,0.024133,0.026204,0.4982,-0.02806,-0.8666,0.797554,0.557477,0.876287,-0.241069,0.41714,0.17643,0.966238,0.187769,-0.448322,-0.090943,0.889234,193.17,4,1.0,94598500000000.0,-222379000000000.0,-17200100000000.0,44152.5,9.62909,0,[-1],10.695,17
17000000000009,0,0,17356000000.0,21,488978.52831417,490998.33104346,498753.76953019,53.45,239.63,99.03,69.17,55.05,39.92177,12.51798,8.88006,123.33,158.87911,100.98,0.062609,0.059099,-0.2401,0.287,-0.9274,0.596797,0.436092,0.872397,0.472404,-0.125531,-0.445301,0.874013,0.194442,0.201571,-0.113732,0.972849,146.69,4,1.0,88482000000000.0,-186075000000000.0,-3759200000000.0,31766.7,6.22737,0,[-1],10.695,17
17000000000010,0,0,18388900000.0,21,497846.55545069,491113.4864973,493740.55473701,-40.2,258.22,203.98,63.81,38.05,33.27588,14.45855,3.67453,125.4,170.265001,102.38,0.048462,0.045987,0.8257,-0.1827,0.5337,0.787367,0.569643,-0.081084,0.63083,0.771672,0.982705,-0.078723,0.167614,0.166484,0.771917,-0.613537,197.95,4,1.0,96379600000000.0,-216392000000000.0,-51795600000000.0,33649.6,4.30453,0,[-1],10.695,17
17000000000011,0,0,17356000000.0,21,511592.12827683,492845.81899643,500300.06170273,-139.56,88.46,95.68,63.76,34.77,23.52061,10.85902,4.00401,129.37,165.476047,99.65,0.028033,0.028972,0.558,-0.5506,0.6209,0.678442,0.393968,-0.58799,0.212383,0.780488,0.253917,0.964602,-0.071193,0.767981,-0.156319,0.621104,187.25,4,1.0,86175100000000.0,-213084000000000.0,-20490300000000.0,37282.3,6.49524,0,[-1],10.695,17
17000000000012,0,0,16086900000.0,20,491106.95719719,506820.78166441,498746.74461105,63.21,-154.8,-77.11,63.88,13.73,18.85778,7.74312,4.96518,155.3,159.165387,130.61,0.055007,0.069556,-0.3323,-0.6824,0.651,0.840269,0.616687,0.058601,-0.274187,0.959889,-0.455191,0.848426,0.270138,0.888463,0.452763,0.075089,172.6,4,1.0,137223000000000.0,-300132000000000.0,-21750600000000.0,57451.9,17.2831,0,[-1],10.695,17
17000000000013,0,0,18152600000.0,20,493377.41503349,500833.44487044,502028.0617934,100.57,-5.81,14.99,64.45,55.59,32.97444,14.6798,9.49271,123.6,168.320798,108.19,0.06944,0.054063,-0.141,-0.2336,-0.962,0.720634,0.349352,0.581264,0.673415,-0.456776,0.260813,0.377546,0.888502,0.770784,-0.635588,0.043818,189.61,4,1.0,106246000000000.0,-184180000000000.0,-107689000000000.0,28881.0,4.1941,0,[-1],10.695,17
17000000000014,0,0,17119700000.0,20,505420.47702604,501687.18397617,509778.76782417,-35.04,-29.49,-254.38,62.16,59.85,37.07668,14.88281,10.21601,119.12,166.450349,107.15,0.117963,0.088554,0.4128,0.4734,0.7781,0.51847,0.380448,-0.313649,0.552924,0.771945,-0.925411,0.004103,-0.378943,0.212694,0.833222,-0.510395,199.35,4,1.0,98268400000000.0,-165091000000000.0,-93746600000000.0,28633.8,3.14202,0,[-1],10.695,17
