ID,hostHalo,numSubStruct,Mvir,npart,Xc,Yc,Zc,VXc,VYc,VZc,Rvir,Rmax,r2,mbp_offset,com_offset,Vmax,v_esc,sigV,lambda,lambdaE,Lx,Ly,Lz,b,c,Eax,Eay,Eaz,Ebx,Eby,Ebz,Ecx,Ecy,Ecz,ovdens,nbins,fMhires,Ekin,Epot,SurfP,Phi0,cNFW,numProgenitors,ProgenitorsID,redshift,snapshot
43000000000001,0,0,1212740000000.0,2342,498100.82347769,496116.19585439,484648.06142606,-88.83,133.67,440.94,256.4,143.0,44.04043,2.13811,13.8186,388.78,518.393784,423.52,0.03464,0.036137,-0.8656,-0.2178,0.4509,0.656623,0.594229,0.188344,0.419249,0.88812,0.966905,0.079317,-0.242495,0.172108,-0.9044,0.390435,199.89,17,1.0,1.08764e+17,-1.96689e+17,-3.51639e+16,953206.0,5.12157,1,[42000000000001],5.55,43
43000000000002,0,4,903343000000.0,1586,505438.63243527,501381.88732995,508478.83025805,-92.94,-14.1,-295.02,232.39,123.27,133.82616,1.46753,39.53663,337.89,469.46119,380.73,0.023836,0.019375,-0.9485,-0.2911,0.125,0.574361,0.377492,0.716509,-0.6102,-0.338039,0.652399,0.41461,0.634408,-0.246962,-0.675096,0.695166,199.97,16,1.0,6.54713e+16,-9.81493e+16,-3.76884e+16,622760.0,3.53599,1,[42000000000011],5.55,43
43000000000003,0,2,769142000000.0,1488,507749.22010683,511903.82557866,493573.0919474,-102.8,-283.39,176.05,221.12,89.88,16.55047,1.90659,9.89642,356.8,442.678865,361.31,0.02558,0.028135,-0.7645,-0.4356,-0.4752,0.627773,0.591031,-0.515053,-0.059569,0.855086,0.749975,-0.514352,0.415909,0.415039,0.855508,0.309594,197.65,16,1.0,5.02047e+16,-9.57895e+16,-1.42966e+16,702361.0,7.67193,1,[42000000000002],5.55,43
43000000000004,0,0,602014000000.0,1285,520123.07600803,496524.13359608,493088.11181999,-370.9,-45.38,253.93,203.65,35.12,11.81093,1.0988,2.00148,391.93,408.09644,343.17,0.02273,0.028017,-0.6533,0.7556,0.04756,0.81934,0.602981,0.597605,0.688752,0.410475,0.257165,-0.649552,0.715505,0.75943,-0.32203,-0.565299,198.03,15,1.0,3.54478e+16,-7.35288e+16,-9034390000000000.0,792122.0,16.2982,1,[42000000000003],5.55,43
43000000000005,0,0,740157000000.0,1249,497725.76127254,492075.60725055,494673.67437524,-19.1,324.89,242.91,217.58,148.74,42.51454,4.60873,10.69533,337.12,437.85774,369.79,0.030995,0.031747,0.1722,0.8761,0.4504,0.716036,0.593487,-0.631925,0.166966,0.756831,0.647379,0.650605,0.397006,-0.426111,0.740835,-0.519224,199.66,15,1.0,5.06051e+16,-8.78083e+16,-1.55671e+16,656480.0,5.93189,2,"[42000000000005, 42000000000782]",5.55,43
43000000000006,0,1,703876000000.0,1219,495322.53543536,510758.10477847,489408.30997058,-66.13,-156.29,385.61,214.25,107.15,63.85316,3.82987,21.62617,352.17,430.22399,386.5,0.033416,0.030185,0.4208,-0.2517,0.8715,0.799091,0.59606,0.89207,0.40979,-0.190479,0.234768,-0.060101,0.970192,-0.386127,0.910198,0.14982,198.86,15,1.0,5.25741e+16,-7.91502e+16,-1.01384e+16,528770.0,8.29571,2,"[42000000000007, 42000000000066]",5.55,43
43000000000007,0,0,746597000000.0,1198,509678.8214099,494073.42364711,502145.87873028,-253.32,60.85,55.43,218.34,138.99,70.38695,5.58313,5.40151,336.17,438.909173,358.83,0.038303,0.038674,-0.2929,0.8876,0.3554,0.722863,0.674605,0.748141,-0.558012,-0.359036,0.661341,0.583064,0.471874,-0.053971,-0.590473,0.80525,199.27,15,1.0,4.80664e+16,-8.47235e+16,-1.43064e+16,546595.0,5.73491,1,[42000000000004],5.55,43
43000000000008,0,0,612385000000.0,1188,491461.50614752,506351.10851609,498574.14270932,113.09,-151.18,-43.1,205.12,122.34,106.74634,3.15476,8.52065,322.5,410.123862,326.29,0.019088,0.022161,0.009853,0.3232,0.9463,0.86277,0.748098,0.161287,-0.564016,0.809859,0.922685,-0.20501,-0.326533,0.350199,0.799911,0.487344,197.16,15,1.0,3.25998e+16,-6.73103e+16,-8351300000000000.0,625650.0,6.71386,1,[42000000000006],5.55,43
43000000000009,0,2,694721000000.0,1126,511583.45711561,493290.37416594,500342.14314736,-373.98,60.07,90.65,214.47,85.86,34.18942,3.86937,14.00957,345.52,427.194564,365.64,0.03889,0.038844,-0.4739,-0.7468,0.4666,0.770247,0.556359,0.057376,0.599935,0.797989,0.859751,0.376609,-0.344955,0.50748,-0.705864,0.494186,195.66,15,1.0,4.64383e+16,-7.80597e+16,-1.09682e+16,521413.0,7.80996,1,[42000000000009],5.55,43
43000000000010,0,2,704923000000.0,1114,511134.62840256,492584.20969311,502263.6840218,-393.79,165.55,-38.06,213.99,105.2,7.78584,2.16144,16.21978,351.0,430.798958,361.86,0.05372,0.04955,0.9583,0.1189,0.2598,0.732262,0.624967,-0.305415,-0.257753,0.916671,0.807684,-0.580006,0.106015,0.504349,0.772759,0.385325,199.87,15,1.0,4.61513e+16,-7.39764e+16,-1.28462e+16,456298.0,8.10544,1,[42000000000010],5.55,43
