ID,hostHalo,numSubStruct,Mvir,npart,Xc,Yc,Zc,VXc,VYc,VZc,Rvir,Rmax,r2,mbp_offset,com_offset,Vmax,v_esc,sigV,lambda,lambdaE,Lx,Ly,Lz,b,c,Eax,Eay,Eaz,Ebx,Eby,Ebz,Ecx,Ecy,Ecz,ovdens,nbins,fMhires,Ekin,Epot,SurfP,Phi0,cNFW,numProgenitors,ProgenitorsID,redshift,snapshot
30000000000001,0,0,425341000000.0,557,495305.71699142,512879.90808487,497875.29309591,21.36,-153.28,80.43,181.32,67.0,62.31402,10.37325,14.80752,358.72,420.896777,393.07,0.047844,0.034161,0.9121,0.0743,0.4032,0.846776,0.588104,0.447621,0.875372,0.182647,-0.550851,0.109028,0.827452,0.704414,-0.470996,0.531002,199.16,13,1.0,3.28583e+16,-4.24318e+16,-1.23361e+16,365835.0,10.0999,2,"[29000000000001, 29000000000060]",7.752,30
30000000000002,0,1,257364000000.0,414,513002.94399261,509132.08425045,504879.00227308,-280.17,-238.04,-95.84,153.4,48.29,41.45233,3.74045,18.04824,310.82,355.397283,317.02,0.036474,0.03749,0.6004,0.4919,-0.6305,0.667164,0.541826,-0.381805,0.609519,0.694775,0.56816,-0.438128,0.696591,0.728985,0.660704,-0.179025,199.03,12,1.0,1.29326e+16,-2.15186e+16,-2014290000000000.0,344285.0,11.2296,1,[29000000000002],7.752,30
30000000000003,0,0,235853000000.0,347,503362.69642177,482967.63316581,509224.19209229,-79.15,206.59,-239.6,151.11,112.52,9.35689,1.30264,6.10111,260.63,342.784803,269.3,0.018034,0.019366,-0.733,-0.1163,-0.6702,0.742291,0.560086,0.73532,0.107785,-0.669094,-0.176687,0.983619,-0.035723,0.654283,0.144487,0.742319,190.8,12,1.0,8552380000000000.0,-1.65412e+16,-2271240000000000.0,383304.0,5.46778,1,[29000000000003],7.752,30
30000000000004,0,0,253618000000.0,340,495374.93983905,513156.70808156,498013.82819811,56.51,-320.93,-22.58,153.58,118.67,128.52371,6.17016,14.51723,257.24,353.645549,279.15,0.076033,0.06127,0.1359,0.9635,-0.2308,0.713791,0.635566,0.230782,0.824032,0.517408,-0.925136,0.021093,0.379049,0.301435,-0.566151,0.767209,195.43,12,1.0,9881400000000000.0,-1.50001e+16,-5364710000000000.0,253404.0,3.94861,1,[29000000000005],7.752,30
30000000000005,0,0,245640000000.0,328,501504.57495137,485501.65797535,481725.93901032,17.07,-40.81,159.81,155.12,97.64,29.40397,5.37707,8.72137,274.29,345.269907,283.34,0.025233,0.024036,0.2817,0.527,0.8018,0.90321,0.650776,0.760033,-0.254826,-0.59784,0.639475,0.457231,0.618071,-0.11585,0.852058,-0.510466,183.69,12,1.0,9860120000000000.0,-1.65033e+16,-2359600000000000.0,316260.0,7.10559,1,[29000000000004],7.752,30
30000000000006,0,0,232952000000.0,318,502899.23765443,483095.26931156,509548.376907,56.8,172.1,-280.81,148.81,40.52,11.21384,5.3667,8.36111,302.74,343.289688,286.71,0.044249,0.046464,0.8191,0.5445,0.1807,0.791258,0.610602,0.715605,-0.352834,-0.602841,0.123068,0.913231,-0.388411,0.687578,0.203758,0.696936,197.31,12,1.0,9574710000000000.0,-1.71422e+16,-2876940000000000.0,346983.0,11.6333,1,[29000000000006],7.752,30
30000000000007,0,2,213882000000.0,268,508344.33057091,499461.42055772,517902.89987217,-202.42,-154.52,-313.33,144.41,75.07,74.74231,5.18455,21.28563,259.53,333.910281,271.76,0.015107,0.011472,-0.4449,-0.8032,0.3962,0.696796,0.509336,0.780415,0.481458,0.398937,-0.326151,-0.230896,0.916686,-0.533459,0.845509,0.023166,198.22,11,1.0,7897760000000000.0,-1.13353e+16,-2502430000000000.0,188566.0,6.27587,2,"[29000000000011, 29000000000145]",7.752,30
30000000000008,0,0,206740000000.0,264,506378.73262167,491146.65389061,519228.60741615,-143.98,131.15,-461.75,142.66,68.77,43.53211,1.04842,5.35337,278.33,330.299813,280.83,0.017088,0.015967,-0.3237,0.576,0.7506,0.621942,0.512532,0.753303,-0.596632,0.276702,0.618035,0.498345,-0.608017,0.22487,0.629033,0.744145,198.76,11,1.0,8152540000000000.0,-1.30758e+16,-1638040000000000.0,315687.0,9.52612,1,[29000000000007],7.752,30
30000000000009,0,0,178668000000.0,252,497876.0608605,516867.09267753,497255.01452173,-76.06,-277.69,76.88,136.27,26.34,45.316,3.64091,5.43423,292.68,314.17607,251.03,0.016179,0.018534,-0.07509,-0.6618,0.7459,0.787251,0.514736,0.976594,0.182063,-0.114534,0.048828,0.330935,0.94239,-0.209478,0.925924,-0.314299,197.09,11,1.0,5629480000000000.0,-1.14153e+16,-977401000000000.0,349712.0,14.5127,1,[29000000000008],7.752,30
30000000000010,0,0,158777000000.0,223,478791.86893503,497888.99471362,491969.95173891,77.92,7.62,160.98,130.4,60.23,44.36062,4.91993,8.93392,241.98,302.756628,222.49,0.012353,0.013212,-0.7892,0.4895,0.3708,0.853763,0.579305,-0.145955,0.721494,0.676863,-0.789654,0.327184,-0.519035,0.59594,0.610243,-0.521977,199.85,11,1.0,3929940000000000.0,-8092230000000000.0,-1294150000000000.0,240246.0,7.34063,1,[29000000000009],7.752,30
