ID,hostHalo,numSubStruct,Mvir,npart,Xc,Yc,Zc,VXc,VYc,VZc,Rvir,Rmax,r2,mbp_offset,com_offset,Vmax,v_esc,sigV,lambda,lambdaE,Lx,Ly,Lz,b,c,Eax,Eay,Eaz,Ebx,Eby,Ebz,Ecx,Ecy,Ecz,ovdens,nbins,fMhires,Ekin,Epot,SurfP,Phi0,cNFW,numProgenitors,ProgenitorsID,redshift,snapshot
17000000000001,0,0,90587500000.0,108,513395.95317841,509578.7063241,505033.76871347,-236.4,-240.67,-55.83,108.85,48.07,14.25527,7.07069,10.32478,236.43,289.33653,232.37,0.017501,0.016643,0.3668,0.5211,-0.7707,0.719909,0.546215,-0.161128,0.727361,0.667071,0.371049,-0.58167,0.723866,0.914527,0.364151,-0.176163,196.42,9,1.0,2445750000000000.0,-4160340000000000.0,-524744000000000.0,156228.0,8.22557,0,[-1],10.695,17
17000000000002,0,0,59446500000.0,68,497992.49400484,517304.74385809,497152.80659655,-80.43,-246.15,49.46,107.24,67.9,67.9021,21.79117,4.12945,181.34,236.138661,173.31,0.070887,0.060102,-0.2899,-0.684,0.6694,0.572162,0.401072,0.896921,0.180877,0.403504,-0.406457,-0.022124,0.913402,-0.17414,0.983257,-0.053675,134.79,7,1.0,892794000000000.0,-1488510000000000.0,-223781000000000.0,68600.9,5.83042,0,[-1],10.695,17
17000000000003,0,0,52392000000.0,60,478680.05246729,497921.72538268,491755.80127819,60.98,1.08,130.33,90.91,44.98,18.86367,10.45156,7.30398,191.33,240.784154,177.67,0.041116,0.040096,0.9764,0.01759,0.2152,0.805731,0.471374,-0.123536,0.805055,0.580194,0.575938,-0.417958,0.702571,0.808105,0.420949,-0.412029,195.05,7,1.0,826883000000000.0,-1549060000000000.0,-310427000000000.0,94732.3,7.1138,0,[-1],10.695,17
17000000000004,0,0,47551900000.0,57,503458.08459866,482665.53782648,509615.25401761,-51.49,180.82,-217.67,87.43,21.75,65.39932,7.54999,16.0021,185.13,233.903191,175.48,0.048763,0.045268,-0.7631,-0.5936,0.2555,0.757909,0.521895,0.28824,0.945953,-0.148631,0.910021,-0.318909,-0.264874,0.297958,0.05891,0.952759,198.97,7,1.0,732103000000000.0,-1292610000000000.0,-519612000000000.0,94647.7,6.96159,0,[-1],10.695,17
17000000000005,0,0,41766500000.0,50,502774.57634608,482867.83099174,509997.42547671,47.0,108.96,-233.51,83.84,17.04,12.67619,9.33141,6.02794,192.87,223.855047,175.35,0.040363,0.042951,-0.2873,0.7766,-0.5607,0.843785,0.680863,-0.311261,-0.432582,0.846162,-0.630319,0.760329,0.156838,0.711206,0.484534,0.509325,198.17,7,1.0,642090000000000.0,-1234580000000000.0,-80135700000000.0,96175.8,10.5245,0,[-1],10.695,17
17000000000006,0,0,25679600000.0,30,490957.26700929,505963.23838601,483855.23832761,27.57,-44.84,300.51,74.86,37.72,30.76046,14.65185,4.35558,159.95,185.758424,129.57,0.043067,0.046024,0.5055,0.8149,0.2834,0.703265,0.443168,0.114784,-0.55004,0.827213,0.799297,0.545603,0.251878,0.589872,-0.632277,-0.502271,171.17,5,1.0,215552000000000.0,-468544000000000.0,-51029000000000.0,52657.8,10.4976,0,[-1],10.695,17
17000000000007,0,0,23141400000.0,28,488514.80809125,503693.60230186,471947.86776196,79.88,-140.13,275.9,75.88,31.08,19.96167,4.53076,6.10938,161.8,175.151998,131.14,0.032659,0.039668,-0.4642,-0.04443,-0.8846,0.711158,0.665496,0.17146,-0.610486,0.773245,0.563427,0.704611,0.431363,0.808178,-0.361705,-0.464777,148.12,5,1.0,198978000000000.0,-460812000000000.0,-6473490000000.0,79388.3,14.0441,0,[-1],10.695,17
17000000000008,0,0,24174200000.0,28,494617.41248767,507678.64121331,501729.20028369,58.07,-182.05,-85.39,99.48,34.82,28.33976,12.98553,8.99767,149.05,156.348348,125.8,0.074161,0.083955,0.8621,-0.295,-0.4121,0.653267,0.499132,0.375582,-0.476955,0.79464,0.906943,0.012662,-0.421062,0.190766,0.878837,0.437327,68.67,5,1.0,191295000000000.0,-380625000000000.0,-0.0,45901.4,15.8513,0,[-1],10.695,17
17000000000009,0,0,23141400000.0,28,501110.18208896,472848.95707579,502053.6569988,-91.77,136.16,58.24,74.6,21.3,16.89126,7.68353,8.0812,163.59,176.656436,135.05,0.025269,0.0268,-0.9868,0.1432,0.07537,0.739377,0.433382,0.094873,0.586408,0.804441,0.790739,0.446518,-0.418752,0.604757,-0.675831,0.421333,155.92,5,1.0,211024000000000.0,-414106000000000.0,-49909500000000.0,58578.9,14.1791,0,[-1],10.695,17
17000000000010,0,0,20366900000.0,25,492122.08177362,505957.42251192,499364.41544976,221.77,-86.19,1.45,70.21,47.04,56.47196,14.16111,4.42347,129.21,170.826835,110.42,0.013329,0.013173,-0.6665,-0.5478,0.5056,0.744876,0.490973,-0.254193,-0.669318,0.69814,-0.801162,0.550089,0.235675,0.54178,0.499416,0.67606,164.59,5,1.0,124172000000000.0,-269300000000000.0,-37826500000000.0,37382.6,5.27826,0,[-1],10.695,17
17000000000011,0,0,21163400000.0,24,491956.28481753,498858.97601352,507351.58078811,164.89,-10.15,-263.33,68.08,29.72,15.50416,14.40647,11.53002,133.55,176.831733,113.88,0.055261,0.056336,0.07561,0.285,0.9556,0.402418,0.270429,0.688994,-0.590044,0.420874,-0.180018,0.423183,0.887981,0.702055,0.687578,-0.185353,187.54,5,1.0,137232000000000.0,-309169000000000.0,-15904800000000.0,43330.3,5.22305,0,[-1],10.695,17
17000000000012,0,0,20927100000.0,23,513256.85136458,515064.84957302,505904.6219377,-185.69,-221.1,-6.3,70.66,44.35,42.76029,7.60933,5.18032,138.37,172.613203,115.67,0.093923,0.091366,-0.1811,0.307,0.9343,0.528662,0.426316,0.768716,0.639371,-0.016728,-0.452258,0.561871,0.692649,0.452259,-0.524886,0.72108,165.93,4,1.0,139993000000000.0,-287503000000000.0,-39397900000000.0,46704.0,7.45629,0,[-1],10.695,17
17000000000013,0,0,20927100000.0,23,504928.61947498,508015.55852632,505500.21835276,-109.48,-250.12,-199.55,69.41,40.7,25.39722,13.04647,3.08652,127.13,174.14978,115.54,0.076228,0.069707,0.6408,-0.009567,-0.7677,0.571286,0.361378,0.640537,0.711405,0.289163,-0.457912,0.051556,0.887501,0.616464,-0.700889,0.358785,174.99,4,1.0,139682000000000.0,-272367000000000.0,-72284800000000.0,38880.9,3.971,0,[-1],10.695,17
17000000000014,0,0,20927100000.0,23,489673.27475548,510231.65583611,489215.46638012,57.83,-111.8,93.28,66.54,27.52,37.18994,6.90817,3.13664,140.9,177.866058,127.14,0.030431,0.031228,0.51,0.4375,-0.7406,0.70589,0.44614,0.938071,0.054625,0.342108,0.004458,0.985506,-0.169581,-0.346413,0.160604,0.924232,198.63,4,1.0,169130000000000.0,-343425000000000.0,-68733300000000.0,58701.9,6.99516,0,[-1],10.695,17
17000000000015,0,0,19658000000.0,22,486227.69501901,510390.19323164,484944.30895775,143.56,-150.23,250.67,65.68,47.61,39.27659,5.31768,10.69941,129.77,173.513901,116.84,0.035677,0.031391,-0.8341,-0.2264,0.503,0.607797,0.285484,0.030346,0.609051,0.792551,-0.653257,0.612224,-0.445463,0.756528,0.504221,-0.416445,194.01,4,1.0,134183000000000.0,-248727000000000.0,-28902100000000.0,51270.1,4.86788,0,[-1],10.695,17
17000000000016,0,0,17592300000.0,22,513970.26436669,480394.91687502,491451.55577433,-152.47,77.33,57.89,66.86,34.15,33.44165,16.43918,4.39241,140.49,162.693064,103.59,0.031713,0.032637,0.7304,-0.6024,-0.3219,0.657672,0.534571,0.423189,0.778938,-0.462782,0.230981,0.401146,0.886414,0.876104,-0.482014,-0.010159,164.62,4,1.0,94395800000000.0,-217693000000000.0,-21478200000000.0,32528.7,10.6297,0,[-1],10.695,17
