ID,hostHalo,numSubStruct,Mvir,npart,Xc,Yc,Zc,VXc,VYc,VZc,Rvir,Rmax,r2,mbp_offset,com_offset,Vmax,v_esc,sigV,lambda,lambdaE,Lx,Ly,Lz,b,c,Eax,Eay,Eaz,Ebx,Eby,Ebz,Ecx,Ecy,Ecz,ovdens,nbins,fMhires,Ekin,Epot,SurfP,Phi0,cNFW,numProgenitors,ProgenitorsID,redshift,snapshot
37000000000001,0,1,1142860000000.0,1800,495353.17529332,512741.28935554,497973.42744741,72.95,-259.04,-1.39,252.53,46.58,229.21005,3.69238,20.04568,489.88,540.355991,486.37,0.027484,0.026069,0.09141,0.6798,-0.7276,0.863006,0.596773,0.708203,0.698925,-0.099758,-0.353059,0.472966,0.80725,0.611389,-0.536477,0.581718,197.69,16,1.0,1.35177e+17,-2.10231e+17,-3.57222e+16,909063.0,13.0353,2,"[36000000000001, 36000000000063]",6.501,37
37000000000002,0,1,496815000000.0,906,503402.58899857,483152.01787388,508897.22739949,-160.33,172.89,-219.17,191.65,168.32,46.76597,14.49384,52.07829,292.79,408.969679,308.62,0.065322,0.039704,-0.4599,0.3359,-0.822,0.553711,0.405452,0.833682,-0.184321,-0.520576,0.052746,0.964923,-0.25718,0.54972,0.186948,0.814161,196.62,14,1.0,2.36601e+16,-3.13347e+16,-1.66582e+16,191557.0,3.16067,1,[36000000000002],6.501,37
37000000000003,0,3,588526000000.0,818,495232.12760687,512279.93919299,497803.48459115,210.27,-86.3,130.42,201.75,152.09,85.89621,4.79214,30.58372,319.51,435.736612,362.2,0.062886,0.048351,0.3251,-0.1635,-0.9314,0.780248,0.614941,0.525006,0.760773,0.381568,0.711134,-0.638429,0.294443,-0.467609,-0.116762,0.87619,199.64,14,1.0,3.86039e+16,-5.49737e+16,-1.87169e+16,437442.0,4.30453,1,[36000000000003],6.501,37
37000000000004,0,0,460453000000.0,783,506223.12789378,491290.35226677,518753.87456106,-151.84,157.14,-478.92,186.01,62.74,3.25212,1.54796,8.13461,349.47,399.637328,362.28,0.014475,0.016527,0.4388,0.6367,0.6341,0.708955,0.572426,0.704222,-0.648284,0.28948,0.161311,0.543166,0.823984,0.691411,0.533572,-0.487085,199.3,14,1.0,3.02169e+16,-5.41835e+16,-4118240000000000.0,682463.0,11.2236,1,[36000000000004],6.501,37
37000000000005,0,0,393566000000.0,774,512715.36770989,508893.13220978,504790.49191755,-295.52,-258.95,-104.86,176.59,27.24,7.45707,4.90921,9.16526,387.85,379.199827,335.18,0.016316,0.019144,-0.1806,0.6687,-0.7213,0.709823,0.498505,-0.243224,0.604953,0.758204,-0.838768,0.261404,-0.477636,0.487145,0.75213,-0.443835,199.09,14,1.0,2.21082e+16,-4.15866e+16,-4250140000000000.0,488203.0,20.4692,1,[36000000000006],6.501,37
37000000000006,0,0,420428000000.0,762,501519.7243446,485465.58618546,481878.75900513,17.59,-44.77,163.9,180.59,120.83,14.61893,5.06918,5.6219,301.09,387.562831,315.43,0.03098,0.035173,0.7,0.714,-0.01116,0.752456,0.606576,-0.504182,0.234331,0.831198,0.746837,0.601592,0.28341,-0.43363,0.76366,-0.478319,198.86,14,1.0,2.09159e+16,-4.12661e+16,-3865440000000000.0,504867.0,6.25871,1,[36000000000005],6.501,37
37000000000007,0,0,434933000000.0,720,508143.33382775,499331.36035414,517605.80609826,-231.79,-183.89,-333.47,182.99,60.6,20.92718,2.48697,15.98498,337.76,391.604194,330.09,0.01652,0.01876,0.416,-0.7397,-0.5289,0.656954,0.507111,0.716956,0.547884,0.431042,-0.015936,-0.605277,0.795855,-0.696936,0.577463,0.425226,197.75,14,1.0,2.36949e+16,-4.51988e+16,-6362920000000000.0,547910.0,10.5745,2,"[36000000000008, 36000000001762]",6.501,37
37000000000008,0,0,412564000000.0,675,502959.52843948,483277.17751684,509253.14216547,91.28,165.46,-299.3,180.08,25.2,111.21144,4.32604,8.67936,342.22,384.468798,316.21,0.023868,0.0246,-0.2366,0.3617,0.9018,0.772159,0.648053,0.747328,-0.370975,-0.551252,0.220164,0.921015,-0.321339,0.62692,0.118779,0.769976,196.82,14,1.0,2.06261e+16,-3.68221e+16,-5851400000000000.0,422954.0,12.0929,1,[36000000000007],6.501,37
37000000000009,0,3,435054000000.0,628,499475.51921975,502925.35951669,497074.66385347,-76.93,-78.64,140.04,182.62,106.97,111.85627,4.40861,20.46463,309.94,392.054983,334.99,0.048613,0.043768,0.3203,0.2525,-0.9131,0.736793,0.583677,0.861163,-0.503293,0.071378,-0.197439,-0.201776,0.959325,0.468419,0.840228,0.273132,199.01,13,1.0,2.44103e+16,-3.79617e+16,-6593340000000000.0,363201.0,6.91682,1,[36000000000009],6.501,37
37000000000010,0,1,425610000000.0,627,496963.01055305,514195.62714941,500734.54572874,23.79,-205.82,-118.28,182.02,94.69,25.25308,6.94112,11.65716,314.28,388.409848,334.72,0.044008,0.042853,0.3926,-0.9174,-0.06558,0.566699,0.488169,0.465741,0.114131,0.87753,0.868136,0.133299,-0.478092,-0.17154,0.984482,-0.036999,196.61,13,1.0,2.38428e+16,-3.9063e+16,-5358190000000000.0,395929.0,7.82713,1,[36000000000010],6.501,37
37000000000011,0,0,378093000000.0,561,494773.58821963,507164.42456011,501431.91071807,97.34,-264.92,-89.62,175.52,106.99,37.94938,3.1913,12.5028,302.2,372.804436,316.09,0.024452,0.024223,-0.1584,0.8791,-0.4495,0.675482,0.577043,0.495203,-0.421223,0.759832,0.813255,0.532399,-0.234877,0.305598,-0.734249,-0.606207,194.79,13,1.0,1.88884e+16,-3.17808e+16,-3915500000000000.0,367679.0,7.8995,1,[36000000000011],6.501,37
37000000000012,37000000000002,0,181386000000.0,542,503280.80403577,483183.11363269,508972.40145191,-69.27,198.3,-286.56,72.66,29.69,25.73955,4.20522,3.27539,330.61,402.758515,298.69,0.05463,0.063758,-0.7805,-0.01708,-0.6249,0.883753,0.561465,0.692526,-0.3661,-0.621593,0.222988,0.928095,-0.298188,0.686064,0.067895,0.724366,1317.33,13,1.0,8091140000000000.0,-1.80396e+16,-4109390000000000.0,437263.0,8.55761,0,[-1],6.501,37
