ID,hostHalo,numSubStruct,Mvir,npart,Xc,Yc,Zc,VXc,VYc,VZc,Rvir,Rmax,r2,mbp_offset,com_offset,Vmax,v_esc,sigV,lambda,lambdaE,Lx,Ly,Lz,b,c,Eax,Eay,Eaz,Ebx,Eby,Ebz,Ecx,Ecy,Ecz,ovdens,nbins,fMhires,Ekin,Epot,SurfP,Phi0,cNFW,numProgenitors,ProgenitorsID,redshift,snapshot
46000000000001,0,0,2943810000000.0,5557,495481.45997766,512255.75274444,497943.14815117,133.75,-215.17,34.99,344.37,118.85,22.66533,2.41314,11.3527,565.35,671.660788,600.29,0.029389,0.029709,-0.9671,-0.1421,0.2109,0.806615,0.700309,0.269899,0.959117,0.085143,-0.051686,-0.073866,0.995928,0.961501,-0.2732,0.029637,199.93,19,1.0,5.3039e+17,-8.6964e+17,-1.26996e+17,1544370.0,9.47911,3,"[45000000000001, 45000000000048, 45000000001518]",5.135,46
46000000000002,0,2,1816530000000.0,3382,503151.15645979,483453.06718891,508660.87164843,-51.74,193.15,-315.22,293.2,90.32,5.17867,2.08245,27.72751,476.68,572.213307,525.42,0.059079,0.051668,0.4442,0.7927,-0.4175,0.80439,0.617374,-0.627457,0.272358,0.729465,0.221126,0.960588,-0.168447,0.746593,-0.05561,0.662953,199.88,18,1.0,2.50737e+17,-3.64293e+17,-5.99847e+16,1042170.0,9.06201,3,"[45000000000002, 45000000000047, 45000000003265]",5.135,46
46000000000003,0,2,1719270000000.0,2903,501879.34355603,482751.04444474,504643.30075516,-130.42,141.61,124.63,287.93,147.45,15.26392,0.15961,10.29674,466.18,561.324956,523.46,0.045454,0.038809,0.3021,-0.2132,0.9291,0.799356,0.691091,0.615663,0.61804,0.488862,-0.729534,0.681556,0.057109,-0.297891,-0.391801,0.87049,199.76,17,1.0,2.35551e+17,-3.34278e+17,-4.29862e+16,1463070.0,8.89935,3,"[45000000000003, 45000000003639, 45000000003985]",5.135,46
46000000000004,0,5,1457220000000.0,2348,496284.16868462,497500.86682281,505188.69600077,237.02,203.95,-49.01,273.04,237.44,233.70053,3.65207,19.05609,381.95,530.682338,445.77,0.028724,0.019798,-0.4094,0.632,0.658,0.394563,0.381156,0.934564,0.176986,0.308651,-0.262198,-0.243799,0.93371,-0.240502,0.95354,0.18144,198.55,17,1.0,1.44783e+17,-1.93523e+17,-8.84151e+16,729157.0,3.40094,1,[45000000000007],5.135,46
46000000000005,0,1,1297350000000.0,2331,504921.66779762,491671.69595874,513496.2367457,-116.13,140.37,-390.5,262.47,130.17,106.87289,3.04039,16.41142,409.09,510.93153,440.09,0.03132,0.033199,-0.7246,-0.6849,-0.0769,0.910231,0.725988,-0.280351,0.02852,0.959474,0.950078,0.150852,0.273122,-0.136949,0.988145,-0.069388,198.99,17,1.0,1.25632e+17,-2.20686e+17,-3.10135e+16,1047080.0,7.42644,1,[45000000000004],5.135,46
46000000000006,0,1,1276530000000.0,2187,495575.8715498,503997.94044166,505067.80106446,165.61,-199.8,-321.66,260.73,210.08,166.2103,0.62514,30.67686,375.49,508.358901,412.99,0.042483,0.040085,0.779,0.6095,0.147,0.573127,0.525284,-0.65744,0.729993,0.186767,0.749052,0.606246,0.267184,-0.081816,-0.315556,0.945373,199.76,17,1.0,1.08861e+17,-1.82267e+17,-4.30666e+16,940899.0,4.4172,1,[45000000000006],5.135,46
46000000000007,0,1,1144320000000.0,2115,497021.92117469,513864.64244187,500544.2567546,17.13,-242.1,-206.06,251.46,165.08,6.67297,0.93616,17.82606,379.96,490.036122,412.63,0.034508,0.037721,0.4079,-0.8081,-0.4251,0.711323,0.653256,0.509919,-0.060656,0.858081,0.857871,-0.037855,-0.512469,0.063567,0.997441,0.032732,199.61,17,1.0,9.74194e+16,-1.79503e+17,-2.44849e+16,971417.0,6.18633,1,[45000000000005],5.135,46
46000000000008,0,3,1190720000000.0,2085,482609.55503382,497800.51931282,496328.23302702,132.94,83.69,-62.33,255.25,153.93,83.5628,1.45736,12.79319,375.44,496.152525,402.99,0.019966,0.020187,0.8384,-0.4038,-0.366,0.850657,0.585777,0.887048,-0.263262,0.37926,0.355024,0.914116,-0.19583,-0.295133,0.308357,0.90433,198.6,17,1.0,9.66883e+16,-1.71597e+17,-3.68256e+16,815622.0,5.29318,1,[45000000000008],5.135,46
46000000000009,0,3,997616000000.0,1817,499362.96715389,502834.83255513,497306.70188047,-83.04,-40.46,164.05,240.4,172.69,11.18385,2.52346,1.24796,356.18,467.951457,374.04,0.053685,0.058441,0.641,0.4818,-0.5975,0.655759,0.582654,-0.567079,0.806781,-0.16591,-0.185114,0.071441,0.980117,0.802592,0.586516,0.108833,199.15,16,1.0,6.97871e+16,-1.34506e+17,-1.70663e+16,741506.0,5.50584,1,[45000000000009],5.135,46
46000000000010,0,0,731674000000.0,1703,507810.73350282,499058.09476262,517119.31434416,-250.36,-208.8,-370.45,216.82,37.79,7.5634,2.14408,3.11599,413.2,421.988652,367.89,0.015208,0.0191,0.515,-0.5683,-0.6418,0.692634,0.572568,0.576206,0.217546,0.78782,0.413873,0.753532,-0.510782,-0.704766,0.620373,0.344154,199.1,16,1.0,4.95123e+16,-1.0089e+17,-9091910000000000.0,851990.0,17.5092,1,[45000000000011],5.135,46
46000000000011,0,0,1022730000000.0,1694,492859.66995495,498577.71571945,506244.26089081,297.53,55.06,-444.21,242.16,95.4,58.35667,2.79514,16.00544,432.02,472.081214,486.34,0.024847,0.023271,-0.8754,0.4523,-0.1709,0.74999,0.660518,0.924121,0.121716,-0.362196,-0.334254,0.716793,-0.61195,0.185135,0.686581,0.703087,199.75,16,1.0,1.2095e+17,-1.7093e+17,-1.5084e+16,799194.0,13.533,2,"[45000000000012, 45000000002065]",5.135,46
46000000000012,0,0,809448000000.0,1655,506002.65521105,491528.32936011,518034.42354694,-193.35,189.11,-532.65,224.1,60.35,194.11536,2.68384,6.58031,382.52,437.496806,401.56,0.003741,0.003415,-0.02479,0.7115,0.7022,0.681232,0.56611,0.850984,-0.474333,0.225465,-0.354327,-0.201649,0.913121,0.387658,0.85694,0.339669,199.49,16,1.0,6.52634e+16,-9.74169e+16,-1.30498e+16,653482.0,11.3184,1,[45000000000010],5.135,46
46000000000013,0,2,910701000000.0,1648,504036.48129216,493144.6319377,518568.97716169,85.14,32.16,-593.19,232.96,129.85,3.0067,2.39111,11.12555,364.95,454.191346,392.17,0.036868,0.040966,-0.7129,0.4676,0.5226,0.737144,0.582929,0.258324,0.016612,0.965916,0.924852,-0.293156,-0.2423,0.279139,0.95592,-0.091093,199.79,16,1.0,7.0033e+16,-1.28022e+17,-1.09731e+16,797256.0,7.54956,1,[45000000000013],5.135,46
