ID,hostHalo,numSubStruct,Mvir,npart,Xc,Yc,Zc,VXc,VYc,VZc,Rvir,Rmax,r2,mbp_offset,com_offset,Vmax,v_esc,sigV,lambda,lambdaE,Lx,Ly,Lz,b,c,Eax,Eay,Eaz,Ebx,Eby,Ebz,Ecx,Ecy,Ecz,ovdens,nbins,fMhires,Ekin,Epot,SurfP,Phi0,cNFW,numProgenitors,ProgenitorsID,redshift,snapshot
26000000000001,0,1,176517000000.0,257,513113.80974948,509301.00120604,504960.46617627,-240.71,-272.99,-85.06,135.46,54.1,27.05234,4.59709,14.23685,273.48,326.672621,257.73,0.026559,0.027698,-0.5305,0.116,-0.8397,0.600613,0.529376,-0.340249,0.62574,0.701912,0.940076,0.208835,0.269526,-0.022069,-0.751557,0.659299,198.38,11,1.0,5862510000000000.0,-1.09841e+16,-1858960000000000.0,277540.0,9.24184,1,[25000000000001],8.521,26
26000000000002,0,0,151659000000.0,204,503398.47058058,482866.42506719,509356.42048717,-61.8,199.81,-237.71,131.73,82.95,81.55602,5.22779,11.00816,243.82,307.048271,236.41,0.01834,0.018722,-0.5439,-0.7372,-0.4008,0.839223,0.693877,0.912076,-0.005555,-0.409983,-0.152303,0.923777,-0.35134,0.380684,0.38289,0.841709,185.31,10,1.0,4238050000000000.0,-7963120000000000.0,-838642000000000.0,255005.0,7.08769,1,[25000000000002],8.521,26
26000000000003,0,0,154611000000.0,192,501456.49909973,485522.11577242,481676.44847523,40.47,-44.58,141.05,129.46,91.32,41.13264,4.10537,17.03387,243.61,312.731028,240.58,0.021708,0.018485,0.3458,0.8329,0.4321,0.64002,0.563917,0.713832,-0.156169,-0.682683,0.190803,0.981311,-0.024973,0.673824,-0.112432,0.730288,199.04,10,1.0,4474230000000000.0,-7215290000000000.0,-1625220000000000.0,197717.0,6.35869,1,[25000000000004],8.521,26
26000000000004,0,0,146200000000.0,187,497907.07744401,517004.42001737,497222.40711081,-70.43,-271.68,67.21,131.59,58.72,72.68406,5.76049,7.1577,241.43,301.638435,230.2,0.029424,0.030004,-0.4383,-0.7067,0.5554,0.751728,0.590422,0.809893,0.368493,0.456384,-0.538833,0.159902,0.827098,-0.231803,0.915775,-0.328059,179.24,10,1.0,3873870000000000.0,-7331880000000000.0,-1129800000000000.0,219285.0,7.39585,1,[25000000000003],8.521,26
26000000000005,0,0,138261000000.0,184,502841.76781064,483019.24836068,509719.50803484,76.6,159.56,-287.14,124.81,47.61,89.23216,11.74797,17.04044,233.79,301.19713,228.5,0.04092,0.036349,0.4284,-0.1122,-0.8966,0.751635,0.639512,0.746597,-0.231821,-0.62358,0.034255,0.949477,-0.311962,0.664394,0.211549,0.716817,198.66,10,1.0,3609430000000000.0,-6083770000000000.0,-1451010000000000.0,214706.0,6.22662,2,"[25000000000005, 25000000000044]",8.521,26
26000000000006,0,0,144782000000.0,180,495317.12245058,512996.81707665,497754.95021432,-20.72,-208.29,202.05,127.16,53.48,51.2282,13.36108,5.1166,235.01,305.357375,232.24,0.076402,0.063809,-0.2948,-0.0792,0.9523,0.710117,0.569677,0.538735,0.663578,0.519065,-0.565,-0.172447,0.806869,0.624932,-0.72796,0.282018,196.71,10,1.0,3904500000000000.0,-6258650000000000.0,-1972400000000000.0,133107.0,5.91175,1,[25000000000007],8.521,26
26000000000007,0,0,131382000000.0,167,478759.5243681,497905.34377098,491916.09876496,70.21,-1.57,150.5,124.64,61.82,100.5152,10.7063,14.99419,228.17,293.809747,222.71,0.024987,0.024221,0.1638,0.3125,0.9357,0.713083,0.601004,-0.173701,0.702256,0.690409,0.49812,-0.54212,0.676744,0.849532,0.461458,-0.255641,189.55,10,1.0,3258220000000000.0,-5922450000000000.0,-1158410000000000.0,195867.0,6.24528,1,[25000000000006],8.521,26
26000000000008,0,0,113405000000.0,139,506428.00551874,491085.53374255,519467.92116872,-124.95,134.34,-441.85,117.33,39.96,29.42212,6.61352,15.45882,230.32,281.342101,235.62,0.023347,0.020892,-0.5634,-0.592,0.5764,0.787724,0.566791,0.611796,-0.690278,0.386292,-0.653687,-0.166207,0.738288,0.44542,0.704196,0.55291,196.13,9,1.0,3147900000000000.0,-4944770000000000.0,-880718000000000.0,162829.0,8.30019,1,[25000000000009],8.521,26
26000000000009,0,0,106823000000.0,133,490991.44538244,505920.64062754,484225.85725784,29.59,-16.1,313.48,115.36,55.86,49.34784,9.85442,10.92269,237.17,275.381396,234.12,0.012235,0.011713,-0.3234,-0.946,0.01977,0.72248,0.584891,0.832084,-0.022301,0.554201,-0.237703,0.888443,0.392641,-0.501133,-0.458445,0.733958,194.39,9,1.0,2927540000000000.0,-4783570000000000.0,-290373000000000.0,170355.0,10.5073,1,[25000000000008],8.521,26
26000000000010,0,0,99296000000.0,123,495369.51241039,513334.73693757,498011.00009964,50.03,-295.79,4.44,113.12,51.99,85.27916,5.58642,8.13673,214.49,268.113521,214.87,0.100383,0.089701,0.1608,0.4095,0.898,0.827575,0.643101,0.704546,0.687781,-0.174846,0.504552,-0.658734,-0.558119,0.499041,-0.305002,0.81113,191.62,9,1.0,2292190000000000.0,-3717100000000000.0,-926846000000000.0,138958.0,7.37719,1,[25000000000010],8.521,26
