ID,hostHalo,numSubStruct,Mvir,npart,Xc,Yc,Zc,VXc,VYc,VZc,Rvir,Rmax,r2,mbp_offset,com_offset,Vmax,v_esc,sigV,lambda,lambdaE,Lx,Ly,Lz,b,c,Eax,Eay,Eaz,Ebx,Eby,Ebz,Ecx,Ecy,Ecz,ovdens,nbins,fMhires,Ekin,Epot,SurfP,Phi0,cNFW,numProgenitors,ProgenitorsID,redshift,snapshot
33000000000001,0,1,603515000000.0,850,495288.55850937,512778.46043263,497921.05478978,67.04,-142.34,63.28,203.52,137.08,46.0654,4.45278,23.05909,347.5,457.27143,392.96,0.041234,0.030303,0.7252,0.296,0.6217,0.733125,0.577421,0.357374,0.924752,0.130832,-0.412433,0.030574,0.910475,0.837964,-0.379339,0.392325,199.69,14,1.0,4.65966e+16,-6.36359e+16,-1.89268e+16,398625.0,5.44838,1,[32000000000001],7.198,33
33000000000002,0,1,300878000000.0,537,512882.38632215,509025.24435675,504829.04678815,-284.15,-255.14,-91.14,161.43,37.64,113.70487,4.61682,16.70953,318.89,362.520794,283.04,0.015405,0.016757,0.01539,0.6302,-0.7763,0.669261,0.48319,-0.153814,0.571433,0.806105,-0.805259,0.400288,-0.437409,0.572625,0.716403,-0.398582,199.48,13,1.0,1.20519e+16,-2.37481e+16,-4371570000000000.0,384584.0,11.5094,1,[32000000000002],7.198,33
33000000000003,0,0,343812000000.0,502,501516.27063751,485495.33089002,481789.94019826,16.14,-44.84,159.92,169.8,37.57,15.33906,4.55004,10.33252,324.43,377.85478,319.72,0.025152,0.025303,0.4241,0.8921,0.1559,0.644284,0.526403,-0.680968,0.129622,0.720751,0.68884,0.447438,0.570349,-0.248562,0.884871,-0.39398,195.88,13,1.0,1.7572e+16,-2.99919e+16,-4777240000000000.0,394992.0,10.3663,1,[32000000000003],7.198,33
33000000000004,0,0,282405000000.0,466,503343.80539981,483052.36155337,509121.43100392,-80.13,214.26,-257.9,163.16,109.13,72.48926,7.18373,10.51751,272.55,349.352374,270.51,0.023953,0.025795,-0.2204,-0.07363,-0.9726,0.863563,0.640727,0.896151,0.071574,-0.43794,-0.176992,0.962659,-0.204845,0.406925,0.261084,0.875356,181.35,13,1.0,1.03327e+16,-2.03261e+16,-2505610000000000.0,304260.0,6.41615,1,[32000000000005],7.198,33
33000000000005,0,0,293040000000.0,451,502917.3243193,483172.59071786,509422.78497013,67.22,167.91,-285.37,161.83,78.34,7.08929,2.76019,3.2875,295.2,357.32835,294.29,0.044347,0.04684,0.8051,0.4938,0.3284,0.752951,0.621268,0.78224,-0.237263,-0.576027,0.168987,0.970781,-0.170378,0.59962,0.035935,0.799478,192.86,12,1.0,1.26893e+16,-2.31246e+16,-2495730000000000.0,360684.0,8.67774,1,[32000000000006],7.198,33
33000000000006,0,0,310288000000.0,425,508255.84851778,499419.10917942,517785.72339278,-220.31,-166.43,-315.23,163.16,74.93,10.60062,4.41882,6.2063,322.56,366.195145,329.81,0.02179,0.021811,0.221,-0.9273,0.302,0.636574,0.463661,0.734394,0.589681,0.336069,0.142207,-0.617843,0.773335,-0.663659,0.520142,0.537597,199.27,12,1.0,1.68757e+16,-2.7298e+16,-3788750000000000.0,356689.0,11.5766,1,[32000000000007],7.198,33
33000000000007,0,0,302585000000.0,424,506301.07063514,491213.54520321,519032.47604003,-135.31,140.23,-460.33,161.72,36.01,122.2668,5.02139,12.80554,316.41,363.228474,308.39,0.013704,0.014264,-0.04336,0.6267,0.778,0.73659,0.631343,-0.658462,0.554729,-0.508629,0.107681,0.738303,0.665818,0.744871,0.383646,-0.545878,199.56,12,1.0,1.43883e+16,-2.52008e+16,-3474210000000000.0,406266.0,11.0401,1,[32000000000008],7.198,33
33000000000008,0,1,316635000000.0,412,495094.62548627,512398.69660801,497711.80086666,207.37,-131.13,127.59,164.64,126.07,120.785,6.00824,23.22732,266.13,372.381521,309.81,0.087494,0.056516,-0.3798,-0.1457,-0.9135,0.707452,0.507414,0.267282,0.951941,0.149558,0.422579,-0.255277,0.869633,0.866018,-0.169237,-0.470501,197.89,12,1.0,1.51955e+16,-1.96745e+16,-8500280000000000.0,267260.0,3.57181,0,[-1],7.198,33
33000000000009,33000000000001,0,266395000000.0,397,495391.87178016,512996.87900714,497995.80127001,9.77,-379.57,-31.42,126.06,125.0,81.61004,7.22584,10.5151,273.87,386.949135,299.97,0.065188,0.05246,-0.5317,0.7909,-0.3029,0.825239,0.699954,0.876638,0.472932,-0.08855,-0.427951,0.85051,0.305762,0.219918,-0.230148,0.947981,370.91,12,1.0,1.19856e+16,-1.84124e+16,-6193640000000000.0,267181.0,2.65777,1,[32000000000004],7.198,33
33000000000010,0,0,250869000000.0,326,494731.79475619,507301.18728601,501486.40343776,88.29,-250.74,-69.27,152.4,81.5,47.35622,7.21282,11.76576,265.33,340.696072,265.61,0.015315,0.014875,0.02912,0.6442,-0.7643,0.763004,0.555321,-0.453949,0.615402,-0.644368,0.721641,0.678118,0.13925,0.522652,-0.40179,-0.75193,197.69,12,1.0,8849220000000000.0,-1.57163e+16,-3512150000000000.0,248537.0,6.35049,2,"[32000000000011, 32000000000464]",7.198,33
