ID,hostHalo,numSubStruct,Mvir,npart,Xc,Yc,Zc,VXc,VYc,VZc,Rvir,Rmax,r2,mbp_offset,com_offset,Vmax,v_esc,sigV,lambda,lambdaE,Lx,Ly,Lz,b,c,Eax,Eay,Eaz,Ebx,Eby,Ebz,Ecx,Ecy,Ecz,ovdens,nbins,fMhires,Ekin,Epot,SurfP,Phi0,cNFW,numProgenitors,ProgenitorsID,redshift,snapshot
20000000000001,0,0,120844000000.0,154,513295.65307368,509470.20364844,505009.60712847,-244.62,-241.25,-70.77,119.23,69.73,57.63066,3.93223,7.40688,248.17,307.587732,237.32,0.015767,0.015965,-0.7697,-0.5941,0.2338,0.626435,0.597362,-0.129782,0.424829,0.895922,-0.093849,0.894245,-0.437629,0.987091,0.140878,0.076187,199.33,10,1.0,3402910000000000.0,-6333190000000000.0,-736170000000000.0,205788.0,7.71147,0,[-1],9.853,20
20000000000002,0,0,84802200000.0,101,497953.68380017,517200.13883379,497169.79397668,-60.51,-251.34,54.23,106.3,35.61,33.3656,10.83273,2.89643,244.39,272.891712,227.54,0.024659,0.023817,0.03609,-0.959,0.2812,0.612835,0.512404,0.703155,0.198441,0.682785,-0.570858,-0.414937,0.708483,-0.423904,0.887946,0.178483,197.4,8,1.0,2195240000000000.0,-3667970000000000.0,-425627000000000.0,128632.0,12.4011,0,[-1],9.853,20
20000000000003,0,0,82500200000.0,100,503441.36357307,482721.70939229,509527.16578137,-70.23,181.26,-217.43,105.7,51.9,18.69811,7.17598,12.13627,225.28,269.923081,213.67,0.031638,0.029285,-0.06965,0.9546,-0.2896,0.89421,0.664869,0.720099,0.455737,-0.523222,0.291267,-0.882945,-0.3682,0.629779,-0.112743,0.768549,195.32,8,1.0,1883270000000000.0,-3170820000000000.0,-401870000000000.0,129997.0,9.10902,0,[-1],9.853,20
20000000000004,0,0,69660400000.0,85,478691.9687803,497925.66895485,491807.22122009,80.14,-12.22,135.38,100.72,56.03,7.47605,7.55107,5.7011,203.79,254.081184,193.97,0.027413,0.028473,0.8511,0.2224,0.4756,0.889438,0.558174,-0.17542,0.907914,0.380684,0.846418,-0.058398,0.529308,-0.502797,-0.415069,0.75823,190.58,8,1.0,1310430000000000.0,-2523380000000000.0,-91078300000000.0,127019.0,7.47793,0,[-1],9.853,20
20000000000005,0,0,66177000000.0,79,502805.53897222,482907.55748749,509884.71508026,59.43,134.46,-227.42,102.14,72.24,60.12809,7.11141,7.52557,191.35,245.919445,181.4,0.03333,0.032407,0.7383,0.4191,-0.5284,0.743562,0.650125,0.70179,-0.307128,-0.642777,-0.023777,0.89169,-0.452022,0.711987,0.332508,0.618477,173.6,8,1.0,1088800000000000.0,-2034730000000000.0,-227988000000000.0,129956.0,6.31766,0,[-1],9.853,20
20000000000006,0,0,62781200000.0,69,501399.04480714,485558.47314688,481574.04707028,52.57,-47.27,142.82,97.27,53.54,30.95745,7.66243,13.78877,184.77,245.454466,191.69,0.012437,0.010505,-0.7138,-0.3382,-0.6133,0.657109,0.615294,0.765585,0.075031,-0.638945,0.268024,0.865679,0.422804,0.584844,-0.494945,0.64264,190.71,7,1.0,1153420000000000.0,-1828060000000000.0,-540523000000000.0,120871.0,5.10441,0,[-1],9.853,20
20000000000007,0,0,38283100000.0,44,490975.26599379,505943.17387132,483982.17295899,11.59,-34.49,312.11,86.57,39.42,20.81677,5.97789,3.65836,182.77,203.168581,158.32,0.01956,0.022039,0.4223,0.355,0.834,0.83688,0.543247,0.387718,0.567848,0.726102,-0.299119,0.822597,-0.483592,0.871896,0.029694,-0.48879,164.94,6,1.0,479814000000000.0,-981349000000000.0,-41854700000000.0,81369.4,12.6331,0,[-1],9.853,20
20000000000008,0,0,35272300000.0,40,504879.48894501,507914.43347931,505421.28562927,-119.84,-264.05,-202.64,84.16,22.99,14.33273,2.24896,8.53028,169.25,197.797836,153.43,0.035273,0.038693,0.2683,0.5925,-0.7596,0.68226,0.47885,0.344829,0.303464,0.888258,0.883242,0.215453,-0.416489,-0.317767,0.928165,-0.193738,165.45,6,1.0,415156000000000.0,-830303000000000.0,-89263900000000.0,117897.0,10.2103,0,[-1],9.853,20
20000000000009,0,0,33206700000.0,40,486277.55045891,510332.29094285,485047.49972087,145.53,-143.56,264.36,85.91,28.5,21.62918,9.76578,9.68152,166.29,189.944924,143.03,0.021812,0.023871,-0.3403,0.3714,-0.8639,0.859804,0.467441,-0.049035,-0.011978,0.998725,-0.606868,0.794544,-0.020267,0.793289,0.607088,0.046229,146.4,6,1.0,339659000000000.0,-698393000000000.0,-46594100000000.0,66412.0,11.2781,0,[-1],9.853,20
20000000000010,0,0,34003200000.0,39,497530.31270071,491080.60381629,503195.50525058,22.47,81.73,48.43,82.33,31.08,26.92304,7.85329,8.81187,164.03,196.348369,153.44,0.015758,0.015486,-0.2917,-0.6372,-0.7134,0.719566,0.695321,0.099464,-0.506381,0.856554,-0.802018,0.468719,0.37023,0.58896,0.723796,0.359506,170.35,6,1.0,400262000000000.0,-716797000000000.0,-60142800000000.0,67428.9,9.15006,0,[-1],9.853,20
20000000000011,0,0,31937500000.0,39,489699.23853874,510183.42077732,489256.20913506,54.43,-115.17,106.8,86.3,15.5,37.83429,8.98684,10.53508,160.53,185.863273,136.49,0.029381,0.032217,-0.5687,-0.8195,0.07016,0.672022,0.427273,0.627776,-0.347005,0.696767,0.625937,0.757152,-0.186881,-0.46271,0.553452,0.692525,138.92,6,1.0,297491000000000.0,-629112000000000.0,-91022900000000.0,66488.5,10.6386,0,[-1],9.853,20
20000000000012,0,0,34003200000.0,39,499352.33592987,503103.43503952,496931.1306874,40.87,-49.83,86.72,79.15,56.52,66.10428,8.37749,8.85139,150.72,200.247931,141.56,0.066909,0.061218,0.5965,-0.7902,0.1404,0.702951,0.497029,0.013261,-0.176293,0.984248,0.958106,-0.279411,-0.062956,0.286108,0.943849,0.165202,191.68,6,1.0,340682000000000.0,-626039000000000.0,-76465100000000.0,60105.9,5.09918,0,[-1],9.853,20
20000000000013,0,0,32970400000.0,39,499782.90696939,521619.9417909,499876.87667211,-65.04,-333.86,21.62,77.94,38.9,21.39288,5.39604,5.3229,168.63,198.712466,151.29,0.011396,0.012112,0.2085,-0.6687,0.7137,0.764036,0.550029,0.532778,0.102323,0.840046,0.797039,0.272917,-0.538744,-0.284388,0.956581,0.063849,194.68,6,1.0,377328000000000.0,-744996000000000.0,-78998800000000.0,81050.5,9.83577,0,[-1],9.853,20
20000000000014,0,0,31701200000.0,38,488556.9413503,503641.34992872,472057.60649272,85.65,-144.08,306.72,85.54,42.13,41.30463,5.94385,6.5185,150.2,185.992228,123.62,0.022955,0.024943,-0.5023,0.8145,0.2904,0.580743,0.493783,0.048668,0.709202,-0.703323,-0.256774,0.689375,0.677369,0.965245,0.147629,0.215655,141.59,6,1.0,242245000000000.0,-565935000000000.0,-112235000000000.0,62817.0,7.74953,0,[-1],9.853,20
20000000000015,0,0,27657600000.0,34,501069.91052628,472902.96196938,502087.62645721,-81.28,133.9,60.37,78.47,12.09,31.29371,5.69722,5.35999,167.74,181.388163,136.36,0.029936,0.035816,-0.9631,-0.006528,-0.2691,0.598296,0.576653,0.169052,0.428256,0.887704,-0.312328,0.877526,-0.363867,0.934812,0.215742,-0.282104,160.04,5,1.0,257120000000000.0,-582759000000000.0,-70713400000000.0,79760.6,14.1038,0,[-1],9.853,20
