ID,hostHalo,numSubStruct,Mvir,npart,Xc,Yc,Zc,VXc,VYc,VZc,Rvir,Rmax,r2,mbp_offset,com_offset,Vmax,v_esc,sigV,lambda,lambdaE,Lx,Ly,Lz,b,c,Eax,Eay,Eaz,Ebx,Eby,Ebz,Ecx,Ecy,Ecz,ovdens,nbins,fMhires,Ekin,Epot,SurfP,Phi0,cNFW
15000000000001,0,0,73555400000.0,84,513435.17076401,509621.31080173,505052.65735445,-234.25,-234.2,-65.91,101.05,72.98,95.69166,8.86515,10.51836,211.54,275.714692,205.81,0.020374,0.018941,-0.5048,-0.1354,-0.8526,0.62412,0.54319,-0.002444,0.325225,0.945634,-0.860095,0.481714,-0.167896,0.510129,0.813745,-0.278547,199.42,8,1.0,1557880000000000.0,-2766040000000000.0,-622453000000000.0,185516.0,5.79833
15000000000002,0,0,42326800000.0,48,478674.05185333,497914.22486305,491737.35655271,42.74,7.92,127.12,84.39,61.19,57.93419,8.92745,7.66637,176.58,228.862734,170.48,0.036512,0.03386,0.6824,0.5588,0.4712,0.908802,0.478136,-0.552422,0.660112,-0.509001,0.123174,0.668572,0.733376,0.824414,0.342437,-0.450642,197.0,6,1.0,615067000000000.0,-1091730000000000.0,-292687000000000.0,90821.5,6.00502
15000000000003,0,0,37014000000.0,43,502781.363825,482848.17983707,510034.53632196,35.62,106.25,-222.6,81.02,49.01,46.02817,14.80822,6.0805,175.82,218.419715,155.41,0.032499,0.031157,-0.4459,0.2762,-0.8514,0.722543,0.63154,0.744791,0.104124,-0.659125,-0.202551,0.976424,-0.074628,0.635814,0.189089,0.748322,194.65,6,1.0,446967000000000.0,-852699000000000.0,-69674300000000.0,63943.8,7.62119
15000000000004,0,0,31937500000.0,39,503473.35899577,482628.99588136,509659.31836297,-55.85,142.89,-201.11,76.61,64.09,19.54168,10.93198,7.48704,154.99,208.65067,131.14,0.052577,0.050446,-0.6085,-0.6706,-0.4244,0.849026,0.56666,0.263514,0.838535,-0.476885,0.785507,-0.473478,-0.398494,0.559946,0.269588,0.783443,198.68,6,1.0,274621000000000.0,-594625000000000.0,-165697000000000.0,58337.7,4.62015
15000000000005,0,0,31228700000.0,36,498045.79753142,517355.95556406,497160.87144155,-134.68,-235.13,36.55,83.2,40.58,26.87391,13.99114,2.8656,175.51,197.987642,139.44,0.050479,0.053519,-0.1003,-0.9617,-0.2552,0.85023,0.510428,0.967361,-0.150361,0.203971,-0.19366,0.08045,0.977765,0.163427,0.985352,-0.048705,151.69,6,1.0,303608000000000.0,-647603000000000.0,-87701900000000.0,57374.8,11.8899
15000000000006,0,0,21636000000.0,26,488503.72007915,503725.54148946,471897.51799618,84.29,-141.47,275.37,68.11,39.26,28.49199,11.99986,3.22889,144.1,182.140517,114.22,0.029222,0.028812,-0.7948,0.5554,0.2445,0.849983,0.675277,-0.27638,-0.564553,0.777749,-0.408437,0.80155,0.436688,0.869939,0.19697,0.452117,191.57,5,1.0,141133000000000.0,-315567000000000.0,-62785600000000.0,46006.1,6.94592
15000000000007,0,0,20603100000.0,26,490949.20627999,505979.1821422,483794.58170949,32.18,-40.97,281.71,67.49,62.3,54.13275,11.73962,16.39438,129.13,178.544922,110.01,0.055482,0.044301,0.9005,0.3688,-0.2305,0.864225,0.438076,0.277946,0.102961,0.955063,0.054417,0.990955,-0.122667,0.959054,-0.086066,-0.269829,187.44,5,1.0,124664000000000.0,-229352000000000.0,-128082000000000.0,34796.2,3.6024
15000000000008,0,0,18625100000.0,22,494604.18975872,507709.69494529,501739.32313919,46.76,-184.29,-78.1,70.96,38.51,31.66938,10.55417,7.24554,137.15,165.560335,108.61,0.101974,0.10334,0.8888,-0.1294,-0.4397,0.562957,0.428866,0.4324,-0.281101,0.856745,0.880123,0.338109,-0.333264,-0.195993,0.898145,0.393602,145.81,4,1.0,109856000000000.0,-240929000000000.0,-27624300000000.0,39805.3,8.7919
15000000000009,0,0,18388900000.0,21,501125.82530294,472816.56627144,502033.64448888,-99.19,130.01,70.65,66.9,35.37,31.24394,17.29675,3.4628,135.12,169.426481,103.46,0.024105,0.024816,-0.2561,-0.82,-0.5118,0.773855,0.749726,-0.009602,0.497012,0.867691,0.959006,-0.241197,0.14877,0.283225,0.833549,-0.474321,171.8,4,1.0,98412100000000.0,-238277000000000.0,-17014300000000.0,35051.8,7.25483
15000000000010,0,0,18388900000.0,21,497936.26467387,517344.72513199,497115.17691612,5.33,-250.42,79.29,56.42,50.24,50.245,16.08692,5.61498,128.34,184.498368,117.67,0.11413,0.095272,-0.9445,0.04042,0.3261,0.539691,0.377908,0.50224,-0.298926,0.811417,-0.012465,-0.940755,-0.338859,0.864639,0.160074,-0.476211,286.47,4,1.0,127300000000000.0,-236347000000000.0,-108098000000000.0,43478.1,-1.0
15000000000011,0,0,17119700000.0,20,513295.008586,515100.96513308,505907.13666036,-172.45,-212.08,-3.62,66.68,12.86,12.01454,10.797,7.03072,156.35,163.744927,105.01,0.084668,0.097292,-0.6213,0.7744,0.12,0.589486,0.374767,0.816855,0.494273,0.297392,-0.45623,0.238096,0.857418,-0.352991,0.836065,-0.419992,161.53,4,1.0,94388400000000.0,-245913000000000.0,-32764700000000.0,50200.8,15.9483
15000000000012,0,0,16086900000.0,20,489082.31120843,499043.28240798,504798.7309786,252.87,21.7,-89.63,66.96,51.94,41.72896,16.61877,10.34992,120.09,158.391824,102.12,0.076615,0.067048,-0.7205,-0.008353,0.6934,0.463541,0.350208,0.941163,0.262862,0.212405,-0.317831,0.902088,0.291924,-0.114872,-0.342257,0.932558,149.86,4,1.0,83874700000000.0,-161149000000000.0,-29285700000000.0,29174.2,5.36332
15000000000013,0,0,17119700000.0,20,492079.93472616,505971.69746955,499371.1784482,214.96,-78.0,-5.24,68.68,33.41,28.96333,8.30333,7.41661,119.39,161.337714,108.23,0.050254,0.044804,-0.7807,-0.07618,-0.6203,0.425289,0.244204,0.225982,0.787279,-0.573693,0.882181,-0.41517,-0.22224,0.413145,0.455879,0.788343,147.79,4,1.0,100269000000000.0,-188823000000000.0,-55547200000000.0,39889.9,4.47988
15000000000014,0,0,17119700000.0,20,491921.30336395,498863.79562891,507401.91569695,169.65,-34.32,-254.77,67.69,42.27,42.26556,8.05962,5.30232,134.22,162.518622,103.48,0.066047,0.071829,0.8602,0.1423,0.4897,0.579345,0.436103,0.69958,-0.635291,0.327098,-0.048187,0.414779,0.908645,0.712928,0.651432,-0.259558,154.41,4,1.0,91659700000000.0,-225362000000000.0,-16279700000000.0,43044.1,8.66282
