ID,hostHalo,numSubStruct,Mvir,npart,Xc,Yc,Zc,VXc,VYc,VZc,Rvir,Rmax,r2,mbp_offset,com_offset,Vmax,v_esc,sigV,lambda,lambdaE,Lx,Ly,Lz,b,c,Eax,Eay,Eaz,Ebx,Eby,Ebz,Ecx,Ecy,Ecz,ovdens,nbins,fMhires,Ekin,Epot,SurfP,Phi0,cNFW
45000000000001,0,2,2739420000000.0,5143,495466.68529511,512291.39169057,497934.7328345,132.02,-213.44,37.88,336.31,82.55,19.95196,1.52415,12.3892,600.26,663.400575,638.08,0.031629,0.031092,-0.9771,-0.05176,0.2063,0.789008,0.686509,0.299718,0.944062,0.137535,-0.178239,-0.086214,0.980203,0.93723,-0.318298,0.142429,199.87,19,1.0,5.57679e+17,-8.48878e+17,-1.15143e+17,1625340.0,12.9383
45000000000002,0,2,1634880000000.0,3138,503162.60978133,483402.83173644,508682.86861631,-67.31,201.5,-297.63,284.09,181.72,112.55241,2.09544,34.03904,429.36,557.54822,470.85,0.061227,0.051846,0.3752,0.809,-0.4524,0.744222,0.570757,-0.522542,0.362529,0.771701,0.211174,0.93193,-0.294808,0.826048,-0.008914,0.56353,197.9,18,1.0,1.81224e+17,-2.72326e+17,-4.88505e+16,853126.0,5.93413
45000000000003,0,4,1549250000000.0,2603,501867.76966475,482698.34706397,504601.16447749,-119.74,144.64,133.51,278.2,178.64,269.98778,4.19202,48.22848,416.58,548.468015,461.44,0.050788,0.037938,0.1617,-0.203,0.9657,0.606529,0.517026,0.664672,0.513939,0.54229,-0.649847,0.755823,0.080194,-0.368661,-0.405708,0.836356,199.71,17,1.0,1.64935e+17,-2.29945e+17,-6.22099e+16,662283.0,5.42973
45000000000004,0,0,1195780000000.0,2072,504960.87354772,491635.55047091,513569.37992314,-124.09,134.99,-389.5,256.19,55.68,16.73228,3.07947,12.55306,462.48,502.122461,468.4,0.031862,0.03349,-0.7966,-0.6045,-0.002453,0.861216,0.729941,-0.262719,-0.088333,0.960821,0.959174,0.084158,0.270005,-0.104711,0.99253,0.062616,197.37,17,1.0,1.31178e+17,-2.14449e+17,-2.58985e+16,1019360.0,13.8829
45000000000005,0,0,1055960000000.0,1872,497024.21652257,513901.07618399,500584.01819548,10.07,-236.51,-205.05,245.96,147.39,45.67565,1.70355,18.094,373.79,481.5658,397.39,0.03218,0.034059,0.6002,-0.6366,-0.4843,0.65031,0.604651,0.473608,-0.087831,0.876345,0.659565,-0.624032,-0.418995,0.583669,0.776447,-0.237617,196.96,16,1.0,8.33781e+16,-1.51954e+17,-2.27469e+16,833828.0,6.22588
45000000000006,0,2,1089210000000.0,1817,495564.90856838,504007.26857528,505114.39485488,146.89,-178.67,-330.52,247.53,183.23,6.25865,4.93155,35.31859,356.8,487.877401,405.74,0.022738,0.021337,0.674,0.4197,0.608,0.618598,0.507306,-0.655264,0.743136,0.135564,0.755312,0.641818,0.132565,-0.011506,-0.189258,0.98186,199.33,16,1.0,8.96545e+16,-1.4665e+17,-4.41823e+16,733852.0,4.06725
45000000000007,0,3,1095310000000.0,1767,496263.90468067,497466.91173231,505173.65630244,199.67,197.76,-33.96,247.72,245.99,27.48799,1.98311,5.42307,345.56,495.048242,413.36,0.039432,0.028815,-0.3203,0.9198,0.2267,0.442582,0.404744,0.917796,0.146163,0.369169,-0.069146,0.974408,-0.213887,-0.390984,0.170778,0.904415,199.99,16,1.0,9.35765e+16,-1.28502e+17,-6.15982e+16,665523.0,-1.0
45000000000008,0,1,986065000000.0,1717,482592.67397225,497773.06430042,496353.6116605,139.33,103.64,-75.83,239.55,122.6,135.85615,4.71107,12.12698,386.79,471.53828,422.03,0.020412,0.021105,-0.1692,-0.8667,-0.4693,0.83423,0.67809,0.732505,-0.58948,0.340514,0.670323,0.711818,-0.209718,-0.11876,0.381874,0.916552,199.08,16,1.0,8.78131e+16,-1.46412e+17,-1.90247e+16,733178.0,8.38152
45000000000009,0,1,940658000000.0,1663,499377.58985804,502840.18272853,497283.99762133,-80.89,-43.41,161.51,236.78,73.76,54.44884,4.39557,4.1128,384.42,463.240891,383.68,0.052985,0.056592,0.6358,0.4619,-0.6184,0.644364,0.521685,-0.584882,0.77535,-0.238213,-0.177818,0.163973,0.970306,0.791387,0.609873,0.041967,196.66,16,1.0,6.92358e+16,-1.26803e+17,-2.06103e+16,726590.0,8.86652
45000000000010,0,0,772931000000.0,1650,506033.41683745,491496.68376361,518122.20151935,-182.72,188.11,-526.54,220.57,27.4,158.22357,3.69972,1.95008,430.17,435.07797,388.16,0.007875,0.008767,0.4965,0.7816,0.3776,0.690306,0.573949,0.847299,-0.453247,0.276861,-0.27299,0.075498,0.95905,0.455589,0.888182,0.059763,199.92,16,1.0,5.82291e+16,-1.0357e+17,-1.07622e+16,790317.0,18.139
45000000000011,0,0,717934000000.0,1648,507850.16670502,499092.28986973,517173.5754116,-247.62,-204.29,-363.96,216.37,27.2,7.14787,3.80062,5.38609,447.19,423.359681,368.97,0.013753,0.017685,0.3702,-0.6916,-0.6201,0.673838,0.551436,0.559311,0.20556,0.803067,0.430722,0.755662,-0.49341,-0.708273,0.621868,0.334111,196.71,16,1.0,4.88706e+16,-1.02069e+17,-1.04838e+16,904351.0,22.883
45000000000012,0,2,913618000000.0,1483,492812.30486102,498558.26353585,506345.6447772,286.62,59.5,-444.52,233.33,118.37,81.73112,5.47358,37.8175,383.22,460.398966,430.29,0.036212,0.027196,-0.9396,0.3039,-0.1574,0.869056,0.572544,-0.124097,-0.59854,0.791422,0.986822,-0.157909,0.035312,0.103837,0.785375,0.610249,199.62,16,1.0,8.45772e+16,-1.11826e+17,-1.63518e+16,452363.0,9.04037
45000000000013,0,0,857082000000.0,1476,504026.72853567,493136.49504923,518678.30602046,74.18,34.35,-586.71,228.48,47.69,197.50236,2.90367,9.63593,403.81,450.14484,392.86,0.039751,0.043037,-0.6408,0.563,0.5218,0.655966,0.570585,0.099839,-0.052949,0.993594,0.824319,-0.554855,-0.112398,0.557252,0.83026,-0.011749,199.43,16,1.0,6.6142e+16,-1.17033e+17,-1.7672e+16,724740.0,12.4876
45000000000014,0,0,638723000000.0,1419,501543.08730672,485427.45488471,482103.39370216,22.24,-44.2,181.49,207.89,99.31,16.09913,1.56486,12.46551,325.86,407.385224,335.1,0.006649,0.007994,0.269,0.919,0.2883,0.768683,0.692498,-0.4201,0.152329,0.894602,0.425874,0.903606,0.046126,-0.801341,0.400365,-0.444477,197.3,16,1.0,3.58608e+16,-7.41667e+16,-9821730000000000.0,707769.0,7.37048
45000000000015,0,0,756728000000.0,1397,494910.65979004,506833.63080025,501321.21264935,119.5,-268.87,-126.04,220.02,58.46,95.02825,1.38831,12.98364,354.06,431.022647,348.24,0.014762,0.015771,-0.4612,0.845,0.2707,0.76296,0.608653,0.45672,-0.515711,0.724879,0.861318,0.460206,-0.215274,0.222574,-0.722671,-0.654376,197.17,16,1.0,4.5884e+16,-8.60019e+16,-1.49503e+16,641767.0,8.44047
45000000000016,0,1,815677000000.0,1340,503518.17770438,487981.37383931,484875.78400157,-253.96,-48.07,144.61,224.83,118.57,27.03938,1.88576,7.93638,369.24,442.690326,409.47,0.021077,0.021743,0.2574,0.08301,-0.9627,0.78732,0.783886,0.972843,0.228084,-0.039419,0.047622,-0.03057,0.998398,-0.226514,0.973161,0.040602,199.2,15,1.0,6.83811e+16,-1.10909e+17,-1.21937e+16,684756.0,9.0829
45000000000017,0,0,533057000000.0,1327,512323.52688772,508553.07718483,504640.18728208,-325.87,-292.44,-121.99,195.11,34.46,5.35171,2.3435,8.56151,382.08,384.159814,321.26,0.011905,0.01561,0.9656,0.2472,-0.08012,0.651563,0.54888,-0.027289,0.537789,0.842638,-0.721757,0.57261,-0.388825,0.691609,0.61879,-0.372527,199.18,15,1.0,2.75077e+16,-6.13227e+16,-7941520000000000.0,653820.0,18.5307
45000000000018,0,1,791407000000.0,1302,505214.14450237,491495.00983102,512665.76732908,-299.53,219.92,-182.72,222.42,55.34,19.71537,5.3722,28.4333,369.41,438.406538,383.72,0.073126,0.073185,0.8518,-0.266,0.4513,0.917143,0.695608,-0.473782,0.075634,0.877388,0.17456,0.984602,0.009385,0.863168,-0.157603,0.479689,199.61,15,1.0,5.82625e+16,-9.63509e+16,-1.69993e+16,595924.0,9.52314
45000000000019,0,1,788361000000.0,1257,523690.25784234,492775.19745131,505733.17023615,-205.8,56.0,-263.25,222.24,93.82,25.59951,3.10276,8.74185,377.72,437.742397,408.3,0.030643,0.031888,0.5809,0.2863,-0.762,0.902012,0.590858,-0.480631,0.414677,0.772682,0.812529,0.542006,0.214538,-0.329835,0.730939,-0.597442,199.34,15,1.0,6.57148e+16,-1.06614e+17,-9457570000000000.0,665173.0,10.5954
