ID,hostHalo,numSubStruct,Mvir,npart,Xc,Yc,Zc,VXc,VYc,VZc,Rvir,Rmax,r2,mbp_offset,com_offset,Vmax,v_esc,sigV,lambda,lambdaE,Lx,Ly,Lz,b,c,Eax,Eay,Eaz,Ebx,Eby,Ebz,Ecx,Ecy,Ecz,ovdens,nbins,fMhires,Ekin,Epot,SurfP,Phi0,cNFW
38000000000001,0,1,1235810000000.0,1999,495371.83893354,512707.60987934,497963.60260562,71.46,-272.62,-6.87,258.2,75.36,154.74759,0.74427,11.84752,468.46,549.240969,473.44,0.025002,0.023931,-0.0236,0.742,-0.67,0.938993,0.637061,0.666434,0.731042,0.146435,-0.534199,0.33119,0.777782,-0.520093,0.596566,-0.611238,199.91,16,1.0,1.38501e+17,-2.23885e+17,-3.85308e+16,881268.0,10.0634
38000000000002,0,1,609143000000.0,1070,503347.90945053,483175.81169745,508885.05472856,-140.37,186.49,-231.9,204.05,126.54,151.97972,8.75017,30.97969,331.66,433.996055,354.08,0.052115,0.036763,-0.3322,0.4204,-0.8443,0.744924,0.532765,0.770707,-0.410773,-0.487111,0.257961,0.900163,-0.350946,0.582638,0.144821,0.799725,199.67,15,1.0,3.81843e+16,-5.24431e+16,-1.40658e+16,269702.0,5.67074
38000000000003,0,2,647522000000.0,934,495253.02331498,512256.62992356,497818.04072096,215.69,-72.59,129.66,208.59,141.73,92.35099,7.05715,22.84577,339.73,442.327826,363.24,0.056,0.043421,0.486,-0.2723,-0.8304,0.73132,0.677365,0.5306,0.709083,0.464397,0.464566,-0.701543,0.540386,0.708973,-0.070986,-0.701654,198.67,14,1.0,4.27172e+16,-6.17591e+16,-1.45617e+16,395021.0,5.83713
38000000000004,0,0,491344000000.0,885,506204.43440498,491310.86405287,518682.17929881,-154.97,162.53,-486.3,189.96,53.8,23.41194,2.30004,3.80755,376.76,403.76438,375.43,0.013677,0.015999,0.3761,0.4937,0.7841,0.786482,0.575809,0.739001,-0.619688,0.26432,0.121702,0.508676,0.852313,0.662621,0.597692,-0.451329,199.6,14,1.0,3.46274e+16,-6.20288e+16,-4458800000000000.0,679790.0,14.6059
38000000000005,0,0,422052000000.0,858,512671.42051306,508851.8066284,504778.83968598,-299.59,-266.6,-110.49,180.48,24.18,5.12562,2.23781,12.95067,388.76,383.920674,338.47,0.012246,0.015059,-0.3206,0.5836,-0.7461,0.70797,0.533778,-0.205999,0.577998,0.789609,-0.88564,0.233061,-0.401653,0.416182,0.782049,-0.463888,199.93,14,1.0,2.41749e+16,-4.76931e+16,-4369850000000000.0,603595.0,19.7589
38000000000006,0,0,450953000000.0,847,501519.88319729,485458.09621396,481909.31962884,19.1,-45.04,166.47,185.64,34.88,16.72275,5.20355,1.94113,350.65,391.2945,319.73,0.029325,0.034217,0.6641,0.7465,0.04127,0.70513,0.579531,-0.473978,0.168349,0.864293,0.7057,0.659664,0.258515,-0.526623,0.732463,-0.43147,196.3,14,1.0,2.30494e+16,-4.65517e+16,-5815690000000000.0,548683.0,12.4331
38000000000007,0,0,470189000000.0,825,508107.93340206,499293.88053715,517559.4650209,-229.24,-186.68,-341.54,187.34,49.61,11.8442,2.23627,12.77923,349.93,397.734659,335.49,0.008976,0.010442,0.556,-0.7119,-0.429,0.693958,0.501958,0.669401,0.504221,0.545585,-0.159142,-0.620023,0.768274,-0.725655,0.601109,0.334802,199.15,14,1.0,2.64606e+16,-5.16259e+16,-5500580000000000.0,591200.0,11.5184
38000000000008,0,0,441036000000.0,743,502973.99297837,483302.81098043,509199.28473811,98.01,151.75,-304.26,183.88,64.89,160.13007,3.85272,3.05392,313.3,388.806069,316.09,0.029063,0.030086,-0.3306,0.4547,0.827,0.777555,0.641667,0.834478,-0.248026,-0.492066,0.034092,0.914503,-0.403141,0.549985,0.319637,0.771588,197.52,14,1.0,2.20321e+16,-3.98932e+16,-6722150000000000.0,446547.0,7.66073
38000000000009,0,0,500002000000.0,740,499463.03553479,502910.01412176,497100.41957517,-80.13,-77.13,145.22,192.97,93.61,64.92007,6.34422,16.86101,336.82,404.116997,349.65,0.046016,0.043258,0.4048,0.4482,-0.797,0.744841,0.556526,0.798464,-0.576532,0.173397,-0.37434,-0.249865,0.892993,0.471513,0.777932,0.415327,193.76,14,1.0,3.05633e+16,-4.86037e+16,-7083710000000000.0,424753.0,9.05082
38000000000010,0,1,478580000000.0,719,496958.16834768,514164.31069374,500703.13115915,38.25,-206.31,-116.27,189.48,122.69,28.18565,3.84815,20.40139,311.2,398.99531,325.99,0.062263,0.057842,0.2339,-0.9718,-0.0282,0.5152,0.456261,0.428228,0.04906,0.902338,0.89431,0.120346,-0.430961,-0.129735,0.991519,0.007661,195.91,14,1.0,2.54296e+16,-4.18676e+16,-7552900000000000.0,392223.0,6.40645
