ID,hostHalo,numSubStruct,Mvir,npart,Xc,Yc,Zc,VXc,VYc,VZc,Rvir,Rmax,r2,mbp_offset,com_offset,Vmax,v_esc,sigV,lambda,lambdaE,Lx,Ly,Lz,b,c,Eax,Eay,Eaz,Ebx,Eby,Ebz,Ecx,Ecy,Ecz,ovdens,nbins,fMhires,Ekin,Epot,SurfP,Phi0,cNFW
16000000000001,0,0,80522200000.0,96,513417.20223427,509602.50496864,505053.85994911,-230.68,-240.32,-60.06,104.98,66.86,66.71517,6.81067,19.31773,216.71,280.383847,218.39,0.022982,0.020577,-0.7424,-0.02548,-0.6695,0.580294,0.491032,0.03034,0.433544,0.900621,-0.702761,0.649985,-0.289217,0.710779,0.624147,-0.324398,194.65,8,1.0,1920160000000000.0,-3188820000000000.0,-620868000000000.0,156100.0,6.06919
16000000000002,0,0,46843000000.0,54,478673.83890682,497918.76475016,491747.20048904,52.62,7.88,135.37,88.2,43.87,30.40607,7.06364,3.91272,190.99,233.313237,172.03,0.0523,0.051152,0.8567,0.2894,0.427,0.897865,0.490292,0.182982,0.586672,0.788881,-0.584739,0.710009,-0.392386,0.790315,0.38949,-0.472969,190.95,7,1.0,693179000000000.0,-1302990000000000.0,-205384000000000.0,104299.0,8.29795
16000000000003,0,0,45101300000.0,51,503466.44087271,482645.96001668,509633.48421184,-47.78,173.48,-213.82,86.48,53.78,51.25211,7.08971,14.70307,162.6,231.197055,156.55,0.059201,0.053137,-0.7483,-0.6409,-0.1713,0.646746,0.503382,0.17791,0.970106,-0.16505,0.800653,-0.240215,-0.548864,0.572104,0.0345,0.819455,195.02,7,1.0,552679000000000.0,-1038220000000000.0,-403303000000000.0,84790.2,-1.0
16000000000004,0,0,41766500000.0,50,502774.5505174,482860.58803399,510021.09448115,45.74,109.26,-230.13,94.22,36.48,21.32982,12.99707,6.13048,182.47,213.159479,163.84,0.035271,0.037976,-0.3113,0.8457,-0.4335,0.877064,0.678112,0.633965,0.279858,-0.720949,-0.517435,0.846324,-0.12648,0.57476,0.453228,0.681348,139.68,7,1.0,560597000000000.0,-1110600000000000.0,-115738000000000.0,77561.9,10.2283
16000000000005,0,0,31228700000.0,36,498036.31556661,517332.59150856,497162.06757646,-144.15,-238.38,35.32,76.29,29.77,18.95318,7.42685,2.00101,167.64,204.834881,148.4,0.060918,0.063616,-0.1482,-0.971,-0.1876,0.942154,0.541868,0.972262,-0.093501,0.214391,-0.220411,-0.059563,0.973587,0.078261,0.993836,0.078519,196.74,6,1.0,343847000000000.0,-701068000000000.0,-25134000000000.0,71508.9,8.28825
16000000000006,0,0,23141400000.0,28,488508.75373544,503713.17822358,471921.86425472,79.1,-137.92,274.14,88.34,35.96,32.0409,7.31211,6.91133,142.98,163.862373,121.78,0.031896,0.038981,-0.5799,0.1082,-0.8075,0.72924,0.601256,-0.077062,0.78345,-0.616658,-0.419003,0.535781,0.733059,0.904709,0.314872,0.28698,93.9,5,1.0,171604000000000.0,-403629000000000.0,-23342200000000.0,63605.9,11.1199
16000000000007,0,0,21872300000.0,27,490959.70231134,505970.06888003,483821.93091753,33.22,-37.16,284.45,70.21,46.56,35.8631,13.68799,17.29178,140.44,178.685235,116.17,0.032227,0.029549,0.6292,0.7653,0.1353,0.769654,0.493209,0.148649,-0.258945,0.954385,0.293403,0.933198,0.207498,0.944361,-0.249175,-0.214694,176.73,5,1.0,147579000000000.0,-294354000000000.0,-9163870000000.0,37959.8,6.69446
16000000000008,0,0,20603100000.0,26,502460.77350208,482379.07602673,503833.71682394,-130.36,64.74,173.13,66.32,60.67,60.34193,6.94441,11.62937,131.16,178.447237,94.28,0.047884,0.046268,0.3954,-0.6656,-0.6329,0.793183,0.501801,0.721006,0.673628,0.162406,-0.655623,0.739053,-0.154789,-0.224297,0.005127,0.974507,197.59,5,1.0,91573200000000.0,-244714000000000.0,-109608000000000.0,46644.1,4.23066
16000000000009,0,0,21399700000.0,25,494604.93653051,507696.54973861,501723.1856623,61.41,-182.6,-79.88,74.49,26.2,25.82864,8.60514,11.08149,129.39,171.595337,119.5,0.092046,0.087726,0.8068,-0.1434,-0.5732,0.75866,0.549505,0.772074,-0.225538,0.594167,-0.627608,-0.123394,0.768689,0.100052,0.966388,0.236818,144.81,5,1.0,152802000000000.0,-295890000000000.0,-80789800000000.0,47441.0,5.16559
16000000000010,0,0,20130600000.0,24,492094.75186136,505964.58823593,499368.72831097,218.39,-85.6,1.29,71.66,62.02,62.02176,5.32611,6.8736,127.45,169.685201,110.21,0.010183,0.009549,-0.8245,-0.5436,0.1574,0.677411,0.338264,0.282624,0.758844,-0.586754,-0.823782,0.505394,0.256827,0.491434,0.410771,0.767958,153.01,5,1.0,122247000000000.0,-249675000000000.0,-85798600000000.0,50658.0,5.02308
