ID,hostHalo,numSubStruct,Mvir,npart,Xc,Yc,Zc,VXc,VYc,VZc,Rvir,Rmax,r2,mbp_offset,com_offset,Vmax,v_esc,sigV,lambda,lambdaE,Lx,Ly,Lz,b,c,Eax,Eay,Eaz,Ebx,Eby,Ebz,Ecx,Ecy,Ecz,ovdens,nbins,fMhires,Ekin,Epot,SurfP,Phi0,cNFW
40000000000001,0,0,1396500000000.0,2408,495402.63879043,512613.08757208,497939.70953393,69.3,-306.57,-13.32,268.98,94.69,179.82095,1.77534,12.46278,443.07,558.828162,464.01,0.007135,0.007289,-0.4379,0.899,0.002116,0.836255,0.657323,0.341971,0.895364,0.28527,-0.62946,-0.007145,0.777,0.697736,-0.445277,0.561153,199.66,17,1.0,1.50339e+17,-2.64121e+17,-5.02352e+16,994097.0,7.02874
40000000000002,0,0,757501000000.0,1361,503284.98284022,483240.72957039,508821.97618484,-143.69,190.87,-227.95,219.59,98.32,14.78383,2.43856,16.47466,374.52,455.515434,403.85,0.046355,0.045472,-0.03395,0.4199,-0.9069,0.817481,0.658128,-0.676522,0.488459,0.551113,-0.283395,-0.863416,0.417373,0.679709,0.126179,0.722547,199.05,15,1.0,6.17716e+16,-9.95827e+16,-1.51581e+16,846453.0,8.47777
40000000000003,0,0,724513000000.0,1137,495286.86736507,512245.67355781,497851.96558497,216.64,-50.78,138.08,197.12,140.44,28.9876,0.69559,11.62603,342.73,470.840701,402.23,0.044848,0.034631,0.2649,-0.6586,-0.7043,0.850645,0.727553,0.380334,0.707139,0.596071,0.039786,-0.65642,0.753346,0.923993,-0.262807,-0.277793,263.18,15,1.0,5.86086e+16,-8.24849e+16,-2.74803e+16,603030.0,3.91429
40000000000004,0,0,569336000000.0,1124,506153.70670954,491356.37283325,518530.36085765,-164.36,174.23,-504.19,199.67,45.77,14.77878,6.12712,10.05086,372.81,414.132972,352.91,0.006645,0.007882,0.3244,0.2981,0.8977,0.655732,0.550723,0.770198,-0.471979,0.428988,-0.241095,0.40725,0.88092,0.590482,0.78191,-0.199871,198.98,15,1.0,3.54532e+16,-6.97953e+16,-8078960000000000.0,718940.0,12.6667
40000000000005,0,0,543414000000.0,1051,508035.77415513,499232.18128538,517449.58916317,-234.88,-192.0,-343.45,196.85,54.27,4.93686,3.38645,13.47704,364.31,407.491859,345.8,0.011452,0.01392,0.4555,-0.7745,-0.439,0.715562,0.535241,0.68096,0.493694,0.540888,0.018618,-0.750027,0.661145,-0.732084,0.440143,0.51993,198.23,15,1.0,3.24897e+16,-6.58173e+16,-8032340000000000.0,683163.0,12.3152
40000000000006,0,1,667264000000.0,1045,496976.28091363,514098.21299946,500676.54777976,24.59,-237.82,-158.53,210.97,156.68,26.76077,3.45304,24.78977,327.34,436.163494,363.34,0.040167,0.037093,0.7573,-0.4597,-0.4639,0.512135,0.475298,0.352399,0.237499,0.905212,0.249256,0.908504,-0.335398,-0.902045,0.343824,0.260958,197.7,15,1.0,4.40457e+16,-7.11096e+16,-1.85879e+16,531792.0,4.99472
40000000000007,0,0,473431000000.0,1032,512566.04213868,508774.39668102,504735.46231947,-311.45,-273.87,-113.52,190.69,36.5,10.03663,2.03437,5.21726,383.58,386.442112,344.15,0.009046,0.011792,0.1614,0.7915,-0.5894,0.700786,0.505311,-0.175023,0.582071,0.794078,-0.89864,0.235078,-0.370385,0.402261,0.778416,-0.481928,189.98,15,1.0,2.80363e+16,-5.80706e+16,-4753910000000000.0,701934.0,18.3979
40000000000008,0,1,682761000000.0,1030,505050.47440529,491511.76780462,513846.65668011,-114.61,97.87,-353.51,212.07,210.6,129.03457,7.211,21.10912,311.91,441.280037,333.66,0.017424,0.013008,0.2627,-0.3501,0.8991,0.47815,0.409353,-0.028197,-0.212512,0.976752,0.996515,0.070763,0.044163,-0.078503,0.974593,0.209776,199.17,15,1.0,3.80053e+16,-5.64272e+16,-3.11387e+16,326482.0,2.5839
40000000000009,0,0,503042000000.0,1013,501528.94112432,485442.32847662,481971.77853509,20.62,-34.6,175.79,193.44,86.92,54.12378,2.70347,8.14533,319.52,395.500979,328.65,0.026953,0.031807,0.7661,0.575,0.2871,0.726995,0.598496,-0.432906,0.120855,0.893301,0.61621,0.762957,0.195403,-0.657934,0.635052,-0.404761,193.37,15,1.0,2.71677e+16,-5.4562e+16,-6831720000000000.0,624596.0,7.76445
40000000000010,0,1,627618000000.0,975,482523.12839031,497706.63240377,496414.64387669,119.7,81.74,-76.97,206.15,155.48,43.8292,5.83587,32.8803,324.01,428.479723,343.06,0.040226,0.035605,-0.5418,-0.7396,-0.3993,0.637005,0.560451,0.993059,0.01402,0.116778,-0.007596,0.998443,-0.05527,-0.117371,0.053999,0.991619,199.31,15,1.0,3.69327e+16,-5.94433e+16,-1.1417e+16,399661.0,5.31557
