ID,hostHalo,numSubStruct,Mvir,npart,Xc,Yc,Zc,VXc,VYc,VZc,Rvir,Rmax,r2,mbp_offset,com_offset,Vmax,v_esc,sigV,lambda,lambdaE,Lx,Ly,Lz,b,c,Eax,Eay,Eaz,Ebx,Eby,Ebz,Ecx,Ecy,Ecz,ovdens,nbins,fMhires,Ekin,Epot,SurfP,Phi0,cNFW
23000000000001,0,0,141035000000.0,193,513203.01944559,509393.70827241,504979.37202454,-235.14,-257.46,-82.33,125.65,42.83,54.39694,2.6708,4.89389,262.15,313.268965,239.34,0.00833,0.00897,-0.9883,-0.01783,-0.1513,0.601707,0.543386,-0.282457,0.604148,0.745133,-0.707367,0.3935,-0.587188,0.647958,0.692938,-0.316207,198.69,10,1.0,4039440000000000.0,-8051150000000000.0,-1108190000000000.0,345270.0,9.22393
23000000000002,0,0,113554000000.0,145,503429.36024946,482790.25274165,509426.08538796,-76.43,178.69,-216.89,117.87,70.54,18.75607,9.22668,10.99614,221.16,290.22873,214.66,0.010561,0.00981,-0.454,0.5689,-0.6857,0.809618,0.551527,0.425231,0.765734,-0.482524,0.678698,-0.622482,-0.389725,0.598788,0.161765,0.784401,193.81,9,1.0,2616120000000000.0,-4679200000000000.0,-874849000000000.0,157893.0,5.54837
23000000000003,0,0,111427000000.0,135,497935.00226477,517108.24344469,497189.79260196,-70.03,-261.87,61.19,118.03,76.08,56.31709,5.75184,5.68285,224.32,287.302289,221.82,0.028232,0.027917,-0.6693,-0.6571,0.3468,0.747035,0.457366,0.886332,0.22413,0.405193,-0.452204,0.23068,0.861567,-0.099633,0.946864,-0.305812,189.4,9,1.0,2741350000000000.0,-4989740000000000.0,-642991000000000.0,177776.0,6.44599
23000000000004,0,0,107235000000.0,126,501442.28865119,485546.94652557,481624.95213396,54.93,-42.06,139.94,115.62,48.41,41.67379,2.1297,9.92942,224.98,284.763558,221.86,0.017989,0.016008,-0.158,0.9121,-0.3784,0.730621,0.615655,-0.625697,0.268919,0.732247,0.694975,-0.234151,0.679841,0.354278,0.934268,-0.040384,193.89,9,1.0,2639030000000000.0,-4360610000000000.0,-1128620000000000.0,189178.0,6.89369
23000000000005,0,0,98026900000.0,122,502828.30662198,482960.19655687,509812.10116987,72.01,129.59,-265.51,111.44,85.09,69.38302,2.8991,8.8126,203.8,277.322255,194.3,0.034908,0.032713,0.5509,0.3476,-0.7587,0.914396,0.671028,-0.201461,0.975664,-0.086568,-0.707677,-0.08388,0.70154,0.677205,0.202595,0.707353,197.94,9,1.0,1850440000000000.0,-3505650000000000.0,-797508000000000.0,162589.0,4.22394
23000000000006,0,0,93362000000.0,111,478721.99780411,497924.1606262,491863.05205027,67.56,-14.59,128.68,109.91,84.55,66.22706,4.66434,14.81478,200.19,272.517876,194.31,0.020093,0.019349,-0.4676,-0.3386,0.8165,0.627222,0.396031,-0.190107,0.798551,0.571118,0.798494,-0.212689,0.56318,0.571198,0.563099,-0.597204,196.5,9,1.0,1762560000000000.0,-3370100000000000.0,-1015860000000000.0,191838.0,4.20828
23000000000007,0,0,65056600000.0,83,495366.40796007,513423.48608316,497996.09418009,20.38,-251.26,11.9,104.1,85.68,78.30644,9.29918,4.05107,174.37,233.754055,163.86,0.066556,0.056604,0.2725,0.7339,0.6221,0.636689,0.478831,0.995931,0.047009,-0.076891,0.080308,-0.075722,0.99389,-0.0409,0.99602,0.079189,161.17,8,1.0,873440000000000.0,-1516230000000000.0,-321502000000000.0,73373.1,4.77386
23000000000008,0,0,73879300000.0,81,490985.32840058,505930.23388474,484097.9344315,36.75,-17.33,301.51,101.38,67.51,64.73603,7.66955,7.54604,199.72,252.412801,197.13,0.008446,0.007979,-0.4301,-0.8477,0.3103,0.737705,0.539333,0.726891,0.042946,0.685408,-0.263255,0.939227,0.220339,-0.634291,-0.3406,0.694022,198.13,8,1.0,1435530000000000.0,-2485750000000000.0,-282246000000000.0,119486.0,6.95039
23000000000009,0,0,69511800000.0,80,495325.21257595,513078.85379207,497705.6061735,-15.84,-205.58,148.69,101.59,91.12,81.70354,5.84598,4.36544,179.69,244.594246,182.21,0.053051,0.038666,-0.5569,-0.2974,0.7755,0.564745,0.382445,0.422929,0.461468,0.779858,0.798021,0.218042,-0.561801,-0.429295,0.859945,-0.276045,185.3,8,1.0,1153870000000000.0,-1706160000000000.0,-571441000000000.0,85274.2,4.21051
23000000000010,0,0,67770100000.0,77,499361.45762118,503083.36426572,496962.64906627,34.09,-64.59,82.81,98.78,48.63,21.87444,1.44016,3.6518,195.81,244.923025,181.34,0.040444,0.037711,-0.183,-0.1781,-0.9668,0.603053,0.563775,0.659678,-0.2789,-0.697882,0.735932,0.428032,0.524587,-0.152409,0.859653,-0.487615,196.53,8,1.0,1114320000000000.0,-1997940000000000.0,-464161000000000.0,180266.0,7.35183
23000000000011,0,0,54606300000.0,65,504846.2331295,507815.55771828,505339.89965916,-155.88,-262.97,-193.49,94.11,53.86,29.66049,12.20631,10.76571,182.75,225.240328,167.61,0.047773,0.045571,0.751,0.5688,-0.3352,0.750693,0.529168,0.706593,0.512293,0.488142,-0.32867,-0.373309,0.867534,-0.626659,0.773432,0.095402,183.11,7,1.0,766999000000000.0,-1397200000000000.0,-165805000000000.0,78951.6,7.93681
23000000000012,0,0,56435700000.0,64,497544.79116407,491107.99616781,503228.3684303,15.64,98.67,26.45,92.42,23.72,12.13479,7.38934,12.13432,177.62,231.057329,165.0,0.037402,0.034222,0.0458,-0.9977,0.04922,0.776719,0.587736,0.029215,-0.596752,0.801894,0.083248,0.800902,0.592981,0.996101,-0.049432,-0.073077,199.77,7,1.0,768265000000000.0,-1398860000000000.0,-409141000000000.0,88664.6,5.86922
23000000000013,0,1,58265000000.0,63,506457.53826414,491027.43182863,519651.46405356,-84.76,115.44,-436.58,93.72,33.58,23.65817,2.8621,14.61524,180.31,233.141596,178.83,0.046457,0.037319,-0.5229,-0.671,-0.5257,0.843651,0.46249,0.698811,0.134085,-0.702626,0.468117,-0.828446,0.307479,0.54086,0.543781,0.641695,197.8,7,1.0,931677000000000.0,-1442590000000000.0,-782408000000000.0,107867.0,6.09157
23000000000014,0,0,55963100000.0,62,493739.26470677,504888.40043545,506480.45043151,262.43,-174.34,-305.15,93.67,34.83,25.32113,14.11395,8.90601,190.06,228.54831,180.22,0.03867,0.035367,-0.01412,0.5213,-0.8533,0.743337,0.577136,0.997431,0.042343,0.057784,-0.068747,0.792584,0.605874,-0.020144,-0.60829,0.793459,190.28,7,1.0,908863000000000.0,-1520160000000000.0,-280462000000000.0,91745.6,8.95457
