ID,hostHalo,numSubStruct,Mvir,npart,Xc,Yc,Zc,VXc,VYc,VZc,Rvir,Rmax,r2,mbp_offset,com_offset,Vmax,v_esc,sigV,lambda,lambdaE,Lx,Ly,Lz,b,c,Eax,Eay,Eaz,Ebx,Eby,Ebz,Ecx,Ecy,Ecz,ovdens,nbins,fMhires,Ekin,Epot,SurfP,Phi0,cNFW
48000000000001,0,0,3216270000000.0,6158,495517.91032707,512176.34711001,497944.115599,141.4,-215.07,38.55,354.64,66.71,37.49026,2.04419,8.78133,554.06,677.513745,572.61,0.030073,0.029516,-0.9572,-0.1453,0.2502,0.769699,0.709696,0.351137,0.92345,0.154734,-0.011443,-0.161012,0.986886,0.936254,-0.348302,-0.04597,199.73,19,1.0,5.27284e+17,-8.82704e+17,-1.67376e+17,1517950.0,8.26437
48000000000002,0,2,2037540000000.0,3707,503112.92776945,483467.77897765,508534.38062304,-53.63,197.08,-324.34,304.51,183.08,6.34868,1.32505,55.05429,440.18,582.203598,484.61,0.054713,0.041914,0.5444,0.6698,-0.505,0.798854,0.591584,-0.346551,0.556069,0.755441,0.475832,0.79825,-0.369297,0.808385,-0.231482,0.541229,199.88,18,1.0,2.39253e+17,-3.40459e+17,-8.89571e+16,882317.0,5.28498
48000000000003,0,3,2019120000000.0,3501,501851.15150834,482817.11310804,504726.06612884,-122.97,138.53,112.13,303.6,163.73,44.20239,4.13256,42.16172,465.35,581.038328,506.71,0.042669,0.034114,-0.1458,-0.6012,0.7857,0.947407,0.71746,0.60411,0.124882,0.787055,-0.416377,0.891572,0.178128,0.679471,0.43532,-0.590606,199.85,18,1.0,2.59207e+17,-3.67775e+17,-8.01832e+16,772316.0,7.48613
48000000000004,0,2,1668810000000.0,2822,496318.20193359,497564.39328194,505184.07083693,268.94,222.39,-26.8,284.86,201.67,14.79149,3.39953,45.24701,415.78,544.463115,493.52,0.033834,0.027644,-0.2665,0.8217,0.5038,0.704637,0.526188,0.980656,0.194255,-0.024055,-0.036817,0.303757,0.952038,-0.192245,0.932736,-0.305033,199.97,17,1.0,2.03229e+17,-2.85779e+17,-6.05114e+16,877021.0,5.62821
48000000000005,0,0,1465410000000.0,2774,504888.09205718,491715.16918025,513357.0339215,-118.15,150.87,-404.35,272.78,48.4,60.91473,3.98895,14.13304,449.74,521.349508,436.03,0.025677,0.027991,-0.7039,-0.7021,-0.1076,0.795066,0.731003,-0.200974,0.035849,0.97894,0.910202,0.376264,0.173083,-0.362135,0.925819,-0.108249,199.99,17,1.0,1.39306e+17,-2.57633e+17,-4.67532e+16,1134190.0,10.5819
48000000000006,0,0,1429210000000.0,2604,495603.1786649,503971.28353083,504982.91731333,175.11,-215.68,-327.11,270.95,129.53,117.99612,3.31382,5.70305,407.45,516.598652,441.45,0.035572,0.036084,0.8303,0.5495,0.0931,0.706004,0.659092,-0.568268,0.807357,0.158886,0.821886,0.566236,0.062293,0.039675,-0.165985,0.98533,199.02,17,1.0,1.39259e+17,-2.37381e+17,-3.82471e+16,945066.0,6.82877
48000000000007,0,1,1343310000000.0,2543,497020.35504229,513791.60320058,500467.23029193,18.96,-255.38,-211.6,265.08,90.5,13.71459,3.52508,10.51932,405.77,507.963607,414.75,0.032003,0.033678,0.3329,-0.6452,-0.6877,0.688633,0.666915,0.468706,-0.112855,0.876115,0.267723,0.963306,-0.019141,0.841807,-0.243528,-0.481721,199.76,17,1.0,1.15534e+17,-2.10884e+17,-3.30883e+16,912540.0,7.44435
48000000000008,0,4,1408980000000.0,2525,482653.16901462,497841.09954323,496302.45843104,120.09,75.83,-52.67,269.65,125.64,20.70544,1.50092,7.05451,413.56,514.166114,445.16,0.025157,0.025727,0.9834,-0.1012,-0.1503,0.848077,0.689944,0.900211,-0.31683,0.29873,0.393091,0.886412,-0.244445,-0.187351,0.33748,0.9225,199.05,17,1.0,1.39605e+17,-2.36999e+17,-2.71583e+16,907565.0,7.5891
48000000000009,0,2,1232160000000.0,2283,499337.696077,502826.85827113,497362.1271893,-79.17,-37.76,191.67,257.46,27.32,21.68849,2.00094,11.15876,458.01,492.465359,407.73,0.068681,0.072962,0.7349,0.2848,-0.6155,0.590821,0.552825,-0.444658,0.861448,-0.245331,0.569416,0.483296,0.664974,0.691408,0.155991,-0.705423,199.99,17,1.0,1.02419e+17,-1.86597e+17,-3.48753e+16,867570.0,14.4649
48000000000010,0,3,1232820000000.0,2118,503428.77350195,487943.22908687,484957.46474437,-281.0,-44.02,153.59,257.68,184.54,129.15173,2.99678,15.18496,354.19,492.251978,395.59,0.027866,0.02613,-0.4901,0.5714,0.6583,0.619772,0.502226,0.953859,-0.184905,0.236563,-0.209693,0.153656,0.965618,0.214897,0.97067,-0.107793,199.58,17,1.0,9.64633e+16,-1.62065e+17,-4.46716e+16,799889.0,3.41064
48000000000011,0,2,1189970000000.0,2049,492938.05109184,498597.6032302,506139.81094517,317.47,58.24,-465.02,255.36,120.99,6.67831,3.69064,28.65082,404.94,485.559553,432.15,0.026163,0.02401,-0.8269,0.524,-0.2041,0.861005,0.618252,-0.415612,-0.456239,0.786837,0.909428,-0.194773,0.367428,-0.01438,0.86828,0.495867,197.94,17,1.0,1.11118e+17,-1.70188e+17,-2.45258e+16,723009.0,9.07694
48000000000012,0,3,1165300000000.0,2040,509603.35281345,499112.72108972,494620.43509617,-131.43,112.32,103.61,253.15,181.73,55.14003,4.17912,30.19169,368.22,483.008375,407.17,0.033869,0.027439,-0.7469,0.5272,-0.4052,0.867043,0.547746,-0.364898,0.882802,-0.295821,0.832611,0.4516,0.320649,-0.416662,0.129299,0.899819,198.98,17,1.0,9.65977e+16,-1.41129e+17,-2.84952e+16,508236.0,5.59463
48000000000013,0,0,1067340000000.0,2023,504044.00260825,493142.5765941,518364.37928049,91.46,40.42,-601.15,245.7,78.96,161.74312,1.46831,13.87924,408.07,468.813121,421.37,0.034987,0.03949,-0.6506,0.4127,0.6375,0.775259,0.586735,0.097428,0.198643,0.975217,0.915605,-0.401964,-0.009596,0.390096,0.893849,-0.221041,199.32,16,1.0,9.47561e+16,-1.6947e+17,-2.08659e+16,989388.0,11.0043
