ID,hostHalo,numSubStruct,Mvir,npart,Xc,Yc,Zc,VXc,VYc,VZc,Rvir,Rmax,r2,mbp_offset,com_offset,Vmax,v_esc,sigV,lambda,lambdaE,Lx,Ly,Lz,b,c,Eax,Eay,Eaz,Ebx,Eby,Ebz,Ecx,Ecy,Ecz,ovdens,nbins,fMhires,Ekin,Epot,SurfP,Phi0,cNFW
24000000000001,0,0,153787000000.0,214,513178.04533502,509368.81355617,504972.37495754,-230.11,-262.0,-84.33,130.45,35.83,38.52879,7.51193,6.07338,272.49,318.064093,243.77,0.030243,0.031249,-0.9096,0.04882,-0.4127,0.565375,0.512313,-0.359701,0.54401,0.758069,0.930688,0.151189,0.333111,0.066604,0.825346,-0.560686,193.59,10,1.0,4569200000000000.0,-8721640000000000.0,-1738360000000000.0,283988.0,10.2656
24000000000002,0,0,129404000000.0,166,503415.00980513,482815.06768295,509403.45440592,-69.43,191.14,-226.28,122.6,81.56,56.996,5.08344,10.6211,227.08,300.960147,219.59,0.024812,0.023458,-0.4156,-0.3662,-0.8326,0.828251,0.553141,0.707397,0.503785,-0.495773,-0.520587,0.8458,0.116666,0.478099,0.175564,0.86058,196.24,10,1.0,3119840000000000.0,-5739080000000000.0,-1235870000000000.0,210532.0,5.18872
24000000000003,0,0,118866000000.0,149,497923.22019736,517086.53569221,497200.59335232,-70.49,-263.89,60.91,119.35,88.2,40.24752,6.88526,11.74739,224.56,292.343074,214.71,0.027504,0.027267,-0.7931,-0.4641,0.3945,0.658743,0.586404,0.764792,0.305817,0.567071,-0.643498,0.31929,0.695675,-0.031689,0.896956,-0.440983,195.38,9,1.0,2739990000000000.0,-5236130000000000.0,-868408000000000.0,185065.0,5.84086
24000000000004,0,0,115383000000.0,143,501448.74775547,485541.26764166,481633.30760495,52.34,-37.71,140.04,117.31,71.4,54.85979,9.02913,4.14869,233.23,290.516557,221.78,0.022999,0.020247,0.2108,0.9733,-0.09037,0.63894,0.60914,0.732378,-0.221741,-0.643781,0.676605,0.130993,0.724601,0.076343,0.966267,-0.245967,199.7,9,1.0,2837690000000000.0,-4724630000000000.0,-635241000000000.0,124047.0,7.51523
24000000000005,0,0,109598000000.0,136,502831.05836974,482974.66337681,509792.77822706,73.94,138.08,-275.67,118.16,47.32,46.98755,6.16787,8.88916,214.62,282.119978,209.3,0.030231,0.028541,0.6248,0.09034,-0.7755,0.968988,0.735743,-0.014326,0.943353,-0.33148,-0.725526,0.218313,0.65265,0.688046,0.249847,0.6813,185.63,9,1.0,2400590000000000.0,-4344350000000000.0,-960356000000000.0,191265.0,5.48718
24000000000006,0,0,100329000000.0,123,478732.04946518,497927.06304126,491879.35060925,66.56,-11.22,131.62,112.55,90.32,8.92781,8.57314,20.34475,203.97,276.573846,198.62,0.018381,0.016717,-0.155,-0.5377,0.8288,0.588906,0.447142,-0.196334,0.797251,0.570827,0.735235,-0.265475,0.62366,0.648754,0.542138,-0.534045,196.63,9,1.0,1978910000000000.0,-3565960000000000.0,-1152260000000000.0,151263.0,4.35527
24000000000007,0,0,92416900000.0,107,495316.79683261,513053.43790187,497711.46559053,4.02,-212.42,164.29,109.95,89.27,56.12388,14.96087,3.83583,195.68,268.56657,200.88,0.066688,0.046549,-0.3931,-0.4478,0.8031,0.628749,0.537117,0.42284,0.559166,0.71312,0.733427,0.251032,-0.631718,0.532251,-0.790137,0.303961,194.29,9,1.0,1864590000000000.0,-2676540000000000.0,-886413000000000.0,79760.9,3.89713
24000000000008,0,0,89082100000.0,106,490989.05806358,505927.20050078,484133.73415287,34.76,-13.4,298.98,108.55,26.1,19.18559,9.70357,6.10343,221.06,265.371788,210.32,0.017038,0.016369,0.9404,-0.3346,-0.06129,0.870146,0.55292,0.630693,0.328745,0.70296,0.554912,-0.824283,-0.112384,-0.542492,-0.460961,0.702294,194.62,9,1.0,1970180000000000.0,-3417650000000000.0,-557832000000000.0,134883.0,9.02844
24000000000009,0,0,77038800000.0,90,506448.95765516,491047.11082247,519603.59679328,-96.93,114.49,-443.92,102.88,62.13,25.19471,3.416,15.52502,183.51,253.486198,192.32,0.047901,0.040264,-0.7116,-0.6586,-0.2447,0.692118,0.458242,0.866962,-0.442081,-0.230091,-0.165601,-0.690985,0.703645,0.470057,0.57193,0.672267,197.67,8,1.0,1424750000000000.0,-2299150000000000.0,-647839000000000.0,133038.0,3.64269
24000000000010,0,0,71165800000.0,87,495384.87195969,513402.70042419,497992.88944765,5.68,-259.89,11.25,101.49,69.07,60.43468,7.33416,12.07148,180.0,245.304938,176.82,0.07393,0.062887,0.3397,0.4559,0.8227,0.672677,0.652956,0.930032,0.271815,-0.247298,0.05921,0.553327,0.830857,-0.362676,0.787367,-0.498518,190.25,8,1.0,1112500000000000.0,-1887150000000000.0,-543902000000000.0,101829.0,4.16724
24000000000011,0,0,72758900000.0,85,499354.92185446,503075.37500675,496972.70760169,38.23,-65.23,76.19,101.93,57.49,76.8843,8.24116,11.04624,197.02,247.492686,192.93,0.03441,0.030847,-0.2154,-0.2458,-0.9451,0.710439,0.583565,-0.612226,0.263434,0.745507,0.742172,0.516636,0.426928,-0.272689,0.814671,-0.511812,191.97,8,1.0,1354180000000000.0,-2249570000000000.0,-337022000000000.0,100454.0,7.18469
24000000000012,0,0,69275500000.0,79,493766.78679671,504860.64808709,506447.98789706,268.27,-172.99,-311.27,99.68,40.36,55.93689,9.81029,7.97893,194.54,244.20196,188.24,0.043571,0.03969,-0.04853,-0.389,-0.92,0.726246,0.454749,0.994674,0.08617,-0.056561,-0.043924,0.850772,0.523695,0.093247,-0.518422,0.850026,195.42,8,1.0,1227320000000000.0,-2084330000000000.0,-413589000000000.0,105673.0,7.21304
24000000000013,0,0,68006400000.0,78,502102.99019544,482205.9144389,504055.48541051,-63.01,121.33,160.01,98.66,91.08,46.24267,9.88389,8.96498,176.36,243.210885,162.37,0.062084,0.045205,-0.1588,-0.9519,0.2622,0.772408,0.447606,0.405688,0.818537,-0.406712,0.812836,-0.119602,0.570082,0.417989,-0.561866,-0.713857,197.9,8,1.0,896472000000000.0,-1429640000000000.0,-492744000000000.0,62435.9,3.70984
24000000000014,0,0,61748400000.0,69,502324.2189334,482445.38368323,504022.24828035,-145.52,77.94,191.64,97.8,93.43,73.90195,8.14314,12.59063,167.75,232.76667,159.99,0.046401,0.040748,-0.378,0.03436,-0.9252,0.690408,0.582543,0.683585,0.698014,0.213278,0.051874,-0.337938,0.939738,0.728025,-0.631327,-0.267218,184.46,7,1.0,790313000000000.0,-1435320000000000.0,-596470000000000.0,80690.6,3.45615
24000000000015,0,0,56584300000.0,69,504826.87354088,507785.04833579,505310.90050936,-160.18,-264.53,-199.79,92.8,50.81,50.80844,9.02744,4.84155,184.59,228.736859,172.3,0.040986,0.040105,0.7997,0.3258,-0.5043,0.772342,0.540349,0.773591,0.524018,0.356317,-0.210045,-0.318463,0.924371,-0.597861,0.789928,0.136293,197.82,7,1.0,839945000000000.0,-1548620000000000.0,-137340000000000.0,93812.4,7.72192
24000000000016,0,0,58413700000.0,68,494660.66689868,507526.44005575,501630.94934664,68.55,-184.55,-87.69,94.46,87.86,58.39747,15.98387,3.17665,166.71,230.360068,150.68,0.025661,0.020704,0.2025,0.4541,-0.8676,0.77515,0.532922,-0.149247,0.793089,-0.590538,0.696634,0.508176,0.506418,0.701731,-0.335807,-0.628336,193.66,7,1.0,663134000000000.0,-1167610000000000.0,-369915000000000.0,56802.9,3.62851
24000000000017,0,0,56908300000.0,66,501518.85994549,509828.16877036,487043.32318799,-58.91,-135.2,294.67,93.17,45.78,83.2931,15.2407,10.51411,171.96,228.942682,165.79,0.013159,0.011922,-0.6664,0.6736,0.3196,0.650263,0.578702,0.255421,0.79421,-0.551353,0.361449,0.450478,0.816348,0.896725,-0.407799,-0.172004,196.63,7,1.0,782127000000000.0,-1394220000000000.0,-331288000000000.0,70758.5,5.02308
24000000000018,0,0,55402900000.0,64,497549.07935858,491122.59596586,503229.43553329,16.28,98.19,26.33,94.18,21.38,10.51448,6.25033,18.06465,199.83,224.674749,171.67,0.039013,0.038139,0.1476,-0.9783,0.1455,0.898867,0.563242,0.00213,-0.418635,0.908152,0.419554,0.824733,0.379196,0.907728,-0.380212,-0.177397,185.31,7,1.0,816375000000000.0,-1484570000000000.0,-322370000000000.0,100360.0,12.0548
24000000000019,0,0,52628300000.0,61,499736.37461662,521458.22048187,499885.72200139,-72.38,-358.95,23.48,90.28,30.07,29.22344,6.31143,12.74809,191.43,223.660949,180.77,0.015585,0.0152,0.3273,-0.03867,-0.9441,0.721287,0.510452,0.44103,0.61359,0.654981,-0.856703,0.070304,0.510997,-0.267495,0.786489,-0.55667,199.87,7,1.0,859854000000000.0,-1485870000000000.0,-146011000000000.0,98640.1,10.2208
24000000000020,0,0,49293600000.0,60,513070.80047471,514870.38390977,505896.46611895,-206.98,-215.38,-10.03,90.13,41.35,70.89275,1.0894,3.85686,178.39,216.634379,154.99,0.040052,0.04491,0.4586,-0.4719,-0.753,0.862031,0.765564,0.9975,-0.025285,-0.065983,0.07032,0.44695,0.891791,-0.006942,0.894202,-0.447611,188.11,7,1.0,592086000000000.0,-1319220000000000.0,-201540000000000.0,223708.0,8.54194
