ID,hostHalo,numSubStruct,Mvir,npart,Xc,Yc,Zc,VXc,VYc,VZc,Rvir,Rmax,r2,mbp_offset,com_offset,Vmax,v_esc,sigV,lambda,lambdaE,Lx,Ly,Lz,b,c,Eax,Eay,Eaz,Ebx,Eby,Ebz,Ecx,Ecy,Ecz,ovdens,nbins,fMhires,Ekin,Epot,SurfP,Phi0,cNFW
21000000000001,0,0,129404000000.0,164,513267.83615,509448.01113185,505004.95994792,-244.13,-250.15,-73.26,124.39,72.81,70.70282,3.14231,7.19919,246.73,308.719189,237.64,0.015476,0.015984,-0.7567,-0.6346,0.1574,0.67725,0.602802,-0.233649,0.423506,0.875244,-0.525613,0.702286,-0.48013,0.81801,0.572221,-0.058512,187.94,10,1.0,3654020000000000.0,-6942870000000000.0,-800280000000000.0,251574.0,7.33765
21000000000002,0,0,90263600000.0,111,503443.38800226,482740.15209505,509499.72655092,-76.11,176.19,-218.02,108.14,65.59,12.7288,8.95076,10.84013,225.93,276.535364,213.57,0.027943,0.027169,-0.07001,0.8722,-0.4842,0.824603,0.611935,0.083905,0.889491,-0.449183,-0.673016,0.383009,0.632735,0.734853,0.249218,0.630778,199.53,9,1.0,2058480000000000.0,-3689820000000000.0,-553038000000000.0,154486.0,8.21662
21000000000003,0,0,88049300000.0,106,497947.98697296,517172.31461876,497172.55015122,-58.61,-257.63,56.01,107.86,42.25,42.09332,7.37341,5.23407,241.21,273.474567,226.4,0.019909,0.020497,-0.1305,-0.8238,0.5517,0.7076,0.576565,0.779306,0.174129,0.601964,-0.626205,0.180499,0.758477,-0.023419,0.968039,-0.249705,196.15,9,1.0,2256600000000000.0,-4001430000000000.0,-209205000000000.0,152804.0,11.6415
21000000000004,0,0,74973200000.0,90,478700.0566721,497921.73291956,491824.68439851,75.68,-16.21,130.48,104.07,35.51,12.93645,4.38006,6.52979,220.59,256.912991,202.88,0.03386,0.036635,0.9373,-0.1468,0.3162,0.796821,0.432379,-0.163156,0.868078,0.468851,0.856611,-0.111131,0.503852,0.489487,0.483829,-0.725474,185.97,8,1.0,1542930000000000.0,-2991130000000000.0,-313391000000000.0,180586.0,10.3663
21000000000005,0,0,71489800000.0,84,502813.80570453,482924.46784351,509863.15115638,65.92,132.0,-235.68,104.06,69.96,36.40817,3.04852,10.22328,194.37,250.87904,185.23,0.035206,0.033828,0.7086,0.5313,-0.4644,0.766131,0.545496,0.739365,-0.150096,-0.656361,0.168388,0.985078,-0.035584,0.651908,-0.084214,0.753607,177.35,8,1.0,1226420000000000.0,-2265000000000000.0,-257504000000000.0,134780.0,6.15798
21000000000006,0,0,74588200000.0,84,501416.91207886,485557.30998516,481583.43791962,50.15,-47.36,153.4,102.95,39.1,45.12063,11.3114,7.23297,221.04,257.6386,208.94,0.013249,0.01204,0.2555,0.9668,0.009563,0.625024,0.590428,0.714824,-0.201566,-0.669625,0.53901,0.768873,0.343952,0.445527,-0.6068,0.658255,191.1,8,1.0,1628110000000000.0,-2650310000000000.0,-531436000000000.0,108644.0,10.3312
21000000000007,0,0,43123300000.0,47,499350.0663684,503097.88263761,496947.50859187,42.59,-51.19,90.49,85.08,39.5,37.69083,10.85585,11.28264,163.29,215.494941,158.91,0.027057,0.023236,0.2555,-0.8641,-0.4336,0.785487,0.507701,-0.018066,-0.103724,0.994442,0.959762,-0.280566,-0.011828,0.280234,0.954214,0.104619,195.76,6,1.0,544480000000000.0,-913707000000000.0,-309702000000000.0,66717.5,5.34318
21000000000008,0,0,40821300000.0,46,490976.59502711,505940.31981059,484012.0281492,9.83,-31.04,319.5,83.05,34.49,23.23534,11.09161,5.23092,197.9,212.205764,165.27,0.012596,0.014083,0.6671,0.6224,0.4093,0.870509,0.582774,-0.634623,0.501536,-0.587976,0.1595,0.829437,0.535346,0.756184,0.24596,-0.606374,199.21,6,1.0,557534000000000.0,-1132060000000000.0,-65871900000000.0,80749.4,14.5739
21000000000009,0,0,39788500000.0,46,499771.48044854,521581.25117421,499879.37696278,-66.0,-330.89,24.14,86.09,46.15,9.40325,9.36012,2.66211,170.39,205.771615,147.17,0.008555,0.008827,-0.2986,0.629,-0.7178,0.615423,0.58058,0.39023,0.48002,0.785685,0.485648,0.617665,-0.618576,0.782219,-0.622953,-0.00791,174.31,6,1.0,430903000000000.0,-879271000000000.0,-136130000000000.0,72933.8,8.77474
21000000000010,0,0,38519400000.0,45,494630.01682478,507603.09836444,501651.53250975,70.9,-189.63,-68.0,83.66,76.15,70.67129,5.25194,6.492,150.81,205.383956,132.23,0.045954,0.035336,0.03705,0.9922,0.1187,0.640562,0.399285,-0.309903,0.678417,-0.666116,0.521212,0.707175,0.477747,0.795172,-0.199132,-0.572755,183.9,6,1.0,336736000000000.0,-576917000000000.0,-346514000000000.0,61430.8,4.1941
