ID,hostHalo,numSubStruct,Mvir,npart,Xc,Yc,Zc,VXc,VYc,VZc,Rvir,Rmax,r2,mbp_offset,com_offset,Vmax,v_esc,sigV,lambda,lambdaE,Lx,Ly,Lz,b,c,Eax,Eay,Eaz,Ebx,Eby,Ebz,Ecx,Ecy,Ecz,ovdens,nbins,fMhires,Ekin,Epot,SurfP,Phi0,cNFW
49000000000001,0,1,3370290000000.0,6340,495537.88646247,512112.74982423,497951.44024745,139.44,-207.43,37.81,360.1,112.92,239.32736,1.08683,6.13006,516.33,680.785077,560.31,0.023728,0.021066,-0.9506,-0.2954,0.09534,0.737163,0.673781,0.311158,0.939669,0.142134,-0.074148,-0.125098,0.98937,0.947461,-0.31839,0.03075,199.77,20,1.0,5.29054e+17,-8.36259e+17,-2.12876e+17,1239600.0,5.41108
49000000000002,0,3,2293890000000.0,3999,501838.99115913,482844.1625909,504723.63263746,-97.25,126.53,102.93,316.76,204.59,12.37252,3.60666,38.53768,451.69,598.799073,499.67,0.046494,0.038347,-0.5075,-0.8047,0.308,0.896545,0.665547,-0.718067,0.408712,-0.563325,0.175236,0.889503,0.421992,0.673552,0.204303,-0.710343,199.76,18,1.0,2.86363e+17,-4.25994e+17,-1.12983e+17,862439.0,5.21111
49000000000003,0,1,2179610000000.0,3899,503096.75375184,483516.48359836,508503.44277345,-47.03,189.25,-331.22,311.98,221.63,114.19722,51.07122,33.60976,438.82,587.626514,478.25,0.051893,0.04401,0.6852,0.4394,-0.5809,0.85564,0.639439,-0.423522,0.48765,0.763431,0.486147,0.833461,-0.262686,0.764388,-0.259887,0.590059,198.67,18,0.998658,2.49266e+17,-3.84597e+17,-9.19368e+16,899735.0,4.81341
49000000000004,0,6,1895810000000.0,3223,496362.53467995,497600.93556034,505166.09172169,275.86,222.74,-20.25,297.38,185.85,126.97627,4.20186,40.04999,438.65,561.404145,485.91,0.026961,0.021679,-0.08335,0.5299,0.8439,0.726697,0.631954,0.95474,0.29589,-0.030356,-0.159647,0.595874,0.78705,-0.250968,0.746581,-0.616142,199.52,18,1.0,2.2381e+17,-3.20372e+17,-6.85815e+16,830768.0,6.47808
49000000000005,0,0,1488410000000.0,2941,504873.52079815,491729.91314144,513282.72413876,-120.88,152.43,-416.18,274.19,25.28,9.92995,4.19575,6.05973,514.33,517.982327,447.48,0.026083,0.0298,-0.7508,-0.6574,-0.06469,0.77168,0.731261,-0.103806,0.074995,0.991766,0.899887,0.43176,0.06154,-0.42359,0.898866,-0.112306,199.85,18,1.0,1.4902e+17,-2.79345e+17,-4.17865e+16,1322080.0,18.4218
49000000000006,0,1,1597740000000.0,2932,497020.21052976,513755.12920969,500418.67897718,26.18,-290.08,-207.73,280.69,231.2,6.50916,3.17787,15.94163,390.74,530.665008,434.95,0.033243,0.032059,0.1208,-0.5086,-0.8525,0.869423,0.663145,0.482769,-0.044208,0.874631,0.308554,0.943268,-0.122635,0.81959,-0.329076,-0.469021,199.97,17,1.0,1.51134e+17,-2.55644e+17,-6.2016e+16,886850.0,4.31348
49000000000007,0,4,1635710000000.0,2926,503377.07180487,487934.66672471,484987.77631571,-301.49,-36.44,147.36,283.2,247.21,8.85917,0.4748,18.72076,389.19,534.296568,419.04,0.049442,0.042932,-0.2613,0.5745,0.7757,0.487856,0.4419,0.965532,-0.122016,0.229914,-0.243309,-0.109315,0.963769,0.092462,0.98649,0.135235,199.32,17,1.0,1.43609e+17,-2.3163e+17,-9.48941e+16,942363.0,3.88743
49000000000008,0,2,1565920000000.0,2861,482679.98689033,497867.76917201,496290.32141562,129.41,65.21,-46.22,279.03,59.96,53.83263,4.28883,13.86413,473.22,526.666578,480.07,0.022762,0.02379,0.9904,-0.1205,-0.06815,0.764205,0.662095,0.889189,-0.381644,0.252372,0.44285,0.856526,-0.265041,-0.115012,0.347434,0.930624,199.5,17,1.0,1.80446e+17,-2.99063e+17,-3.54001e+16,1045270.0,12.5704
49000000000009,0,1,1492270000000.0,2782,495622.38166932,503952.89610843,504948.14405636,179.57,-218.51,-326.84,274.64,181.66,192.60657,1.60076,19.53787,393.24,518.2688,435.09,0.037887,0.037539,0.7806,0.6249,0.01658,0.746244,0.672287,-0.611931,0.76406,0.204335,0.78762,0.612242,0.069388,0.072086,-0.203399,0.976439,199.38,17,1.0,1.41247e+17,-2.39603e+17,-4.23196e+16,904038.0,5.39466
49000000000010,0,2,1337920000000.0,2489,499320.33996219,502815.88227853,497385.11190466,-76.32,-31.31,204.14,264.94,158.0,11.23909,1.84154,18.16496,380.07,499.595983,413.97,0.081943,0.083967,0.7783,0.2415,-0.5796,0.622103,0.547367,-0.401455,0.890431,-0.214398,0.510476,0.411896,0.754822,0.760427,0.193582,-0.619901,199.12,17,1.0,1.14641e+17,-2.023e+17,-3.54105e+16,859574.0,5.48793
49000000000011,0,4,1370000000000.0,2355,509605.37716746,499123.79011512,494635.54434478,-150.06,126.69,96.24,267.07,127.71,57.8197,1.82486,14.99601,404.11,504.329021,457.33,0.030966,0.025529,-0.8762,0.3498,-0.3315,0.778127,0.585164,0.515904,0.846732,0.129955,0.727456,-0.513143,0.455513,-0.452383,0.140464,0.880693,199.06,17,1.0,1.4327e+17,-2.02289e+17,-3.3705e+16,721716.0,7.5018
49000000000012,0,3,1297550000000.0,2321,492997.76041634,498616.58605003,506031.42081114,329.42,60.23,-468.75,263.18,136.43,205.72956,3.41446,7.1379,396.26,493.644114,430.91,0.022796,0.024161,-0.9037,0.2993,-0.3061,0.89092,0.694311,0.625237,0.254986,-0.737605,0.76942,-0.359625,0.527885,0.130657,0.897581,0.421042,197.02,17,1.0,1.20464e+17,-2.09259e+17,-3.07705e+16,847383.0,7.51076
49000000000013,0,3,1286440000000.0,2275,502340.99606673,487986.43161853,484906.11265103,3.11,-60.5,125.62,261.13,217.2,203.43867,2.91334,41.56284,358.25,493.4538,376.48,0.031312,0.027692,-0.5355,-0.2063,-0.819,0.702007,0.519655,-0.142661,0.300755,0.942971,0.481397,0.853521,-0.199396,0.864815,-0.425497,0.266546,199.97,17,1.0,9.11664e+16,-1.52417e+17,-4.95516e+16,690209.0,3.75685
49000000000014,0,2,1310760000000.0,2258,504986.11558051,491652.14328539,512584.33432806,-301.69,244.78,-157.02,262.79,219.78,193.61287,1.7759,18.87107,359.21,496.568527,394.55,0.044851,0.042065,0.947,0.1745,0.2697,0.746332,0.557967,-0.173751,0.75591,0.631198,-0.314461,-0.649979,0.691839,0.933234,-0.07828,0.350638,199.91,17,1.0,1.02022e+17,-1.73084e+17,-4.74888e+16,751723.0,3.61583
49000000000015,0,1,1143230000000.0,2252,504059.75431204,493147.31219783,518253.05726379,94.47,43.47,-610.12,251.21,101.74,4.78003,1.25635,16.61783,384.26,474.265651,407.03,0.035245,0.039768,-0.7519,0.4062,0.5193,0.747055,0.552876,0.135632,0.228212,0.964118,0.932335,-0.358622,-0.046273,0.335194,0.905157,-0.261411,199.59,17,1.0,9.4702e+16,-1.76543e+17,-1.95011e+16,960387.0,7.8801
