ID,hostHalo,numSubStruct,Mvir,npart,Xc,Yc,Zc,VXc,VYc,VZc,Rvir,Rmax,r2,mbp_offset,com_offset,Vmax,v_esc,sigV,lambda,lambdaE,Lx,Ly,Lz,b,c,Eax,Eay,Eaz,Ebx,Eby,Ebz,Ecx,Ecy,Ecz,ovdens,nbins,fMhires,Ekin,Epot,SurfP,Phi0,cNFW
27000000000001,0,1,220250000000.0,319,513079.49274778,509276.49885416,504949.58758354,-266.59,-245.99,-92.67,145.55,30.32,99.432,4.39596,31.45914,296.4,348.743815,284.05,0.037145,0.034588,0.5634,0.489,-0.6659,0.511875,0.464838,-0.449358,0.735024,0.507758,0.818227,0.110487,0.564179,0.358584,0.668979,-0.651064,199.49,12,1.0,8885570000000000.0,-1.46922e+16,-4369680000000000.0,315832.0,9.90442
27000000000002,0,0,171704000000.0,225,502851.05352049,483037.44307271,509676.99951596,63.94,158.6,-285.0,134.52,81.89,78.47015,0.72525,18.2602,236.22,320.299184,233.49,0.028669,0.027147,0.7977,0.4265,-0.4263,0.704378,0.548863,0.830906,-0.167684,-0.530545,0.059346,0.974777,-0.215144,0.553239,0.147279,0.8199,197.0,11,1.0,4680350000000000.0,-8629010000000000.0,-2252580000000000.0,354191.0,4.35527
27000000000003,0,0,177425000000.0,224,501473.5807072,485518.30811934,481679.72347953,30.69,-34.23,141.94,135.46,78.3,13.07201,6.36044,5.12348,255.49,324.463376,249.9,0.027988,0.025095,0.5908,0.6404,0.4907,0.643512,0.597135,-0.636565,0.259172,0.726371,0.763502,0.344719,0.546108,-0.108858,0.902219,-0.417314,199.37,11,1.0,5540200000000000.0,-9294310000000000.0,-1363250000000000.0,182205.0,6.76684
27000000000004,0,1,158385000000.0,218,503389.4996894,482882.7632101,509333.33447105,-59.91,208.11,-241.01,130.75,45.83,26.59501,4.9394,10.41182,262.88,312.03583,246.66,0.014668,0.014822,-0.7036,-0.7038,-0.09798,0.843867,0.681369,0.841929,0.067014,-0.535411,-0.255981,0.923098,-0.28699,0.475005,0.37868,0.794337,197.92,10,1.0,4818010000000000.0,-8754640000000000.0,-1339210000000000.0,285317.0,9.51642
27000000000005,0,0,165061000000.0,210,495318.62636407,512973.29242031,497777.21365293,-18.81,-204.92,199.67,133.18,57.45,18.73201,7.9214,7.56845,244.48,316.821908,254.9,0.066763,0.056535,-0.1653,-0.04056,0.9854,0.821272,0.614884,0.380977,0.68021,0.626235,-0.1137,-0.637707,0.761841,0.917567,-0.361447,-0.165612,195.14,10,1.0,5362480000000000.0,-8310020000000000.0,-1948280000000000.0,167978.0,6.15052
27000000000006,0,0,154200000000.0,200,497897.09746838,516972.69082069,497223.90174866,-66.59,-275.32,70.31,133.44,31.26,25.99993,3.62682,4.12632,265.33,304.764555,250.44,0.020898,0.022859,-0.3036,-0.7418,0.598,0.785559,0.638204,0.796014,0.443826,0.411559,-0.587162,0.401101,0.703107,-0.14698,0.801334,-0.57988,181.27,10,1.0,4835820000000000.0,-9119990000000000.0,-1040730000000000.0,341827.0,11.0125
27000000000007,0,0,138113000000.0,178,478772.98180874,497893.50995651,491923.43996121,70.88,1.75,155.55,125.93,55.99,52.85421,7.96398,10.74501,233.88,296.905166,227.27,0.02409,0.024326,-0.2109,0.4317,0.877,0.799023,0.61478,-0.129322,0.760422,0.636423,0.735034,-0.357285,0.576257,0.665583,0.542315,-0.512731,193.17,10,1.0,3566760000000000.0,-6670580000000000.0,-936353000000000.0,264893.0,6.78102
27000000000008,0,0,141299000000.0,174,495367.75253915,513292.12897533,498019.10970662,83.97,-305.09,-2.54,125.46,60.12,17.55898,6.22167,11.47342,221.61,300.867385,233.12,0.084116,0.065662,-0.05286,0.4645,0.884,0.848294,0.569912,0.407244,0.877271,0.254064,0.818383,-0.227014,-0.527934,0.405465,-0.422919,0.810394,199.84,10,1.0,3839420000000000.0,-5787930000000000.0,-2656540000000000.0,152623.0,4.30901
27000000000009,0,0,137019000000.0,169,506414.47305679,491098.67215157,519414.02256489,-119.04,134.07,-440.32,124.93,63.8,31.40542,11.00728,7.89444,243.23,296.910517,240.81,0.02302,0.020095,-0.3553,0.1293,0.9258,0.750531,0.648604,-0.282368,0.787459,-0.547884,-0.942928,-0.122743,0.30955,0.176509,0.604022,0.777176,196.29,10,1.0,3972990000000000.0,-6274150000000000.0,-1006280000000000.0,178777.0,8.3278
27000000000010,0,0,122674000000.0,152,490999.5496273,505921.64908137,484248.52107252,22.55,-4.79,322.63,122.03,28.36,24.92294,3.05641,8.05421,238.85,284.251596,233.61,0.019252,0.019253,0.4991,-0.6477,-0.5756,0.824664,0.607932,0.682293,0.381013,0.623943,-0.532447,0.84381,0.066965,-0.500975,-0.377907,0.778595,188.55,10,1.0,3347330000000000.0,-5825500000000000.0,-653993000000000.0,256985.0,9.40226
